,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG,RATIO,CC,GO
0,04/08/17,Monaco,Toulouse,3,2,H,1.3,5.5,10.0,0,1,0,-1,0,3,0,0,0,20,False
1,05/08/17,Lyon,Strasbourg,4,0,H,1.36,5.0,8.5,0,4,0,-4,0,3,0,0,0,20,False
2,05/08/17,Metz,Guingamp,1,3,A,2.8,3.2,2.63,0,0,0,2,0,0,0,3,0,20,False
3,05/08/17,Montpellier,Caen,1,0,H,1.91,3.5,4.2,0,1,0,-1,0,3,0,0,0,20,False
4,05/08/17,Paris SG,Amiens,2,0,H,1.11,9.0,25.0,0,2,0,-2,0,3,0,0,0,20,False
5,05/08/17,St Etienne,Nice,1,0,H,2.2,3.2,3.5,0,1,0,-1,0,3,0,0,0,20,False
6,05/08/17,Troyes,Rennes,1,1,D,2.6,3.1,2.9,0,0,0,0,0,0,0,1,0,20,False
7,06/08/17,Angers,Bordeaux,2,2,D,2.5,3.1,3.1,0,0,0,0,0,1,0,1,0,20,False
8,06/08/17,Lille,Nantes,3,0,H,2.0,3.2,4.1,0,3,0,-3,0,3,0,0,0,20,False
9,06/08/17,Marseille,Dijon,3,0,H,1.4,4.75,8.0,0,3,0,-3,0,3,0,0,0,20,False
10,11/08/17,Nice,Troyes,1,2,A,1.53,4.0,7.0,-1,-2,0,0,0,0,0,0,0,20,False
11,11/08/17,Rennes,Lyon,1,2,A,3.6,3.5,2.0,0,-1,4,5,1,1,3,6,0,20,False
12,12/08/17,Amiens,Angers,0,2,A,2.9,3.1,2.63,-2,-4,0,2,0,0,1,4,0,20,False
13,12/08/17,Bordeaux,Metz,2,0,H,1.44,4.2,8.5,0,2,0,0,1,4,0,0,0,20,False
14,12/08/17,Caen,St Etienne,0,1,A,3.0,3.1,2.5,-1,-2,1,2,0,0,3,6,0,20,False
15,12/08/17,Nantes,Marseille,0,1,A,3.5,3.4,2.15,-3,-4,3,4,0,0,3,6,0,20,False
16,12/08/17,Toulouse,Montpellier,1,0,H,2.2,3.2,3.5,-1,0,1,0,0,3,3,3,0,20,False
17,13/08/17,Dijon,Monaco,1,4,A,7.0,4.2,1.5,-3,-6,1,4,0,0,3,6,0,20,False
18,13/08/17,Guingamp,Paris SG,0,3,A,15.0,6.0,1.22,2,-1,2,5,3,3,3,6,0,20,False
19,13/08/17,Strasbourg,Lille,3,0,H,3.75,3.3,2.1,-4,-1,3,0,0,3,3,3,0,20,False
20,18/08/17,Metz,Monaco,0,1,A,10.0,5.0,1.3,0,0,4,5,0,0,6,9,0,20,False
21,19/08/17,Lyon,Bordeaux,3,3,D,1.57,4.33,5.5,5,5,2,2,6,7,4,5,0,20,False
22,19/08/17,Montpellier,Strasbourg,1,1,D,1.85,3.5,4.5,0,0,-1,-1,3,4,3,4,0,20,False
23,19/08/17,Nice,Guingamp,2,0,H,2.0,3.3,4.0,-2,0,-1,-3,0,3,3,3,0,20,False
24,19/08/17,Rennes,Dijon,2,2,D,1.6,3.9,6.0,-1,-1,-6,-6,1,2,0,1,0,20,False
25,19/08/17,St Etienne,Amiens,3,0,H,1.53,4.0,7.0,2,5,-4,-7,6,9,0,0,0,20,False
26,19/08/17,Troyes,Nantes,0,1,A,2.5,3.1,3.1,0,0,-4,-3,0,0,0,3,0,20,False
27,20/08/17,Lille,Caen,0,2,A,1.6,3.8,6.0,0,-2,-2,0,3,3,0,3,0,20,False
28,20/08/17,Marseille,Angers,1,1,D,1.6,3.9,5.75,4,4,2,2,6,7,4,5,0,20,False
29,20/08/17,Paris SG,Toulouse,6,2,H,1.08,11.0,34.0,5,9,0,-4,6,9,3,3,0,20,False
30,25/08/17,Paris SG,St Etienne,3,0,H,1.08,11.0,29.0,9,12,5,2,9,12,9,9,0,20,False
31,26/08/17,Amiens,Nice,3,0,H,3.3,3.2,2.3,-7,-4,0,-3,0,3,3,3,0,20,False
32,26/08/17,Bordeaux,Troyes,2,1,H,1.44,4.5,7.5,2,3,0,0,5,8,0,0,0,20,False
33,26/08/17,Caen,Metz,1,0,H,1.85,3.4,4.75,0,1,0,0,3,6,0,0,0,20,False
34,26/08/17,Dijon,Montpellier,2,1,H,2.55,3.2,2.88,-6,-5,0,-1,1,4,4,4,0,20,False
35,26/08/17,Nantes,Lyon,0,0,D,3.6,3.4,2.1,-3,-3,5,5,3,4,7,8,0,20,False
36,26/08/17,Toulouse,Rennes,3,2,H,2.3,3.1,3.4,-4,-3,-1,-2,3,6,2,2,0,20,False
37,27/08/17,Angers,Lille,1,1,D,2.25,3.1,3.5,2,2,-2,-2,5,6,3,4,0,20,False
38,27/08/17,Guingamp,Strasbourg,2,0,H,1.91,3.4,4.33,-3,-1,-1,-3,3,6,4,4,0,20,False
39,27/08/17,Monaco,Marseille,6,1,H,1.62,4.0,5.5,5,10,4,-1,9,12,7,7,0,20,False
40,08/09/17,Lille,Bordeaux,0,0,D,3.0,3.3,2.45,-2,-2,3,3,4,5,8,9,0,20,False
41,08/09/17,Metz,Paris SG,1,5,A,19.0,10.0,1.13,0,0,12,16,0,0,12,15,0,20,False
42,09/09/17,Caen,Dijon,2,1,H,2.05,3.2,4.0,1,2,-5,-6,6,9,4,4,0,20,False
43,09/09/17,Montpellier,Nantes,0,1,A,2.15,3.2,3.8,-1,-2,-3,-2,4,4,4,7,0,20,False
44,09/09/17,Nice,Monaco,4,0,H,4.75,3.6,1.8,-3,1,10,6,3,6,12,12,0,20,False
45,09/09/17,Strasbourg,Amiens,0,1,A,2.0,3.2,4.2,-3,-4,-4,-3,4,4,3,6,0,20,False
46,09/09/17,Troyes,Toulouse,0,0,D,2.88,3.2,2.6,0,0,-3,-3,0,0,6,7,0,20,False
47,10/09/17,Lyon,Guingamp,2,1,H,1.4,4.75,8.5,5,6,-1,-2,8,11,6,6,0,20,False
48,10/09/17,Marseille,Rennes,1,3,A,1.67,4.0,5.0,-1,-3,-2,0,7,7,2,5,0,20,False
49,10/09/17,St Etienne,Angers,1,1,D,2.15,3.2,3.75,2,2,2,2,9,10,6,7,0,20,False
50,15/09/17,Toulouse,Bordeaux,0,1,A,2.9,3.1,2.5,-3,-4,3,4,7,7,9,12,0,20,False
51,16/09/17,Dijon,St Etienne,0,1,A,3.0,3.2,2.5,-6,-7,2,3,4,4,10,13,0,20,False
52,16/09/17,Guingamp,Lille,1,0,H,2.15,3.3,3.5,-2,-1,-2,-3,6,9,5,5,0,20,False
53,16/09/17,Monaco,Strasbourg,3,0,H,1.18,7.5,15.0,6,9,-4,-7,12,15,4,4,0,20,False
54,16/09/17,Nantes,Caen,1,0,H,1.95,3.25,4.33,-2,-1,2,1,7,10,9,9,0,20,False
55,16/09/17,Troyes,Montpellier,0,1,A,2.8,3.2,2.7,0,0,-2,-1,0,0,4,7,0,20,False
56,17/09/17,Amiens,Marseille,0,2,A,4.0,3.2,2.05,-3,-5,-3,-1,6,6,7,10,0,20,False
57,17/09/17,Angers,Metz,0,1,A,1.5,4.0,7.5,2,1,0,0,7,7,0,0,0,20,False
58,17/09/17,Paris SG,Lyon,2,0,H,1.17,7.5,17.0,16,18,6,4,15,18,11,11,0,20,False
59,17/09/17,Rennes,Nice,0,1,A,2.3,3.2,3.3,0,-1,1,2,5,5,6,9,0,20,False
60,22/09/17,Lille,Monaco,0,4,A,4.75,3.8,1.7,-3,-7,9,13,5,5,15,18,0,20,False
61,22/09/17,Nice,Angers,2,2,D,1.8,3.5,4.5,2,2,1,1,9,10,7,8,0,20,False
62,23/09/17,Bordeaux,Guingamp,3,1,H,1.73,3.5,5.5,4,6,-1,-3,12,15,9,9,0,20,False
63,23/09/17,Caen,Amiens,1,0,H,1.85,3.3,4.75,1,2,-5,-6,9,12,6,6,0,20,False
