,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG,RATIO,CC,GO
166,08/12/13,Bordeaux,Lille,1.0,0.0,H,2.7,3.0,2.8,4.0,5.0,14.0,13.0,24,27,36,36,0,20,False
167,08/12/13,Monaco,Ajaccio,1.0,0.0,H,1.14,7.0,21.0,16.0,17.0,0.0,0.0,35,38,0,0,0,20,False
168,08/12/13,Toulouse,Montpellier,1.0,1.0,D,2.0,3.3,3.8,-5.0,-5.0,-5.0,-5.0,20,21,15,16,0,20,False
169,13/12/13,Montpellier,St Etienne,0.0,1.0,A,2.4,3.2,3.0,-5.0,-6.0,4.0,5.0,16,16,24,27,0,20,False
170,14/12/13,Ajaccio,Lorient,1.0,2.0,A,3.75,3.2,2.05,0.0,0.0,0.0,0.0,0,0,0,0,0,20,False
171,14/12/13,Evian Thonon Gaillard,Reims,1.0,1.0,D,2.1,3.1,3.75,0.0,0.0,-1.0,-1.0,0,0,25,26,0,20,False
172,14/12/13,Guingamp,Monaco,0.0,2.0,A,5.0,3.5,1.73,2.0,0.0,17.0,19.0,23,23,38,41,0,20,False
173,14/12/13,Nantes,Toulouse,1.0,2.0,A,2.05,3.1,4.0,9.0,8.0,-5.0,-4.0,29,29,21,24,0,20,False
174,14/12/13,Nice,Sochaux,1.0,0.0,H,1.83,3.25,4.75,-10.0,-9.0,0.0,0.0,17,20,0,0,0,20,False
175,14/12/13,Rennes,Paris SG,1.0,3.0,A,8.5,4.75,1.36,1.0,-1.0,29.0,31.0,21,21,40,43,0,20,False
176,15/12/13,Bordeaux,Valenciennes,2.0,1.0,H,1.57,3.5,7.0,5.0,6.0,0.0,0.0,27,30,0,0,0,20,False
177,15/12/13,Lille,Bastia,2.0,1.0,H,1.44,4.2,7.5,13.0,14.0,0.0,0.0,36,39,0,0,0,20,False
178,15/12/13,Lyon,Marseille,2.0,2.0,D,2.0,3.3,3.8,1.0,1.0,7.0,7.0,23,24,27,28,0,20,False
179,20/12/13,Monaco,Valenciennes,1.0,2.0,A,1.22,5.75,13.0,19.0,18.0,0.0,0.0,41,41,0,0,0,20,False
180,21/12/13,Bastia,Montpellier,0.0,0.0,D,2.5,3.1,2.9,0.0,0.0,-6.0,-6.0,0,0,16,17,0,20,False
181,21/12/13,Nice,Evian Thonon Gaillard,3.0,1.0,H,1.91,3.2,4.33,-9.0,-7.0,0.0,0.0,20,23,0,0,0,20,False
182,21/12/13,Reims,Ajaccio,4.0,1.0,H,1.67,3.5,5.5,-1.0,2.0,0.0,0.0,26,29,0,0,0,20,False
183,21/12/13,Sochaux,Rennes,2.0,1.0,H,3.0,3.1,2.45,0.0,0.0,-1.0,-2.0,0,0,21,21,0,20,False
184,21/12/13,St Etienne,Nantes,2.0,0.0,H,1.75,3.4,5.0,5.0,7.0,8.0,6.0,27,30,29,29,0,20,False
185,21/12/13,Toulouse,Guingamp,0.0,0.0,D,1.75,3.4,5.0,-4.0,-4.0,0.0,0.0,24,25,23,24,0,20,False
186,22/12/13,Lorient,Lyon,2.0,2.0,D,2.5,3.1,2.9,0.0,0.0,1.0,1.0,0,0,24,25,0,20,False
187,22/12/13,Marseille,Bordeaux,2.0,2.0,D,1.95,3.25,4.0,7.0,7.0,6.0,6.0,28,29,30,31,0,20,False
188,22/12/13,Paris SG,Lille,2.0,2.0,D,1.4,4.5,8.0,31.0,31.0,14.0,14.0,43,44,39,40,0,20,False
189,08/01/14,St Etienne,Evian Thonon Gaillard,1.0,0.0,H,1.53,4.0,6.0,7.0,8.0,0.0,0.0,30,33,0,0,0,20,False
