,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG,RATIO,CC,GO
22,25/08/12,Nice,Lille,2,2,D,4.0,3.2,2.0,-1,-1,1,1,1,2,4,5,0,20,False
23,25/08/12,Reims,Sochaux,1,0,H,2.15,3.2,3.5,-2,-1,0,0,0,3,0,0,0,20,False
24,25/08/12,Rennes,Bastia,3,2,H,1.83,3.4,4.5,-2,-1,0,0,0,3,0,0,0,20,False
25,25/08/12,Troyes,Lorient,2,2,D,2.6,3.0,2.9,0,0,0,0,0,0,0,0,0,20,False
26,25/08/12,Valenciennes,Ajaccio,3,0,H,1.83,3.25,4.75,0,0,0,0,0,0,0,0,0,20,False
27,26/08/12,Montpellier,Marseille,0,1,A,2.3,3.1,3.2,-1,-2,3,4,1,1,6,9,0,20,False
28,26/08/12,Paris SG,Bordeaux,0,0,D,1.57,3.6,6.5,0,0,2,2,2,3,6,7,0,20,False
29,26/08/12,St Etienne,Brest,4,0,H,1.7,3.5,5.25,-2,2,0,0,0,3,0,0,0,20,False
30,01/09/12,Ajaccio,Evian Thonon Gaillard,2,0,H,2.4,3.2,3.0,0,0,0,0,0,0,0,0,0,20,False
31,01/09/12,Bastia,St Etienne,0,3,A,2.4,3.1,3.1,0,0,2,5,0,0,3,6,0,20,False
32,01/09/12,Brest,Troyes,2,1,H,2.15,3.0,3.75,0,0,0,0,0,0,0,0,0,20,False
33,01/09/12,Lorient,Nancy,3,0,H,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
34,01/09/12,Lyon,Valenciennes,3,2,H,1.62,3.75,5.5,4,5,0,0,7,10,0,0,0,20,False
35,01/09/12,Sochaux,Montpellier,1,3,A,3.6,3.1,2.15,0,0,-2,0,0,0,1,4,0,20,False
36,01/09/12,Toulouse,Reims,1,1,D,1.67,3.5,5.5,2,2,-1,-1,7,8,3,4,0,20,False
37,02/09/12,Bordeaux,Nice,1,1,D,1.62,3.6,6.0,2,2,-1,-1,7,8,2,3,0,20,False
38,02/09/12,Lille,Paris SG,1,2,A,2.7,3.25,2.6,1,0,0,1,5,5,3,6,0,20,False
39,02/09/12,Marseille,Rennes,3,1,H,1.91,3.25,4.2,4,6,-1,-3,9,12,3,3,0,20,False
40,14/09/12,Paris SG,Toulouse,2,0,H,1.4,4.2,9.0,1,3,2,0,6,9,8,8,0,20,False
41,14/09/12,Reims,Montpellier,3,1,H,3.4,3.0,2.3,-1,1,0,-2,4,7,4,4,0,20,False
42,15/09/12,Evian Thonon Gaillard,Bastia,3,0,H,2.3,3.2,3.2,0,0,0,0,0,0,0,0,0,20,False
43,15/09/12,Nice,Brest,4,2,H,2.0,3.2,4.0,-1,1,0,0,3,6,0,0,0,20,False
44,15/09/12,St Etienne,Sochaux,0,1,A,1.5,3.8,7.5,5,4,0,0,6,6,0,0,0,20,False
45,15/09/12,Troyes,Lille,1,1,D,4.0,3.2,2.0,0,0,0,0,0,0,5,6,0,20,False
46,15/09/12,Valenciennes,Bordeaux,0,0,D,2.63,3.0,2.88,0,0,2,2,0,0,8,9,0,20,False
47,16/09/12,Lyon,Ajaccio,2,0,H,1.44,4.2,7.5,5,7,0,0,10,13,0,0,0,20,False
48,16/09/12,Nancy,Marseille,0,1,A,3.4,3.1,2.25,0,0,6,7,0,0,12,15,0,20,False
49,16/09/12,Rennes,Lorient,1,2,A,1.83,3.25,4.75,-3,-4,0,0,3,3,0,0,0,20,False
50,21/09/12,Montpellier,St Etienne,1,1,D,2.0,3.2,4.0,-2,-2,4,4,4,5,6,7,0,20,False
51,22/09/12,Bastia,Paris SG,0,4,A,5.25,3.6,1.67,0,0,3,7,0,0,9,12,0,20,False
52,22/09/12,Brest,Valenciennes,2,1,H,2.7,3.0,2.75,0,0,0,0,0,0,0,0,0,20,False
53,22/09/12,Lorient,Nice,1,1,D,1.91,3.3,4.2,0,0,1,1,0,0,6,7,0,20,False
54,22/09/12,Reims,Nancy,2,0,H,2.3,3.0,3.4,1,3,0,0,7,10,0,0,0,20,False
55,22/09/12,Sochaux,Troyes,3,1,H,2.2,3.2,3.4,0,0,0,0,0,0,0,0,0,20,False
56,22/09/12,Toulouse,Rennes,2,2,D,2.1,3.25,3.6,0,0,-4,-4,8,9,3,4,0,20,False
57,23/09/12,Bordeaux,Ajaccio,2,2,D,1.57,3.4,7.5,2,2,0,0,9,10,0,0,0,20,False
58,23/09/12,Lille,Lyon,1,1,D,2.1,3.3,3.5,0,0,7,7,6,7,13,14,0,20,False
59,23/09/12,Marseille,Evian Thonon Gaillard,1,0,H,1.4,4.5,8.0,7,8,0,0,15,18,0,0,0,20,False
60,28/09/12,Rennes,Lille,2,0,H,2.5,3.1,2.9,-4,-2,0,-2,4,7,7,7,0,20,False
61,29/09/12,Ajaccio,Brest,1,0,H,1.91,3.2,4.33,0,0,0,0,0,0,0,0,0,20,False
62,29/09/12,Evian Thonon Gaillard,Lorient,1,1,D,2.5,3.1,2.9,0,0,0,0,0,0,0,0,0,20,False
63,29/09/12,Nancy,Montpellier,0,2,A,3.2,3.0,2.4,0,0,-2,0,0,0,5,8,0,20,False
64,29/09/12,Nice,Bastia,2,2,D,2.2,3.0,3.6,1,1,0,0,7,8,0,0,0,20,False
65,29/09/12,Paris SG,Sochaux,2,0,H,1.2,6.0,15.0,7,9,0,0,12,15,0,0,0,20,False
66,29/09/12,Troyes,Toulouse,0,2,A,3.0,3.0,2.5,0,0,0,2,0,0,9,12,0,20,False
67,30/09/12,Lyon,Bordeaux,0,2,A,2.0,3.2,4.0,7,5,2,4,14,14,10,13,0,20,False
68,30/09/12,St Etienne,Reims,0,0,D,1.62,3.6,6.0,4,4,3,3,7,8,10,11,0,20,False
69,30/09/12,Valenciennes,Marseille,4,1,H,3.3,3.1,2.3,0,0,8,5,0,0,18,18,0,20,False
70,05/10/12,St Etienne,Nancy,4,0,H,1.62,3.5,6.5,4,8,0,0,8,11,0,0,0,20,False
71,06/10/12,Bastia,Troyes,3,2,H,1.75,3.4,5.0,0,0,0,0,0,0,0,0,0,20,False
72,06/10/12,Lille,Ajaccio,2,0,H,1.4,4.33,8.5,-2,0,0,0,7,10,0,0,0,20,False
73,06/10/12,Montpellier,Evian Thonon Gaillard,2,3,A,1.67,3.5,5.5,0,-1,0,0,8,8,0,0,0,20,False
74,06/10/12,Reims,Nice,3,1,H,2.2,3.1,3.5,3,5,1,-1,11,14,8,8,0,20,False
75,06/10/12,Sochaux,Rennes,0,1,A,3.1,3.1,2.38,0,0,-2,-1,0,0,7,10,0,20,False
76,06/10/12,Toulouse,Valenciennes,2,2,D,1.83,3.25,4.75,2,2,0,0,12,13,0,0,0,20,False
77,07/10/12,Brest,Bordeaux,1,1,D,3.75,3.0,2.15,0,0,4,4,0,0,13,14,0,20,False
78,07/10/12,Lorient,Lyon,1,1,D,2.8,3.1,2.6,0,0,5,5,0,0,14,15,0,20,False
79,07/10/12,Marseille,Paris SG,2,2,D,3.0,3.2,2.4,5,5,9,9,18,19,15,16,0,20,False
80,19/10/12,Bordeaux,Lille,1,1,D,2.25,3.0,3.5,4,4,0,0,14,15,10,11,0,20,False
81,20/10/12,Evian Thonon Gaillard,Toulouse,0,4,A,2.63,3.1,2.8,0,0,2,6,0,0,13,16,0,20,False
82,20/10/12,Nancy,Sochaux,1,1,D,1.91,3.2,4.33,0,0,0,0,0,0,0,0,0,20,False
83,20/10/12,Nice,St Etienne,1,1,D,2.8,3.1,2.6,-1,-1,8,8,8,9,11,12,0,20,False
84,20/10/12,Paris SG,Reims,1,0,H,1.2,6.5,13.0,9,10,5,4,16,19,14,14,0,20,False
85,20/10/12,Rennes,Montpellier,2,1,H,2.2,3.25,3.3,-1,0,-1,-2,10,13,8,8,0,20,False
86,20/10/12,Valenciennes,Lorient,6,1,H,2.1,3.2,3.6,0,0,0,0,0,0,0,0,0,20,False
87,21/10/12,Ajaccio,Bastia,0,0,D,2.3,3.2,3.2,0,0,0,0,0,0,0,0,0,20,False
88,21/10/12,Lyon,Brest,1,0,H,1.33,5.0,9.0,5,6,0,0,15,18,0,0,0,20,False
89,21/10/12,Troyes,Marseille,1,0,H,5.0,3.5,1.73,0,0,5,4,0,0,19,19,0,20,False
90,26/10/12,St Etienne,Rennes,2,0,H,2.05,3.1,4.0,8,10,0,-2,12,15,13,13,0,20,False
91,27/10/12,Lille,Valenciennes,2,1,H,1.57,3.6,6.5,0,1,0,0,11,14,0,0,0,20,False
92,27/10/12,Montpellier,Nice,3,1,H,1.7,3.5,5.25,-2,0,-1,-3,8,11,9,9,0,20,False
93,27/10/12,Nancy,Paris SG,0,1,A,7.5,3.75,1.5,0,0,10,11,0,0,19,22,0,20,False
94,27/10/12,Reims,Troyes,1,1,D,1.75,3.4,5.0,4,4,0,0,14,15,0,0,0,20,False
95,27/10/12,Toulouse,Brest,3,1,H,1.5,3.75,7.5,6,8,0,0,16,19,0,0,0,20,False
96,28/10/12,Bastia,Bordeaux,3,1,H,2.8,3.1,2.6,0,0,4,2,0,0,15,15,0,20,False
97,28/10/12,Lorient,Ajaccio,4,4,D,1.75,3.4,5.0,0,0,0,0,0,0,0,0,0,20,False
98,02/11/12,Brest,Lorient,2,0,H,3.1,3.1,2.4,0,0,0,0,0,0,0,0,0,20,False
99,03/11/12,Evian Thonon Gaillard,Lille,0,2,A,3.6,3.2,2.1,0,0,1,3,0,0,14,17,0,20,False
100,03/11/12,Nice,Nancy,2,1,H,2.0,3.2,4.0,-3,-2,0,0,9,12,0,0,0,20,False
101,03/11/12,Paris SG,St Etienne,1,2,A,1.44,4.2,7.5,11,10,10,11,22,22,15,18,0,20,False
102,03/11/12,Rennes,Reims,1,0,H,1.62,3.6,6.0,-2,-1,4,3,13,16,15,15,0,20,False
103,03/11/12,Troyes,Montpellier,1,1,D,3.5,3.2,2.15,0,0,0,0,0,0,11,12,0,20,False
104,03/11/12,Valenciennes,Sochaux,3,1,H,1.57,3.75,6.0,0,0,0,0,0,0,0,0,0,20,False
105,04/11/12,Ajaccio,Marseille,0,2,A,3.6,3.2,2.1,0,0,4,6,0,0,19,22,0,20,False
106,04/11/12,Bordeaux,Toulouse,1,0,H,2.1,3.2,3.6,2,3,8,7,15,18,19,19,0,20,False
107,04/11/12,Lyon,Bastia,5,2,H,1.53,4.0,6.0,6,9,0,0,18,21,0,0,0,20,False
108,07/11/12,Sochaux,Evian Thonon Gaillard,2,1,H,2.5,3.2,2.88,0,0,0,0,0,0,0,0,0,20,False
109,09/11/12,Nancy,Rennes,1,3,A,3.25,3.1,2.3,0,0,-1,1,0,0,16,19,0,20,False
110,10/11/12,Bastia,Valenciennes,2,3,A,2.3,3.4,3.0,0,0,0,0,0,0,0,0,0,20,False
111,10/11/12,Lille,Brest,1,0,H,1.33,4.75,10.0,3,4,0,0,17,20,0,0,0,20,False
112,10/11/12,Reims,Evian Thonon Gaillard,1,2,A,2.2,3.1,3.5,3,2,0,0,15,15,0,0,0,20,False
113,10/11/12,St Etienne,Troyes,2,0,H,1.4,4.33,8.5,11,13,0,0,18,21,0,0,0,20,False
114,10/11/12,Toulouse,Ajaccio,2,4,A,1.57,3.6,6.5,7,5,0,0,19,19,0,0,0,20,False
115,11/11/12,Lorient,Bordeaux,0,4,A,2.4,3.1,3.1,0,0,3,7,0,0,18,21,0,20,False
116,11/11/12,Marseille,Nice,2,2,D,1.4,4.33,8.5,6,6,-2,-2,22,23,12,13,0,20,False
117,11/11/12,Montpellier,Paris SG,1,1,D,3.25,3.25,2.25,0,0,10,10,12,13,22,23,0,20,False
118,11/11/12,Sochaux,Lyon,1,1,D,4.5,3.4,1.83,0,0,9,9,0,0,21,22,0,20,False
119,16/11/12,Lorient,Lille,2,0,H,3.1,3.1,2.4,0,0,4,2,0,0,20,20,0,20,False
120,17/11/12,Ajaccio,Sochaux,0,1,A,1.83,3.25,4.75,0,0,0,0,0,0,0,0,0,20,False
121,17/11/12,Brest,Bastia,3,0,H,2.5,3.1,2.9,0,0,0,0,0,0,0,0,0,20,False
122,17/11/12,Evian Thonon Gaillard,St Etienne,2,2,D,3.6,3.2,2.1,0,0,13,13,0,0,21,22,0,20,False
123,17/11/12,Paris SG,Rennes,1,2,A,1.55,3.8,6.5,10,9,1,2,23,23,19,22,0,20,False
124,17/11/12,Troyes,Nancy,3,3,D,2.38,3.0,3.25,0,0,0,0,0,0,0,0,0,20,False
125,17/11/12,Valenciennes,Montpellier,1,1,D,2.1,3.25,3.6,0,0,0,0,0,0,13,14,0,20,False
126,18/11/12,Bordeaux,Marseille,1,0,H,2.3,3.1,3.25,7,8,6,5,21,24,23,23,0,20,False
127,18/11/12,Lyon,Reims,3,0,H,1.4,4.33,8.5,9,12,2,-1,22,25,15,15,0,20,False
128,18/11/12,Nice,Toulouse,1,0,H,2.63,3.0,2.88,-2,-1,5,4,13,16,19,19,0,20,False
129,23/11/12,St Etienne,Valenciennes,1,0,H,1.8,3.5,4.5,13,14,0,0,22,25,0,0,0,20,False
130,24/11/12,Bastia,Lorient,2,1,H,2.4,3.3,2.9,0,0,0,0,0,0,0,0,0,20,False
131,24/11/12,Nancy,Ajaccio,1,1,D,2.3,3.1,3.3,0,0,0,0,0,0,0,0,0,20,False
132,24/11/12,Paris SG,Troyes,4,0,H,1.18,6.5,15.0,9,13,0,0,23,26,0,0,0,20,False
133,24/11/12,Reims,Brest,0,0,D,2.1,3.1,3.75,-1,-1,0,0,15,16,0,0,0,20,False
134,24/11/12,Rennes,Evian Thonon Gaillard,0,1,A,1.67,3.6,5.5,2,1,0,0,22,22,0,0,0,20,False
135,24/11/12,Sochaux,Nice,0,1,A,2.38,3.1,3.1,0,0,-1,0,0,0,16,19,0,20,False
136,25/11/12,Marseille,Lille,1,0,H,2.3,3.1,3.3,5,6,2,1,23,26,20,20,0,20,False
137,25/11/12,Montpellier,Bordeaux,1,0,H,2.4,3.0,3.2,0,1,8,7,14,17,24,24,0,20,False
138,25/11/12,Toulouse,Lyon,3,0,H,2.5,3.1,2.9,4,7,12,9,19,22,25,25,0,20,False
139,28/11/12,Marseille,Lyon,1,4,A,2.2,3.2,3.4,6,3,9,12,26,26,25,28,0,20,False
140,30/11/12,Ajaccio,St Etienne,0,0,D,3.1,3.1,2.4,0,0,14,14,0,0,25,26,0,20,False
141,01/12/12,Bordeaux,Sochaux,2,2,D,1.44,4.2,7.5,7,7,0,0,24,25,0,0,0,20,False
142,01/12/12,Evian Thonon Gaillard,Nancy,1,1,D,2.1,3.2,3.6,0,0,0,0,0,0,0,0,0,20,False
143,01/12/12,Lille,Bastia,0,0,D,1.4,4.5,8.0,1,1,0,0,20,21,0,0,0,20,False
144,01/12/12,Lyon,Montpellier,1,0,H,1.83,3.4,4.5,12,13,1,0,28,31,17,17,0,20,False
145,01/12/12,Nice,Paris SG,2,1,H,4.75,3.4,1.8,0,1,13,12,19,22,26,26,0,20,False
146,01/12/12,Valenciennes,Reims,1,0,H,1.62,3.75,5.5,0,0,-1,-2,0,0,16,16,0,20,False
147,02/12/12,Brest,Marseille,1,2,A,3.25,3.2,2.25,0,0,3,4,0,0,26,29,0,20,False
148,02/12/12,Lorient,Toulouse,1,0,H,2.4,3.2,3.0,0,0,7,6,0,0,22,22,0,20,False
149,02/12/12,Troyes,Rennes,2,3,A,3.6,3.2,2.1,0,0,1,2,0,0,22,25,0,20,False
150,07/12/12,Toulouse,Bastia,0,0,D,1.65,3.6,5.5,6,6,0,0,22,23,0,0,0,20,False
151,08/12/12,Montpellier,Ajaccio,3,0,H,1.62,3.6,6.0,0,3,0,0,17,20,0,0,0,20,False
152,08/12/12,Nancy,Valenciennes,1,1,D,2.8,3.1,2.6,0,0,0,0,0,0,0,0,0,20,False
153,08/12/12,Paris SG,Evian Thonon Gaillard,4,0,H,1.22,6.0,13.0,12,16,0,0,26,29,0,0,0,20,False
154,08/12/12,Rennes,Brest,2,2,D,1.62,3.5,6.5,2,2,0,0,25,26,0,0,0,20,False
155,08/12/12,Sochaux,Lille,1,1,D,4.2,3.2,1.95,0,0,1,1,0,0,21,22,0,20,False
156,08/12/12,Troyes,Nice,1,1,D,2.8,3.0,2.7,0,0,1,1,0,0,22,23,0,20,False
157,09/12/12,Marseille,Lorient,0,3,A,1.62,3.6,6.0,4,1,0,0,29,29,0,0,0,20,False
158,09/12/12,Reims,Bordeaux,0,0,D,3.4,3.1,2.25,-2,-2,7,7,16,17,25,26,0,20,False
159,09/12/12,St Etienne,Lyon,0,1,A,2.05,3.2,3.75,14,13,13,14,26,26,31,34,0,20,False
160,11/12/12,Lille,Toulouse,2,0,H,1.73,3.4,5.25,1,3,6,4,22,25,23,23,0,20,False
161,11/12/12,Nice,Rennes,1,0,H,2.3,3.1,3.25,1,2,2,1,23,26,26,26,0,20,False
162,11/12/12,Valenciennes,Paris SG,0,4,A,4.33,3.5,1.83,0,0,16,20,0,0,29,32,0,20,False
163,12/12/12,Ajaccio,Reims,2,0,H,1.8,3.3,4.75,0,0,-2,-4,0,0,17,17,0,20,False
164,12/12/12,Bastia,Marseille,1,2,A,3.5,3.2,2.15,0,0,1,2,0,0,29,32,0,20,False
165,12/12/12,Brest,Montpellier,1,2,A,3.0,3.0,2.5,0,0,3,4,0,0,20,23,0,20,False
166,12/12/12,Evian Thonon Gaillard,Troyes,2,0,H,1.83,3.4,4.5,0,0,0,0,0,0,0,0,0,20,False
167,12/12/12,Lorient,Sochaux,2,0,H,1.67,3.5,5.5,0,0,0,0,0,0,0,0,0,20,False
168,12/12/12,Lyon,Nancy,1,1,D,1.4,4.5,8.0,14,14,0,0,34,35,0,0,0,20,False
169,13/12/12,Bordeaux,St Etienne,0,0,D,2.0,3.2,4.0,7,7,13,13,26,27,26,27,0,20,False
170,14/12/12,Rennes,Valenciennes,2,0,H,2.0,3.3,3.8,1,3,0,0,26,29,0,0,0,20,False
171,15/12/12,Montpellier,Bastia,4,0,H,1.62,3.75,5.5,4,8,0,0,23,26,0,0,0,20,False
172,15/12/12,Nice,Evian Thonon Gaillard,3,2,H,1.91,3.3,4.2,2,3,0,0,26,29,0,0,0,20,False
173,15/12/12,Reims,Lille,1,1,D,4.75,3.25,1.83,-4,-4,3,3,17,18,25,26,0,20,False
174,15/12/12,Sochaux,Brest,1,2,A,2.2,3.1,3.5,0,0,0,0,0,0,0,0,0,20,False
175,15/12/12,Toulouse,Marseille,0,1,A,2.63,3.1,2.75,4,3,2,3,23,23,32,35,0,20,False
176,15/12/12,Troyes,Ajaccio,3,2,H,2.4,3.1,3.1,0,0,0,0,0,0,0,0,0,20,False
177,16/12/12,Nancy,Bordeaux,1,1,D,3.3,3.2,2.25,0,0,7,7,0,0,27,28,0,20,False
178,16/12/12,Paris SG,Lyon,1,0,H,1.62,3.75,5.5,20,21,14,13,32,35,35,35,0,20,False
179,16/12/12,St Etienne,Lorient,0,2,A,1.73,3.3,5.5,13,11,0,0,27,27,0,0,0,20,False
180,21/12/12,Brest,Paris SG,0,3,A,7.5,4.1,1.44,0,0,21,24,0,0,35,38,0,20,False
181,22/12/12,Ajaccio,Rennes,2,4,A,2.88,3.0,2.63,0,0,3,5,0,0,29,32,0,20,False
182,22/12/12,Bastia,Nancy,4,2,H,2.5,3.1,2.9,0,0,0,0,0,0,0,0,0,20,False
183,22/12/12,Bordeaux,Troyes,0,0,D,1.4,4.33,8.5,7,7,0,0,28,29,0,0,0,20,False
184,22/12/12,Lille,Montpellier,4,1,H,2.0,3.2,4.0,3,6,8,5,26,29,26,26,0,20,False
185,22/12/12,Lorient,Reims,2,2,D,1.5,3.75,7.5,0,0,-4,-4,0,0,18,19,0,20,False
186,22/12/12,Lyon,Nice,3,0,H,1.62,3.6,6.0,13,16,3,0,35,38,29,29,0,20,False
187,23/12/12,Marseille,St Etienne,1,0,H,1.83,3.4,4.5,3,4,11,10,35,38,27,27,0,20,False
188,23/12/12,Toulouse,Sochaux,2,0,H,1.62,3.5,6.5,3,5,0,0,23,26,0,0,0,20,False
189,23/12/12,Valenciennes,Evian Thonon Gaillard,2,1,H,1.8,3.5,4.5,0,0,0,0,0,0,0,0,0,20,False
190,11/01/13,Paris SG,Ajaccio,0,0,D,1.14,7.5,17.0,24,24,0,0,38,39,0,0,0,20,False
191,11/01/13,St Etienne,Toulouse,2,2,D,2.0,3.2,4.0,10,10,5,5,27,28,26,27,0,20,False
192,12/01/13,Evian Thonon Gaillard,Brest,0,2,A,1.83,3.4,4.5,0,0,0,0,0,0,0,0,0,20,False
193,12/01/13,Montpellier,Lorient,2,0,H,1.85,3.4,4.33,5,7,0,0,26,29,0,0,0,20,False
194,12/01/13,Nancy,Lille,2,2,D,4.0,3.2,2.0,0,0,6,6,0,0,29,30,0,20,False
195,12/01/13,Rennes,Bordeaux,0,2,A,2.3,3.1,3.3,5,3,7,9,32,32,29,32,0,20,False
196,12/01/13,Troyes,Lyon,1,2,A,4.33,3.25,1.91,0,0,16,17,0,0,38,41,0,20,False
197,13/01/13,Nice,Valenciennes,5,0,H,2.0,3.3,3.75,0,5,0,0,29,32,0,0,0,20,False
198,13/01/13,Reims,Bastia,1,2,A,2.25,3.1,3.4,-4,-5,0,0,19,19,0,0,0,20,False
199,13/01/13,Sochaux,Marseille,3,1,H,4.75,3.25,1.83,0,0,4,2,0,0,38,38,0,20,False
200,18/01/13,Lyon,Evian Thonon Gaillard,0,0,D,1.36,4.75,8.5,17,17,0,0,41,42,0,0,0,20,False
201,19/01/13,Ajaccio,Valenciennes,1,1,D,2.6,3.1,2.8,0,0,0,0,0,0,0,0,0,20,False
202,19/01/13,Brest,St Etienne,0,1,A,3.4,3.2,2.2,0,0,10,11,0,0,28,31,0,20,False
203,19/01/13,Lorient,Troyes,3,2,H,1.57,3.75,6.0,0,0,0,0,0,0,0,0,0,20,False
204,19/01/13,Marseille,Montpellier,3,2,H,1.85,3.4,4.33,2,3,7,6,38,41,29,29,0,20,False
205,19/01/13,Sochaux,Reims,1,0,H,2.1,3.25,3.5,0,0,-5,-6,0,0,19,19,0,20,False
206,19/01/13,Toulouse,Nancy,2,1,H,1.57,3.8,6.0,5,6,0,0,27,30,0,0,0,20,False
207,20/01/13,Bastia,Rennes,0,2,A,3.0,3.2,2.4,0,0,3,5,0,0,32,35,0,20,False
208,20/01/13,Bordeaux,Paris SG,0,1,A,4.0,3.2,2.0,9,8,24,25,32,32,39,42,0,20,False
209,20/01/13,Lille,Nice,0,2,A,1.67,3.5,5.5,6,4,5,7,30,30,32,35,0,20,False
210,25/01/13,Valenciennes,Lyon,0,2,A,3.1,3.2,2.3,0,0,17,19,0,0,42,45,0,20,False
211,26/01/13,Evian Thonon Gaillard,Ajaccio,1,1,D,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
212,26/01/13,Montpellier,Sochaux,2,0,H,1.44,4.0,8.0,6,8,0,0,29,32,0,0,0,20,False
213,26/01/13,Nancy,Lorient,2,1,H,2.63,3.0,2.88,0,0,0,0,0,0,0,0,0,20,False
214,26/01/13,Reims,Toulouse,1,1,D,3.2,3.0,2.38,-6,-6,6,6,19,20,30,31,0,20,False
215,26/01/13,Rennes,Marseille,2,2,D,2.6,3.1,2.8,5,5,3,3,35,36,41,42,0,20,False
216,26/01/13,Troyes,Brest,2,1,H,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
217,27/01/13,Nice,Bordeaux,0,1,A,2.38,3.0,3.2,7,6,8,9,35,35,32,35,0,20,False
218,27/01/13,Paris SG,Lille,1,0,H,1.5,4.0,7.0,25,26,4,3,42,45,30,30,0,20,False
219,27/01/13,St Etienne,Bastia,3,0,H,1.53,3.8,6.5,11,14,0,0,31,34,0,0,0,20,False
220,01/02/13,Toulouse,Paris SG,0,4,A,5.0,3.25,1.8,6,2,26,30,31,31,45,48,0,20,False
221,02/02/13,Bastia,Evian Thonon Gaillard,0,0,D,2.75,3.1,2.63,0,0,0,0,0,0,0,0,0,20,False
222,02/02/13,Bordeaux,Valenciennes,2,0,H,1.75,3.4,5.0,9,11,0,0,35,38,0,0,0,20,False
223,02/02/13,Brest,Nice,0,2,A,3.4,3.0,2.3,0,0,6,8,0,0,35,38,0,20,False
224,02/02/13,Lille,Troyes,1,1,D,1.4,4.5,8.0,3,3,0,0,30,31,0,0,0,20,False
225,02/02/13,Lorient,Rennes,2,2,D,2.4,3.2,3.0,0,0,5,5,0,0,36,37,0,20,False
226,02/02/13,Sochaux,St Etienne,1,2,A,3.6,3.1,2.15,0,0,14,15,0,0,34,37,0,20,False
227,03/02/13,Ajaccio,Lyon,3,1,H,3.75,3.3,2.0,0,0,19,17,0,0,45,45,0,20,False
228,03/02/13,Marseille,Nancy,0,1,A,1.44,4.2,7.5,3,2,0,0,42,42,0,0,0,20,False
229,03/02/13,Montpellier,Reims,3,1,H,1.44,4.1,8.0,8,10,-6,-8,32,35,20,20,0,20,False
