,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG,RATIO,CC,GO
35,29/08/09,Sochaux,Monaco,1,0,H,2.2,3.0,3.6,0,0,-1,-2,0,0,6,6,0,20,False
36,29/08/09,St Etienne,Grenoble,1,0,H,1.73,3.3,5.5,-5,-4,0,0,0,3,0,0,0,20,False
37,30/08/09,Marseille,Bordeaux,0,0,D,2.15,3.2,3.5,3,3,8,8,7,8,9,10,0,20,False
38,30/08/09,Paris SG,Lille,3,0,H,1.83,3.3,4.75,3,6,-2,-5,7,10,1,1,0,20,False
39,30/08/09,Toulouse,Valenciennes,0,1,A,1.57,3.75,6.5,1,0,0,0,4,4,0,0,0,20,False
40,12/09/09,Bordeaux,Grenoble,1,0,H,1.29,5.0,12.0,8,9,0,0,10,13,0,0,0,20,False
41,12/09/09,Le Mans,Marseille,1,2,A,4.2,3.25,1.91,0,0,3,4,0,0,8,11,0,20,False
42,12/09/09,Lille,Sochaux,1,0,H,1.75,3.4,5.0,-5,-4,0,0,1,4,0,0,0,20,False
43,12/09/09,Lyon,Lorient,1,0,H,1.36,4.5,9.0,6,7,0,0,10,13,0,0,0,20,False
44,12/09/09,Montpellier,Lens,1,0,H,2.3,3.0,3.4,5,6,0,0,8,11,0,0,0,20,False
45,12/09/09,Nancy,Toulouse,0,0,D,2.4,3.0,3.2,0,0,0,0,0,0,4,5,0,20,False
46,12/09/09,Valenciennes,Boulogne,1,1,D,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
47,13/09/09,Auxerre,Nice,2,0,H,2.2,3.1,3.5,0,0,-5,-7,0,0,4,4,0,20,False
48,13/09/09,Monaco,Paris SG,2,0,H,2.9,3.0,2.6,-2,0,6,4,6,9,10,10,0,20,False
49,13/09/09,Rennes,St Etienne,1,0,H,1.75,3.4,5.0,3,4,-4,-5,6,9,3,3,0,20,False
50,19/09/09,Boulogne,Bordeaux,0,2,A,5.5,3.5,1.67,0,0,9,11,0,0,13,16,0,20,False
51,19/09/09,Grenoble,Rennes,0,4,A,3.6,3.0,2.2,0,0,4,8,0,0,9,12,0,20,False
52,19/09/09,Lorient,Nancy,3,1,H,2.2,3.0,3.6,0,0,0,0,0,0,0,0,0,20,False
53,19/09/09,Marseille,Montpellier,4,2,H,1.4,4.2,8.5,4,6,6,4,11,14,11,11,0,20,False
54,19/09/09,Nice,Monaco,1,3,A,2.63,2.8,3.1,-7,-9,0,2,4,4,9,12,0,20,False
55,19/09/09,Sochaux,Valenciennes,2,5,A,1.85,3.2,4.75,0,0,0,0,0,0,0,0,0,20,False
56,19/09/09,St Etienne,Auxerre,1,1,D,2.0,3.1,4.2,-5,-5,0,0,3,4,0,0,0,20,False
57,20/09/09,Lens,Lille,1,1,D,2.6,3.0,2.88,0,0,-4,-4,0,0,4,5,0,20,False
58,20/09/09,Paris SG,Lyon,1,1,D,2.88,3.1,2.55,4,4,7,7,10,11,13,14,0,20,False
59,20/09/09,Toulouse,Le Mans,2,0,H,1.75,3.4,5.0,0,2,0,0,5,8,0,0,0,20,False
60,26/09/09,Auxerre,Grenoble,2,0,H,1.67,3.4,6.0,0,0,0,0,0,0,0,0,0,20,False
61,26/09/09,Lorient,Paris SG,1,1,D,3.2,3.0,2.4,0,0,4,4,0,0,11,12,0,20,False
62,26/09/09,Lyon,Toulouse,2,1,H,1.44,4.0,8.5,7,8,2,1,14,17,8,8,0,20,False
63,26/09/09,Monaco,St Etienne,1,2,A,1.8,3.1,4.6,2,1,-5,-4,12,12,4,7,0,20,False
64,26/09/09,Montpellier,Boulogne,1,0,H,1.7,3.4,5.5,4,5,0,0,11,14,0,0,0,20,False
65,26/09/09,Nancy,Sochaux,2,1,H,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
66,26/09/09,Valenciennes,Marseille,3,2,H,4.75,3.3,1.8,0,0,6,5,0,0,14,14,0,20,False
67,27/09/09,Bordeaux,Rennes,1,0,H,1.7,3.4,5.5,11,12,8,7,16,19,12,12,0,20,False
68,27/09/09,Le Mans,Lens,3,0,H,2.25,3.1,3.4,0,0,0,0,0,0,0,0,0,20,False
69,27/09/09,Lille,Nice,1,1,D,1.62,3.6,6.0,-4,-4,-9,-9,5,6,4,5,0,20,False
70,03/10/09,Grenoble,Montpellier,2,3,A,2.9,3.0,2.6,0,0,5,6,0,0,14,17,0,20,False
71,03/10/09,Lens,Lyon,0,2,A,5.0,3.4,1.75,0,0,8,10,0,0,17,20,0,20,False
72,03/10/09,Nice,Valenciennes,3,2,H,2.3,3.0,3.4,-9,-8,0,0,5,8,0,0,0,20,False
73,03/10/09,Paris SG,Nancy,1,1,D,1.57,3.5,7.0,4,4,0,0,12,13,0,0,0,20,False
74,03/10/09,Rennes,Auxerre,0,1,A,1.62,3.5,6.0,7,6,0,0,12,12,0,0,0,20,False
75,03/10/09,Sochaux,Le Mans,1,0,H,1.91,3.1,4.6,0,0,0,0,0,0,0,0,0,20,False
76,03/10/09,St Etienne,Bordeaux,3,1,H,4.0,3.2,2.0,-4,-2,12,10,7,10,19,19,0,20,False
77,04/10/09,Boulogne,Lille,2,3,A,3.75,3.1,2.1,0,0,-4,-3,0,0,6,9,0,20,False
78,04/10/09,Marseille,Monaco,1,2,A,1.53,3.75,7.0,5,4,1,2,14,14,12,15,0,20,False
79,04/10/09,Toulouse,Lorient,0,1,A,1.85,3.2,4.75,1,0,0,0,8,8,0,0,0,20,False
80,17/10/09,Auxerre,Bordeaux,1,0,H,3.8,3.2,2.05,0,0,10,9,0,0,19,19,0,20,False
81,17/10/09,Le Mans,Boulogne,1,1,D,1.7,3.4,5.5,0,0,0,0,0,0,0,0,0,20,False
82,17/10/09,Lille,Rennes,0,0,D,2.1,3.1,3.75,-3,-3,6,6,9,10,12,13,0,20,False
83,17/10/09,Lyon,Sochaux,0,2,A,1.3,5.0,11.0,10,8,0,0,20,20,0,0,0,20,False
84,17/10/09,Montpellier,St Etienne,2,1,H,2.2,3.1,3.5,6,7,-2,-3,17,20,10,10,0,20,False
85,17/10/09,Nancy,Marseille,0,3,A,3.8,3.2,2.05,0,0,4,7,0,0,14,17,0,20,False
86,17/10/09,Valenciennes,Grenoble,2,0,H,1.57,3.6,6.5,0,0,0,0,0,0,0,0,0,20,False
87,18/10/09,Lorient,Nice,4,1,H,1.91,3.2,4.33,0,0,-8,-11,0,0,8,8,0,20,False
88,18/10/09,Monaco,Lens,2,0,H,1.73,3.3,5.5,2,4,0,0,15,18,0,0,0,20,False
89,18/10/09,Toulouse,Paris SG,1,0,H,2.6,3.0,2.88,0,1,4,3,8,11,13,13,0,20,False
90,24/10/09,Bordeaux,Le Mans,3,0,H,1.33,4.5,11.0,9,12,0,0,19,22,0,0,0,20,False
91,24/10/09,Boulogne,Monaco,1,3,A,4.33,3.0,2.0,0,0,4,6,0,0,18,21,0,20,False
92,24/10/09,Grenoble,Nancy,1,2,A,3.6,3.1,2.15,0,0,0,0,0,0,0,0,0,20,False
93,24/10/09,Nice,Lyon,4,1,H,5.25,3.5,1.7,-11,-8,8,5,8,11,20,20,0,20,False
94,24/10/09,Rennes,Montpellier,3,0,H,1.8,3.4,4.75,6,9,7,4,13,16,20,20,0,20,False
95,24/10/09,Sochaux,Lorient,1,0,H,2.1,3.1,3.75,0,0,0,0,0,0,0,0,0,20,False
96,24/10/09,St Etienne,Valenciennes,0,2,A,1.8,3.4,4.75,-3,-5,0,0,10,10,0,0,0,20,False
97,25/10/09,Auxerre,Lille,3,2,H,2.63,2.88,3.0,0,0,-3,-4,0,0,10,10,0,20,False
98,25/10/09,Lens,Toulouse,0,2,A,2.63,2.88,3.0,0,0,1,3,0,0,11,14,0,20,False
99,31/10/09,Auxerre,Montpellier,2,1,H,2.1,3.1,3.75,0,0,4,3,0,0,20,20,0,20,False
100,31/10/09,Bordeaux,Monaco,1,0,H,1.67,3.4,6.0,12,13,6,5,22,25,21,21,0,20,False
101,31/10/09,Boulogne,Nancy,1,2,A,3.0,2.9,2.6,0,0,0,0,0,0,0,0,0,20,False
102,31/10/09,Grenoble,Lille,0,2,A,5.0,3.25,1.8,0,0,-4,-2,0,0,10,13,0,20,False
103,31/10/09,Lens,Lorient,1,1,D,2.5,2.9,3.1,0,0,0,0,0,0,0,0,0,20,False
104,31/10/09,Marseille,Toulouse,1,1,D,1.6,3.5,6.5,7,7,3,3,17,18,14,15,0,20,False
105,31/10/09,St Etienne,Lyon,0,1,A,4.0,3.2,2.0,-5,-6,5,6,10,10,20,23,0,20,False
106,01/11/09,Nice,Le Mans,1,0,H,2.0,3.2,4.0,-8,-7,0,0,11,14,0,0,0,20,False
107,01/11/09,Rennes,Valenciennes,0,3,A,1.67,3.4,6.0,9,6,0,0,16,16,0,0,0,20,False
108,01/11/09,Sochaux,Paris SG,1,4,A,2.75,3.0,2.75,0,0,3,6,0,0,13,16,0,20,False
109,07/11/09,Le Mans,Auxerre,0,1,A,2.65,2.9,2.9,0,0,0,0,0,0,0,0,0,20,False
110,07/11/09,Lorient,Boulogne,5,0,H,1.53,3.8,6.5,0,0,0,0,0,0,0,0,0,20,False
111,07/11/09,Monaco,Grenoble,0,0,D,1.33,4.75,10.0,5,5,0,0,21,22,0,0,0,20,False
112,07/11/09,Nancy,St Etienne,0,1,A,2.1,3.1,3.75,0,0,-6,-5,0,0,10,13,0,20,False
113,07/11/09,Paris SG,Nice,0,1,A,1.7,3.5,5.25,6,5,-7,-6,16,16,14,17,0,20,False
114,07/11/09,Sochaux,Lens,1,2,A,1.95,3.2,4.2,0,0,0,0,0,0,0,0,0,20,False
115,07/11/09,Valenciennes,Montpellier,1,1,D,2.2,3.1,3.5,0,0,3,3,0,0,20,21,0,20,False
116,08/11/09,Lille,Bordeaux,2,0,H,2.7,3.0,2.75,-2,0,13,11,13,16,25,25,0,20,False
117,08/11/09,Lyon,Marseille,5,5,D,2.05,3.2,3.75,6,6,7,7,23,24,18,19,0,20,False
118,08/11/09,Toulouse,Rennes,3,2,H,2.3,3.0,3.4,3,4,6,5,15,18,16,16,0,20,False
119,20/11/09,Marseille,Paris SG,1,0,H,1.73,3.5,5.0,7,8,5,4,19,22,16,16,0,20,False
120,21/11/09,Auxerre,Monaco,2,0,H,2.3,3.0,3.4,0,0,5,3,0,0,22,22,0,20,False
121,21/11/09,Bordeaux,Valenciennes,0,1,A,1.4,4.2,9.0,11,10,0,0,25,25,0,0,0,20,False
122,21/11/09,Grenoble,Lyon,1,1,D,8.0,4.0,1.44,0,0,6,6,0,0,24,25,0,20,False
123,21/11/09,Lens,Nancy,2,1,H,2.5,2.9,3.1,0,0,0,0,0,0,0,0,0,20,False
124,21/11/09,Rennes,Le Mans,2,1,H,1.44,4.0,8.0,5,6,0,0,16,19,0,0,0,20,False
125,22/11/09,Montpellier,Lille,2,0,H,2.75,3.0,2.7,3,5,0,-2,21,24,16,16,0,20,False
126,22/11/09,Nice,Toulouse,1,0,H,2.4,3.0,3.2,-6,-5,4,3,17,20,18,18,0,20,False
127,22/11/09,St Etienne,Lorient,0,2,A,2.2,3.1,3.5,-5,-7,0,0,13,13,0,0,0,20,False
128,28/11/09,Lens,Marseille,1,0,H,4.2,3.1,2.0,0,0,8,7,0,0,22,22,0,20,False
129,28/11/09,Lille,Valenciennes,4,0,H,1.67,3.5,5.5,-2,2,0,0,16,19,0,0,0,20,False
130,28/11/09,Lorient,Grenoble,2,2,D,1.5,3.75,7.5,0,0,0,0,0,0,0,0,0,20,False
131,28/11/09,Paris SG,Auxerre,1,0,H,1.85,3.2,4.75,4,5,0,0,16,19,0,0,0,20,False
132,28/11/09,Sochaux,Nice,1,0,H,2.2,3.0,3.6,0,0,-5,-6,0,0,20,20,0,20,False
133,28/11/09,Toulouse,Boulogne,1,0,H,1.4,4.2,8.5,3,4,0,0,18,21,0,0,0,20,False
134,29/11/09,Le Mans,St Etienne,1,1,D,2.3,3.0,3.4,0,0,-7,-7,0,0,13,14,0,20,False
135,29/11/09,Lyon,Rennes,1,1,D,1.55,3.7,6.5,6,6,6,6,25,26,19,20,0,20,False
136,29/11/09,Nancy,Bordeaux,0,3,A,3.75,3.2,2.05,0,0,10,13,0,0,25,28,0,20,False
137,02/12/09,Boulogne,Paris SG,2,5,A,5.0,3.3,1.75,0,0,5,8,0,0,19,22,0,20,False
138,05/12/09,Bordeaux,Paris SG,1,0,H,1.67,3.4,6.0,13,14,8,7,28,31,22,22,0,20,False
139,05/12/09,Montpellier,Le Mans,2,1,H,1.75,3.4,5.0,5,6,0,0,24,27,0,0,0,20,False
140,05/12/09,Nice,Marseille,1,3,A,3.6,3.2,2.1,-6,-8,7,9,20,20,22,25,0,20,False
141,05/12/09,Rennes,Lorient,1,0,H,1.91,3.2,4.33,6,7,0,0,20,23,0,0,0,20,False
142,05/12/09,St Etienne,Sochaux,0,0,D,2.1,3.1,3.75,-7,-7,0,0,14,15,0,0,0,20,False
143,05/12/09,Valenciennes,Monaco,3,1,H,2.2,3.1,3.5,0,0,3,1,0,0,22,22,0,20,False
144,06/12/09,Auxerre,Nancy,1,3,A,1.83,3.3,4.75,0,0,0,0,0,0,0,0,0,20,False
145,06/12/09,Boulogne,Lens,2,1,H,2.88,3.1,2.55,0,0,0,0,0,0,0,0,0,20,False
146,06/12/09,Grenoble,Toulouse,1,0,H,3.75,3.1,2.1,0,0,4,3,0,0,21,21,0,20,False
147,06/12/09,Lille,Lyon,4,3,H,3.1,3.1,2.4,2,3,6,5,19,22,26,26,0,20,False
148,10/12/09,Lille,St Etienne,4,0,H,1.62,3.5,6.25,3,7,-7,-11,22,25,15,15,0,20,False
149,10/12/09,Toulouse,Sochaux,2,0,H,1.75,3.4,5.0,3,5,0,0,21,24,0,0,0,20,False
150,12/12/09,Le Mans,Valenciennes,2,1,H,2.6,3.0,2.88,0,0,0,0,0,0,0,0,0,20,False
151,12/12/09,Lens,Nice,2,0,H,2.25,3.0,3.5,0,0,-8,-10,0,0,20,20,0,20,False
152,12/12/09,Lorient,Auxerre,0,0,D,2.1,3.1,3.75,0,0,0,0,0,0,0,0,0,20,False
153,12/12/09,Marseille,Boulogne,2,0,H,1.25,5.25,13.0,9,11,0,0,25,28,0,0,0,20,False
154,12/12/09,Nancy,Rennes,1,2,A,2.63,2.88,3.0,0,0,7,8,0,0,23,26,0,20,False
155,13/12/09,Lyon,Bordeaux,0,1,A,2.25,3.1,3.4,5,4,14,15,26,26,31,34,0,20,False
156,13/12/09,Monaco,Lille,0,4,A,2.63,3.0,2.88,1,-3,7,11,22,22,25,28,0,20,False
157,13/12/09,Paris SG,St Etienne,3,0,H,1.67,3.5,5.5,7,10,-11,-14,22,25,15,15,0,20,False
158,13/12/09,Sochaux,Grenoble,1,0,H,1.8,3.3,5.0,0,0,0,0,0,0,0,0,0,20,False
159,13/12/09,Toulouse,Montpellier,0,1,A,1.91,3.2,4.33,5,4,6,7,24,24,27,30,0,20,False
160,15/12/09,Valenciennes,Auxerre,0,0,D,2.1,3.1,3.75,0,0,0,0,0,0,0,0,0,20,False
161,16/12/09,Le Mans,Grenoble,1,0,H,2.0,3.1,4.2,0,0,0,0,0,0,0,0,0,20,False
162,16/12/09,Lorient,Marseille,1,2,A,3.6,3.2,2.1,0,0,11,12,0,0,28,31,0,20,False
163,16/12/09,Lyon,Boulogne,2,0,H,1.17,6.5,19.0,4,6,0,0,26,29,0,0,0,20,False
164,16/12/09,Monaco,Rennes,1,0,H,2.75,3.0,2.7,-3,-2,8,7,22,25,26,26,0,20,False
165,16/12/09,Montpellier,Bordeaux,0,1,A,3.75,3.1,2.1,7,6,15,16,30,30,34,37,0,20,False
166,16/12/09,Nancy,Nice,2,0,H,2.1,3.1,3.75,0,0,-10,-12,0,0,20,20,0,20,False
167,16/12/09,Paris SG,Lens,1,1,D,1.57,3.6,6.5,10,10,0,0,25,26,0,0,0,20,False
168,19/12/09,Bordeaux,Lorient,4,1,H,1.44,4.0,8.0,16,19,0,0,37,40,0,0,0,20,False
169,19/12/09,Grenoble,Nice,1,1,D,2.6,3.0,2.88,0,0,-12,-12,0,0,20,21,0,20,False
170,19/12/09,Montpellier,Nancy,0,2,A,1.83,3.3,4.75,6,4,0,0,30,30,0,0,0,20,False
171,19/12/09,Rennes,Paris SG,1,0,H,2.2,3.1,3.5,7,8,10,9,26,29,26,26,0,20,False
172,19/12/09,St Etienne,Marseille,0,0,D,4.33,3.4,1.85,-14,-14,12,12,15,16,31,32,0,20,False
173,19/12/09,Valenciennes,Lens,0,0,D,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
174,20/12/09,Auxerre,Toulouse,1,1,D,2.1,3.1,3.75,0,0,4,4,0,0,24,25,0,20,False
175,20/12/09,Lille,Le Mans,3,0,H,1.36,4.33,10.0,11,14,0,0,28,31,0,0,0,20,False
176,20/12/09,Monaco,Lyon,1,1,D,3.5,3.1,2.2,-2,-2,6,6,25,26,29,30,0,20,False
177,22/12/09,Lens,St Etienne,1,0,H,2.0,3.2,4.0,0,0,-14,-15,0,0,16,16,0,20,False
178,23/12/09,Le Mans,Monaco,1,1,D,2.5,3.0,3.0,0,0,-2,-2,0,0,26,27,0,20,False
179,23/12/09,Lorient,Valenciennes,3,2,H,2.0,3.2,4.0,0,0,0,0,0,0,0,0,0,20,False
180,23/12/09,Lyon,Montpellier,1,2,A,1.53,3.75,7.0,6,5,4,5,30,30,30,33,0,20,False
181,23/12/09,Marseille,Auxerre,0,2,A,1.44,4.0,8.5,12,10,0,0,32,32,0,0,0,20,False
182,23/12/09,Nancy,Lille,0,4,A,3.75,3.1,2.1,0,0,14,18,0,0,31,34,0,20,False
183,23/12/09,Nice,Boulogne,2,2,D,1.62,3.6,6.0,-12,-12,0,0,21,22,0,0,0,20,False
184,23/12/09,Paris SG,Grenoble,4,0,H,1.44,4.0,8.0,9,13,0,0,26,29,0,0,0,20,False
185,23/12/09,Sochaux,Rennes,2,0,H,2.75,3.0,2.7,0,0,8,6,0,0,29,29,0,20,False
186,23/12/09,Toulouse,Bordeaux,1,2,A,3.5,3.1,2.2,4,3,19,20,25,25,40,43,0,20,False
187,13/01/10,Boulogne,Sochaux,0,0,D,3.0,3.0,2.38,0,0,0,0,0,0,0,0,0,20,False
188,13/01/10,Monaco,Montpellier,4,0,H,2.3,3.0,3.1,-2,2,5,1,27,30,33,33,0,20,False
189,16/01/10,Auxerre,Boulogne,0,0,D,1.44,4.0,8.0,0,0,0,0,0,0,0,0,0,20,False
190,16/01/10,Grenoble,St Etienne,1,2,A,2.5,3.0,3.0,0,0,-15,-14,0,0,16,19,0,20,False
191,16/01/10,Le Mans,Lorient,0,3,A,2.38,3.0,3.2,0,0,0,0,0,0,0,0,0,20,False
192,16/01/10,Lille,Paris SG,3,1,H,1.91,3.25,4.2,18,20,13,11,34,37,29,29,0,20,False
193,16/01/10,Monaco,Sochaux,2,0,H,2.0,3.2,4.0,2,4,0,0,30,33,0,0,0,20,False
194,16/01/10,Montpellier,Nice,1,0,H,1.75,3.4,5.0,1,2,-12,-13,33,36,22,22,0,20,False
195,16/01/10,Nancy,Lyon,0,2,A,4.33,3.25,1.91,0,0,5,7,0,0,30,33,0,20,False
196,16/01/10,Rennes,Lens,1,1,D,1.75,3.4,5.0,6,6,0,0,29,30,0,0,0,20,False
197,16/01/10,Valenciennes,Toulouse,1,3,A,2.15,3.1,3.6,0,0,3,5,0,0,25,28,0,20,False
198,17/01/10,Bordeaux,Marseille,1,1,D,2.0,3.2,4.0,20,20,10,10,43,44,32,33,0,20,False
199,19/01/10,St Etienne,Rennes,0,0,D,2.88,3.0,2.6,-14,-14,6,6,19,20,30,31,0,20,False
200,20/01/10,Boulogne,Valenciennes,0,2,A,3.0,3.1,2.45,0,0,0,0,0,0,0,0,0,20,False
201,20/01/10,Grenoble,Bordeaux,1,3,A,8.0,4.0,1.44,0,0,20,22,0,0,44,47,0,20,False
202,20/01/10,Lens,Montpellier,0,1,A,2.3,3.1,3.2,0,0,2,3,0,0,36,39,0,20,False
203,20/01/10,Lorient,Lyon,1,3,A,3.6,3.2,2.1,0,0,7,9,0,0,33,36,0,20,False
204,20/01/10,Marseille,Le Mans,2,1,H,1.33,4.75,9.5,10,11,0,0,33,36,0,0,0,20,False
205,20/01/10,Nice,Auxerre,0,1,A,2.6,3.0,2.88,-13,-14,0,0,22,22,0,0,0,20,False
206,20/01/10,Paris SG,Monaco,0,1,A,1.8,3.3,4.75,11,10,4,5,29,29,33,36,0,20,False
207,20/01/10,Sochaux,Lille,2,1,H,4.2,3.25,1.91,0,0,20,19,0,0,37,37,0,20,False
208,20/01/10,Toulouse,Nancy,0,0,D,1.95,3.2,4.2,5,5,0,0,28,29,0,0,0,20,False
209,30/01/10,Bordeaux,Boulogne,0,0,D,1.17,6.5,17.0,22,22,0,0,47,48,0,0,0,20,False
210,30/01/10,Le Mans,Toulouse,1,3,A,2.7,2.88,2.9,0,0,5,7,0,0,29,32,0,20,False
211,30/01/10,Lille,Lens,1,0,H,1.44,4.0,8.0,19,20,0,0,37,40,0,0,0,20,False
212,30/01/10,Monaco,Nice,3,2,H,1.57,3.6,6.5,5,6,-14,-15,36,39,22,22,0,20,False
213,30/01/10,Montpellier,Marseille,2,0,H,3.5,3.0,2.25,3,5,11,9,39,42,36,36,0,20,False
214,30/01/10,Nancy,Lorient,1,0,H,2.5,2.9,3.1,0,0,0,0,0,0,0,0,0,20,False
215,30/01/10,Rennes,Grenoble,4,0,H,1.4,4.2,9.0,6,10,0,0,31,34,0,0,0,20,False
216,31/01/10,Auxerre,St Etienne,1,0,H,1.83,3.3,4.75,0,0,-14,-15,0,0,20,20,0,20,False
217,31/01/10,Lyon,Paris SG,2,1,H,1.73,3.4,5.25,9,10,10,9,36,39,29,29,0,20,False
218,31/01/10,Valenciennes,Sochaux,1,1,D,2.0,3.1,4.2,0,0,0,0,0,0,0,0,0,20,False
219,06/02/10,Boulogne,Montpellier,0,2,A,3.75,3.0,2.15,0,0,5,7,0,0,42,45,0,20,False
220,06/02/10,Grenoble,Auxerre,5,0,H,3.5,3.0,2.25,0,0,0,0,0,0,0,0,0,20,False
221,06/02/10,Lens,Le Mans,2,1,H,1.83,3.25,4.75,0,0,0,0,0,0,0,0,0,20,False
222,06/02/10,Nice,Lille,1,1,D,4.75,3.25,1.83,-15,-15,20,20,22,23,40,41,0,20,False
223,06/02/10,Paris SG,Lorient,0,3,A,1.83,3.25,4.75,9,6,0,0,29,29,0,0,0,20,False
224,06/02/10,Rennes,Bordeaux,4,2,H,3.25,2.9,2.4,10,12,22,20,34,37,48,48,0,20,False
225,06/02/10,Sochaux,Nancy,1,1,D,2.2,3.0,3.6,0,0,0,0,0,0,0,0,0,20,False
226,07/02/10,Marseille,Valenciennes,5,1,H,1.4,4.33,8.0,9,13,0,0,36,39,0,0,0,20,False
227,07/02/10,St Etienne,Monaco,3,0,H,2.5,3.0,3.0,-15,-12,6,3,20,23,39,39,0,20,False
228,07/02/10,Toulouse,Lyon,0,0,D,3.5,3.0,2.25,7,7,10,10,32,33,39,40,0,20,False
229,13/02/10,Le Mans,Sochaux,0,0,D,2.38,3.0,3.25,0,0,0,0,0,0,0,0,0,20,False
230,13/02/10,Lille,Boulogne,3,1,H,1.29,4.75,13.0,20,22,0,0,41,44,0,0,0,20,False
