,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
46,12/09/15,Troyes,Caen,1.0,3.0,A,2.25,3.2,3.4,,,-3.0,-1.0,,,6.0,9.0
47,13/09/15,Ajaccio GFCO,Monaco,0.0,1.0,A,4.5,3.3,1.91,-5.0,-6.0,-2.0,-1.0,1.0,1.0,5.0,8.0
48,13/09/15,Marseille,Bastia,4.0,1.0,H,1.44,4.2,8.5,2.0,5.0,3.0,0.0,3.0,6.0,7.0,7.0
49,13/09/15,Nantes,Rennes,0.0,2.0,A,2.6,2.88,3.1,0.0,-2.0,3.0,5.0,7.0,7.0,9.0,12.0
50,18/09/15,Rennes,Lille,1.0,1.0,D,2.38,3.0,3.4,5.0,5.0,0.0,0.0,12.0,13.0,6.0,7.0
51,19/09/15,Angers,Troyes,1.0,0.0,H,2.1,3.1,4.0,2.0,3.0,,,8.0,11.0,,
52,19/09/15,Bastia,Nice,1.0,3.0,A,2.25,3.1,3.5,0.0,-2.0,-1.0,1.0,7.0,7.0,5.0,8.0
53,19/09/15,Caen,Montpellier,2.0,1.0,H,2.15,3.1,3.75,-1.0,0.0,-5.0,-6.0,9.0,12.0,1.0,1.0
54,19/09/15,Guingamp,Ajaccio GFCO,2.0,1.0,H,1.85,3.3,4.75,-2.0,-1.0,-6.0,-7.0,6.0,9.0,1.0,1.0
55,19/09/15,Reims,Paris SG,1.0,1.0,D,8.0,4.75,1.4,4.0,4.0,7.0,7.0,10.0,11.0,13.0,14.0
56,20/09/15,Bordeaux,Toulouse,1.0,1.0,D,2.1,3.1,4.0,1.0,1.0,-2.0,-2.0,6.0,7.0,5.0,6.0
57,20/09/15,Marseille,Lyon,1.0,1.0,D,2.05,3.3,3.8,5.0,5.0,4.0,4.0,6.0,7.0,8.0,9.0
58,20/09/15,Monaco,Lorient,2.0,3.0,A,1.7,3.6,5.5,-1.0,-2.0,-2.0,-1.0,8.0,8.0,5.0,8.0
59,20/09/15,St Etienne,Nantes,2.0,0.0,H,1.67,3.5,6.0,2.0,4.0,-2.0,-4.0,10.0,13.0,7.0,7.0
60,22/09/15,Angers,Reims,0.0,0.0,D,2.5,3.0,3.2,3.0,3.0,4.0,4.0,11.0,12.0,11.0,12.0
61,22/09/15,Paris SG,Guingamp,3.0,0.0,H,1.2,6.5,17.0,7.0,10.0,-1.0,-4.0,14.0,17.0,9.0,9.0
62,23/09/15,Ajaccio GFCO,Rennes,1.0,1.0,D,3.5,3.0,2.3,-7.0,-7.0,5.0,5.0,1.0,2.0,13.0,14.0
63,23/09/15,Lorient,Caen,2.0,0.0,H,2.2,3.2,3.5,-1.0,1.0,0.0,-2.0,8.0,11.0,12.0,12.0
64,23/09/15,Lyon,Bastia,2.0,0.0,H,1.5,4.0,7.5,4.0,6.0,-2.0,-4.0,9.0,12.0,7.0,7.0
65,23/09/15,Nice,Bordeaux,6.0,1.0,H,2.7,3.0,2.88,1.0,6.0,1.0,-4.0,8.0,11.0,7.0,7.0
66,23/09/15,Toulouse,Marseille,1.0,1.0,D,2.9,3.1,2.6,-2.0,-2.0,5.0,5.0,6.0,7.0,7.0,8.0
67,23/09/15,Troyes,St Etienne,0.0,1.0,A,3.4,3.1,2.3,,,4.0,5.0,,,13.0,16.0
68,24/09/15,Montpellier,Monaco,2.0,3.0,A,3.2,3.1,2.4,-6.0,-7.0,-2.0,-1.0,1.0,1.0,8.0,11.0
69,25/09/15,Reims,Lille,1.0,0.0,H,2.7,3.1,2.8,4.0,5.0,0.0,-1.0,12.0,15.0,7.0,7.0
70,26/09/15,Bastia,Toulouse,3.0,0.0,H,2.88,3.1,2.63,-4.0,-1.0,-2.0,-5.0,7.0,10.0,7.0,7.0
71,26/09/15,Bordeaux,Lyon,3.0,1.0,H,2.75,3.0,2.8,-4.0,-2.0,6.0,4.0,7.0,10.0,12.0,12.0
72,26/09/15,Caen,Ajaccio GFCO,2.0,0.0,H,1.75,3.6,5.0,-2.0,0.0,-7.0,-9.0,12.0,15.0,2.0,2.0
73,26/09/15,Nantes,Paris SG,1.0,4.0,A,10.0,4.33,1.4,-4.0,-7.0,10.0,13.0,7.0,7.0,17.0,20.0
74,26/09/15,Rennes,Troyes,1.0,1.0,D,1.73,3.5,5.5,5.0,5.0,,,14.0,15.0,,
75,27/09/15,Guingamp,Monaco,3.0,3.0,D,3.25,3.1,2.38,-4.0,-4.0,-1.0,-1.0,9.0,10.0,11.0,12.0
76,27/09/15,Marseille,Angers,1.0,2.0,A,1.4,4.5,8.5,5.0,4.0,3.0,4.0,8.0,8.0,12.0,15.0
77,27/09/15,Montpellier,Lorient,2.0,1.0,H,2.2,3.25,3.5,-7.0,-6.0,1.0,0.0,1.0,4.0,11.0,11.0
78,27/09/15,St Etienne,Nice,1.0,4.0,A,1.73,3.6,5.25,5.0,2.0,6.0,9.0,16.0,16.0,11.0,14.0
79,29/09/15,Lille,Nantes,0.0,1.0,A,1.85,3.2,5.0,-1.0,-2.0,-7.0,-6.0,7.0,7.0,7.0,10.0
80,02/10/15,Lille,Montpellier,2.0,0.0,H,2.0,3.1,4.33,-2.0,0.0,-6.0,-8.0,7.0,10.0,4.0,4.0
81,03/10/15,Ajaccio GFCO,Toulouse,2.0,2.0,D,3.1,3.2,2.4,-9.0,-9.0,-5.0,-5.0,2.0,3.0,7.0,8.0
82,03/10/15,Angers,Bastia,1.0,0.0,H,2.1,3.1,4.0,4.0,5.0,-1.0,-2.0,15.0,18.0,10.0,10.0
83,03/10/15,Lyon,Reims,1.0,0.0,H,1.62,3.75,6.0,4.0,5.0,5.0,4.0,12.0,15.0,15.0,15.0
84,03/10/15,Troyes,Guingamp,0.0,1.0,A,2.63,3.1,2.88,,,-4.0,-3.0,,,10.0,13.0
85,04/10/15,Caen,St Etienne,1.0,0.0,H,2.45,3.2,2.88,0.0,1.0,2.0,1.0,15.0,18.0,16.0,16.0
86,04/10/15,Lorient,Bordeaux,3.0,2.0,H,2.6,3.2,2.8,0.0,1.0,-2.0,-3.0,11.0,14.0,10.0,10.0
87,04/10/15,Monaco,Rennes,1.0,1.0,D,1.85,3.4,4.75,-1.0,-1.0,5.0,5.0,12.0,13.0,15.0,16.0
88,04/10/15,Paris SG,Marseille,2.0,1.0,H,1.33,5.0,10.0,13.0,14.0,4.0,3.0,20.0,23.0,8.0,8.0
89,16/10/15,Monaco,Lyon,1.0,1.0,D,2.55,3.2,2.9,-1.0,-1.0,5.0,5.0,13.0,14.0,15.0,16.0
90,17/10/15,Bastia,Paris SG,0.0,2.0,A,10.0,5.0,1.33,-2.0,-4.0,14.0,16.0,10.0,10.0,23.0,26.0
91,17/10/15,Guingamp,Lille,1.0,1.0,D,2.6,3.1,2.9,-3.0,-3.0,0.0,0.0,13.0,14.0,10.0,11.0
92,17/10/15,Nantes,Troyes,3.0,0.0,H,1.95,3.3,4.2,-6.0,-3.0,,,10.0,13.0,,
93,17/10/15,Reims,Caen,0.0,1.0,A,2.5,3.2,2.9,4.0,3.0,1.0,2.0,15.0,15.0,18.0,21.0
94,17/10/15,St Etienne,Ajaccio GFCO,2.0,0.0,H,1.5,3.8,8.0,1.0,3.0,-9.0,-11.0,16.0,19.0,3.0,3.0
95,17/10/15,Toulouse,Angers,1.0,2.0,A,2.05,3.3,3.8,-5.0,-6.0,5.0,6.0,8.0,8.0,18.0,21.0
96,18/10/15,Bordeaux,Montpellier,0.0,0.0,D,1.75,3.6,5.0,-3.0,-3.0,-8.0,-8.0,10.0,11.0,4.0,5.0
97,18/10/15,Marseille,Lorient,1.0,1.0,D,1.57,4.0,6.0,3.0,3.0,1.0,1.0,8.0,9.0,14.0,15.0
98,18/10/15,Rennes,Nice,1.0,4.0,A,2.1,3.25,3.75,5.0,2.0,9.0,12.0,16.0,16.0,14.0,17.0
99,23/10/15,Caen,Nantes,0.0,2.0,A,1.91,3.3,4.5,2.0,0.0,-3.0,-1.0,21.0,21.0,13.0,16.0
100,23/10/15,Lyon,Toulouse,3.0,0.0,H,1.73,3.6,5.25,5.0,8.0,-6.0,-9.0,16.0,19.0,8.0,8.0
101,24/10/15,Ajaccio GFCO,Nice,3.0,1.0,H,3.4,3.3,2.2,-11.0,-9.0,12.0,10.0,3.0,6.0,17.0,17.0
102,24/10/15,Angers,Guingamp,0.0,0.0,D,2.4,3.0,3.3,6.0,6.0,-3.0,-3.0,21.0,22.0,14.0,15.0
103,24/10/15,Lorient,Rennes,1.0,1.0,D,2.4,3.1,3.2,1.0,1.0,2.0,2.0,15.0,16.0,16.0,17.0
104,24/10/15,Montpellier,Bastia,2.0,0.0,H,1.95,3.3,4.2,-8.0,-6.0,-4.0,-6.0,5.0,8.0,10.0,10.0
105,25/10/15,Bordeaux,Troyes,1.0,0.0,H,1.5,3.8,7.5,-3.0,-2.0,,,11.0,14.0,,
106,25/10/15,Lille,Marseille,1.0,2.0,A,2.6,3.1,2.9,0.0,-1.0,3.0,4.0,11.0,11.0,9.0,12.0
107,25/10/15,Paris SG,St Etienne,4.0,1.0,H,1.25,6.0,12.0,16.0,19.0,3.0,0.0,26.0,29.0,19.0,19.0
108,25/10/15,Reims,Monaco,0.0,1.0,A,3.0,3.1,2.5,3.0,2.0,-1.0,0.0,15.0,15.0,14.0,17.0
109,30/10/15,Rennes,Paris SG,0.0,1.0,A,7.5,4.0,1.5,2.0,1.0,19.0,20.0,17.0,17.0,29.0,32.0
110,31/10/15,Ajaccio GFCO,Bordeaux,2.0,0.0,H,4.2,3.4,1.95,-9.0,-7.0,-2.0,-4.0,6.0,9.0,14.0,14.0
111,31/10/15,Bastia,Caen,1.0,0.0,H,2.9,3.1,2.6,-6.0,-5.0,0.0,-1.0,10.0,13.0,21.0,21.0
112,31/10/15,Guingamp,Lorient,2.0,2.0,D,2.0,3.3,4.0,-3.0,-3.0,1.0,1.0,15.0,16.0,16.0,17.0
113,31/10/15,St Etienne,Reims,3.0,0.0,H,1.62,3.8,6.0,0.0,3.0,2.0,-1.0,19.0,22.0,15.0,15.0
114,31/10/15,Toulouse,Montpellier,1.0,1.0,D,2.1,3.25,3.75,-9.0,-9.0,-6.0,-6.0,8.0,9.0,8.0,9.0
115,31/10/15,Troyes,Lyon,0.0,1.0,A,5.5,3.6,1.7,,,8.0,9.0,,,19.0,22.0
116,01/11/15,Monaco,Angers,1.0,0.0,H,1.6,3.75,6.5,0.0,1.0,6.0,5.0,17.0,20.0,22.0,22.0
117,01/11/15,Nantes,Marseille,0.0,1.0,A,4.0,3.1,2.1,-1.0,-2.0,4.0,5.0,16.0,16.0,12.0,15.0
118,01/11/15,Nice,Lille,0.0,0.0,D,2.38,3.2,3.2,10.0,10.0,-1.0,-1.0,17.0,18.0,11.0,12.0
119,04/11/15,Nice,Nantes,1.0,2.0,A,2.0,3.25,4.2,10.0,9.0,-2.0,-1.0,18.0,18.0,16.0,19.0
120,06/11/15,Angers,Rennes,0.0,2.0,A,2.88,3.0,2.7,5.0,3.0,1.0,3.0,22.0,22.0,17.0,20.0
121,07/11/15,Caen,Guingamp,2.0,1.0,H,2.2,3.2,3.5,-1.0,0.0,-3.0,-4.0,21.0,24.0,16.0,16.0
122,07/11/15,Lille,Bastia,1.0,1.0,D,1.67,3.5,6.0,-1.0,-1.0,-5.0,-5.0,12.0,13.0,13.0,14.0
123,07/11/15,Lorient,Troyes,4.0,1.0,H,1.67,3.75,5.5,1.0,4.0,,,17.0,20.0,,
124,07/11/15,Montpellier,Nantes,2.0,1.0,H,2.2,3.1,3.6,-6.0,-5.0,-1.0,-2.0,9.0,12.0,19.0,19.0
125,07/11/15,Paris SG,Toulouse,5.0,0.0,H,1.18,7.0,17.0,20.0,25.0,-9.0,-14.0,32.0,35.0,9.0,9.0
126,07/11/15,Reims,Ajaccio GFCO,1.0,2.0,A,1.91,3.2,4.75,-1.0,-2.0,-7.0,-6.0,15.0,15.0,9.0,12.0
127,08/11/15,Bordeaux,Monaco,3.0,1.0,H,2.3,3.1,3.4,-4.0,-2.0,1.0,-1.0,14.0,17.0,20.0,20.0
128,08/11/15,Lyon,St Etienne,3.0,0.0,H,1.95,3.5,4.0,9.0,12.0,3.0,0.0,22.0,25.0,22.0,22.0
129,08/11/15,Marseille,Nice,0.0,1.0,A,1.67,4.0,5.0,5.0,4.0,9.0,10.0,15.0,15.0,18.0,21.0
130,20/11/15,Nice,Lyon,3.0,0.0,H,3.4,3.4,2.15,10.0,13.0,12.0,9.0,21.0,24.0,25.0,25.0
131,21/11/15,Guingamp,Toulouse,2.0,0.0,H,2.1,3.4,3.6,-4.0,-2.0,-14.0,-16.0,16.0,19.0,9.0,9.0
132,21/11/15,Lorient,Paris SG,1.0,2.0,A,7.5,4.5,1.44,4.0,3.0,25.0,26.0,20.0,20.0,35.0,38.0
133,21/11/15,Monaco,Nantes,1.0,0.0,H,1.7,3.6,5.5,-1.0,0.0,-2.0,-3.0,20.0,23.0,19.0,19.0
134,21/11/15,Montpellier,Reims,3.0,1.0,H,2.1,3.25,3.75,-5.0,-3.0,-2.0,-4.0,12.0,15.0,15.0,15.0
135,21/11/15,Troyes,Lille,1.0,1.0,D,3.6,3.2,2.15,,,-1.0,-1.0,,,13.0,14.0
136,22/11/15,Bastia,Ajaccio GFCO,1.0,2.0,A,2.1,3.2,3.8,-5.0,-6.0,-6.0,-5.0,14.0,14.0,12.0,15.0
137,22/11/15,Caen,Angers,0.0,0.0,D,1.8,3.4,5.0,0.0,0.0,3.0,3.0,24.0,25.0,22.0,23.0
138,22/11/15,Rennes,Bordeaux,2.0,2.0,D,2.3,3.2,3.3,3.0,3.0,-2.0,-2.0,20.0,21.0,17.0,18.0
139,22/11/15,St Etienne,Marseille,0.0,2.0,A,2.45,3.25,3.0,0.0,-2.0,4.0,6.0,22.0,22.0,15.0,18.0
140,27/11/15,Lyon,Montpellier,2.0,4.0,A,1.57,3.8,6.5,9.0,7.0,-3.0,-1.0,25.0,25.0,15.0,18.0
141,28/11/15,Ajaccio GFCO,Lorient,1.0,1.0,D,2.8,3.2,2.6,-5.0,-5.0,3.0,3.0,15.0,16.0,20.0,21.0
142,28/11/15,Angers,Lille,2.0,0.0,H,2.9,2.9,2.8,3.0,5.0,-1.0,-3.0,23.0,26.0,14.0,14.0
143,28/11/15,Nantes,Bastia,0.0,0.0,D,1.91,3.2,4.75,-3.0,-3.0,-6.0,-6.0,19.0,20.0,14.0,15.0
144,28/11/15,Paris SG,Troyes,4.0,1.0,H,1.08,10.0,34.0,26.0,29.0,,,38.0,41.0,,
145,28/11/15,Reims,Rennes,2.0,2.0,D,3.0,3.0,2.6,-4.0,-4.0,3.0,3.0,15.0,16.0,21.0,22.0
146,28/11/15,Toulouse,Nice,2.0,0.0,H,2.38,3.4,3.0,-16.0,-14.0,13.0,11.0,9.0,12.0,24.0,24.0
147,29/11/15,Bordeaux,Caen,1.0,4.0,A,1.95,3.5,4.0,-2.0,-5.0,0.0,3.0,18.0,18.0,25.0,28.0
148,29/11/15,Marseille,Monaco,3.0,3.0,D,1.95,3.5,4.0,6.0,6.0,0.0,0.0,18.0,19.0,23.0,24.0
149,29/11/15,St Etienne,Guingamp,3.0,0.0,H,1.83,3.3,5.0,-2.0,1.0,-2.0,-5.0,22.0,25.0,19.0,19.0
150,01/12/15,Angers,Paris SG,0.0,0.0,D,10.0,5.0,1.33,5.0,5.0,29.0,29.0,26.0,27.0,41.0,42.0
151,01/12/15,Lorient,Nice,0.0,0.0,D,2.25,3.3,3.3,3.0,3.0,11.0,11.0,21.0,22.0,24.0,25.0
152,01/12/15,Nantes,Lyon,0.0,0.0,D,3.6,3.25,2.15,-3.0,-3.0,7.0,7.0,20.0,21.0,25.0,26.0
153,02/12/15,Bastia,Bordeaux,1.0,0.0,H,3.0,3.2,2.5,-6.0,-5.0,-5.0,-6.0,15.0,18.0,18.0,18.0
154,02/12/15,Guingamp,Reims,1.0,2.0,A,1.91,3.3,4.5,-5.0,-6.0,-4.0,-3.0,19.0,19.0,16.0,19.0
155,02/12/15,Lille,St Etienne,1.0,0.0,H,2.5,3.1,3.1,-3.0,-2.0,1.0,0.0,14.0,17.0,25.0,25.0
156,02/12/15,Monaco,Caen,1.0,1.0,D,1.85,3.5,4.33,0.0,0.0,3.0,3.0,24.0,25.0,28.0,29.0
157,02/12/15,Montpellier,Ajaccio GFCO,0.0,2.0,A,1.83,3.5,4.5,-1.0,-3.0,-5.0,-3.0,18.0,18.0,16.0,19.0
158,02/12/15,Troyes,Toulouse,0.0,3.0,A,3.0,3.3,2.4,,,-14.0,-11.0,,,12.0,15.0
159,03/12/15,Rennes,Marseille,0.0,1.0,A,3.1,3.1,2.5,3.0,2.0,6.0,7.0,22.0,22.0,19.0,22.0
160,04/12/15,Nice,Paris SG,0.0,3.0,A,6.5,4.33,1.5,11.0,8.0,29.0,32.0,25.0,25.0,42.0,45.0
161,05/12/15,Ajaccio GFCO,Nantes,1.0,1.0,D,2.5,3.0,3.1,-3.0,-3.0,-3.0,-3.0,19.0,20.0,21.0,22.0
162,05/12/15,Bastia,Monaco,1.0,2.0,A,3.5,3.3,2.15,-5.0,-6.0,0.0,1.0,18.0,18.0,25.0,28.0
163,05/12/15,Caen,Lille,1.0,2.0,A,2.4,3.1,3.25,3.0,2.0,-2.0,-1.0,29.0,29.0,17.0,20.0
164,05/12/15,Lyon,Angers,0.0,2.0,A,1.53,3.75,7.5,7.0,5.0,5.0,7.0,26.0,26.0,27.0,30.0
165,05/12/15,Reims,Troyes,1.0,1.0,D,1.67,3.75,5.5,-3.0,-3.0,,,19.0,20.0,,
166,05/12/15,Toulouse,Lorient,2.0,3.0,A,2.0,3.4,3.8,-11.0,-12.0,3.0,4.0,15.0,15.0,22.0,25.0
167,06/12/15,Bordeaux,Guingamp,1.0,0.0,H,2.0,3.2,4.2,-6.0,-5.0,-6.0,-7.0,18.0,21.0,19.0,19.0
168,06/12/15,Marseille,Montpellier,2.0,2.0,D,1.65,3.75,5.5,7.0,7.0,-3.0,-3.0,22.0,23.0,18.0,19.0
169,06/12/15,St Etienne,Rennes,1.0,1.0,D,2.05,3.1,4.2,0.0,0.0,2.0,2.0,25.0,26.0,22.0,23.0
170,11/12/15,Rennes,Caen,1.0,1.0,D,2.38,3.25,3.2,2.0,2.0,2.0,2.0,23.0,24.0,29.0,30.0
171,12/12/15,Lille,Lorient,3.0,0.0,H,1.75,3.5,5.25,-1.0,2.0,4.0,1.0,20.0,23.0,25.0,25.0
172,12/12/15,Montpellier,Guingamp,2.0,1.0,H,2.0,3.3,4.0,-3.0,-2.0,-7.0,-8.0,19.0,22.0,19.0,19.0
173,12/12/15,Nantes,Toulouse,1.0,1.0,D,2.38,3.1,3.3,-3.0,-3.0,-12.0,-12.0,22.0,23.0,15.0,16.0
174,12/12/15,Reims,Nice,1.0,1.0,D,2.6,3.1,2.9,-3.0,-3.0,8.0,8.0,20.0,21.0,25.0,26.0
175,12/12/15,Troyes,Bastia,1.0,1.0,D,2.38,3.1,3.3,,,-6.0,-6.0,,,18.0,19.0
176,13/12/15,Angers,Bordeaux,1.0,1.0,D,2.4,3.0,3.3,7.0,7.0,-5.0,-5.0,30.0,31.0,21.0,22.0
177,13/12/15,Marseille,Ajaccio GFCO,1.0,1.0,D,1.4,4.75,8.0,7.0,7.0,-3.0,-3.0,23.0,24.0,20.0,21.0
178,13/12/15,Monaco,St Etienne,1.0,0.0,H,2.05,3.25,4.0,1.0,2.0,0.0,-1.0,28.0,31.0,26.0,26.0
179,13/12/15,Paris SG,Lyon,5.0,1.0,H,1.25,5.5,13.0,32.0,36.0,5.0,1.0,45.0,48.0,26.0,26.0
180,18/12/15,Nice,Montpellier,1.0,0.0,H,2.3,3.25,3.2,8.0,9.0,-2.0,-3.0,26.0,29.0,22.0,22.0
181,19/12/15,Bastia,Reims,2.0,0.0,H,2.45,3.1,3.1,-6.0,-4.0,-3.0,-5.0,19.0,22.0,21.0,21.0
182,19/12/15,Caen,Paris SG,0.0,3.0,A,7.0,4.2,1.5,2.0,-1.0,36.0,39.0,30.0,30.0,48.0,51.0
183,19/12/15,Guingamp,Rennes,0.0,2.0,A,2.5,3.0,3.2,-8.0,-10.0,2.0,4.0,19.0,19.0,24.0,27.0
184,19/12/15,Lorient,Nantes,0.0,0.0,D,2.15,3.1,3.75,1.0,1.0,-3.0,-3.0,25.0,26.0,23.0,24.0
185,19/12/15,Toulouse,Lille,1.0,1.0,D,2.55,3.1,3.0,-12.0,-12.0,2.0,2.0,16.0,17.0,23.0,24.0
186,19/12/15,Troyes,Monaco,0.0,0.0,D,4.2,3.5,1.91,,,2.0,2.0,,,31.0,32.0
187,20/12/15,Ajaccio GFCO,Lyon,2.0,1.0,H,3.25,3.3,2.3,-3.0,-2.0,1.0,0.0,21.0,24.0,26.0,26.0
