,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
31,30/08/08,Grenoble,Monaco,1,0,H,2.38,3.0,3.25,0,1,1,0,6,9,5,5
32,30/08/08,Lorient,Auxerre,0,2,A,2.0,3.1,4.2,-1,-3,-4,-2,4,4,3,6
33,30/08/08,Marseille,Sochaux,2,1,H,1.44,4.0,8.0,5,6,-2,-3,7,10,1,1
34,30/08/08,Nancy,Le Havre,2,1,H,1.73,3.25,5.75,-1,0,-1,-2,2,5,3,3
35,30/08/08,Nantes,Le Mans,1,4,A,2.0,3.0,4.0,-3,-6,2,5,1,1,6,9
36,30/08/08,Nice,Valenciennes,2,0,H,1.91,3.1,4.5,1,3,1,-1,6,9,6,6
37,31/08/08,Lille,Bordeaux,2,1,H,2.7,3.0,2.8,-3,-2,2,1,1,4,6,6
38,31/08/08,St Etienne,Lyon,0,1,A,3.2,3.25,2.25,-1,-2,5,6,3,3,7,10
39,31/08/08,Toulouse,Rennes,0,0,D,2.45,3.0,3.1,-2,-2,0,0,4,5,4,5
40,13/09/08,Auxerre,Nancy,1,1,D,2.38,3.0,3.2,-2,-2,0,0,6,7,5,6
41,13/09/08,Bordeaux,Marseille,1,1,D,2.3,3.1,3.25,1,1,6,6,6,7,10,11
42,13/09/08,Le Mans,Toulouse,1,2,A,1.83,3.25,4.75,5,4,-2,-1,9,9,5,8
43,13/09/08,Lyon,Nice,3,2,H,1.4,4.0,10.0,6,7,3,2,10,13,9,9
44,13/09/08,Monaco,Lorient,2,0,H,2.05,3.1,4.0,0,2,-3,-5,5,8,4,4
45,13/09/08,Rennes,Le Havre,1,1,D,1.67,3.4,6.0,0,0,-2,-2,5,6,3,4
46,13/09/08,Valenciennes,Grenoble,1,1,D,2.1,3.1,3.75,-1,-1,1,1,6,7,9,10
47,14/09/08,Caen,St Etienne,2,0,H,2.5,3.0,3.0,0,2,-2,-4,4,7,3,3
48,14/09/08,Paris SG,Nantes,1,0,H,1.57,3.5,7.0,1,2,-6,-7,7,10,1,1
49,14/09/08,Sochaux,Lille,1,1,D,2.38,3.0,3.2,-3,-3,-2,-2,1,2,4,5
50,20/09/08,Grenoble,Bordeaux,0,1,A,3.25,3.0,2.35,1,0,1,2,10,10,7,10
51,20/09/08,Le Havre,Lyon,0,1,A,5.0,3.5,1.73,-2,-3,7,8,4,4,13,16
52,20/09/08,Lille,Auxerre,3,2,H,1.8,3.1,5.25,-2,-1,-2,-3,5,8,7,7
53,20/09/08,Lorient,Caen,1,1,D,2.15,3.0,3.75,-5,-5,2,2,4,5,7,8
54,20/09/08,Nantes,Valenciennes,2,0,H,2.15,3.0,3.75,-7,-5,-1,-3,1,4,7,7
55,20/09/08,Nice,Le Mans,2,2,D,2.1,2.9,4.0,2,2,4,4,9,10,9,10
56,20/09/08,Toulouse,Sochaux,2,1,H,2.15,2.88,4.0,-1,0,-3,-4,8,11,2,2
57,21/09/08,Marseille,Monaco,0,0,D,1.62,3.4,6.5,6,6,2,2,11,12,8,9
58,21/09/08,Nancy,Rennes,0,0,D,2.1,2.9,4.0,0,0,0,0,6,7,6,7
59,21/09/08,St Etienne,Paris SG,1,0,H,2.4,2.88,3.3,-4,-3,2,1,3,6,10,10
60,27/09/08,Auxerre,Le Havre,3,0,H,1.91,3.1,4.6,-3,0,-3,-6,7,10,4,4
61,27/09/08,Caen,Nantes,3,0,H,2.0,2.9,4.5,2,5,-5,-8,8,11,4,4
62,27/09/08,Le Mans,Marseille,1,1,D,3.0,3.0,2.5,4,4,6,6,10,11,12,13
63,27/09/08,Lyon,Nancy,2,1,H,1.44,4.0,8.5,8,9,0,-1,16,19,7,7
64,27/09/08,Paris SG,Grenoble,0,1,A,1.57,3.5,7.0,1,0,0,1,10,10,10,13
65,27/09/08,Rennes,Nice,1,0,H,1.95,2.9,4.5,0,1,2,1,7,10,10,10
66,27/09/08,Sochaux,Lorient,1,1,D,2.1,2.88,4.0,-4,-4,-5,-5,2,3,5,6
67,28/09/08,Bordeaux,St Etienne,1,1,D,1.85,3.2,4.75,2,2,-3,-3,10,11,6,7
68,28/09/08,Monaco,Lille,0,2,A,2.38,2.88,3.4,2,0,-1,1,9,9,8,11
69,28/09/08,Valenciennes,Toulouse,0,1,A,2.2,3.0,3.6,-3,-4,0,1,7,7,11,14
70,04/10/08,Grenoble,Nantes,0,1,A,2.05,3.1,4.0,1,0,-8,-7,13,13,4,7
71,04/10/08,Le Havre,Le Mans,1,2,A,2.6,3.1,2.8,-6,-7,4,5,4,4,11,14
72,04/10/08,Lille,Valenciennes,1,0,H,1.62,3.6,6.0,1,2,-4,-5,11,14,7,7
73,04/10/08,Lorient,Bordeaux,1,2,A,3.2,3.0,2.38,-5,-6,2,3,6,6,11,14
74,04/10/08,Marseille,Caen,2,1,H,1.53,3.75,7.0,6,7,5,4,13,16,11,11
75,04/10/08,Nice,Sochaux,1,1,D,1.91,3.0,4.75,1,1,-4,-4,10,11,3,4
76,04/10/08,Toulouse,Auxerre,1,0,H,1.91,3.2,4.33,1,2,0,-1,14,17,10,10
77,05/10/08,Nancy,Paris SG,1,1,D,2.38,3.0,3.2,-1,-1,0,0,7,8,10,11
78,05/10/08,Rennes,Lyon,3,0,H,3.4,3.2,2.2,1,4,9,6,10,13,19,19
79,05/10/08,St Etienne,Monaco,2,0,H,2.0,3.2,4.0,-3,-1,0,-2,7,10,9,9
80,18/10/08,Bordeaux,Toulouse,2,1,H,1.65,3.4,6.0,3,4,2,1,14,17,17,17
81,18/10/08,Caen,Grenoble,2,2,D,1.91,3.1,4.5,4,4,0,0,11,12,13,14
82,18/10/08,Lyon,Lille,2,2,D,1.53,3.75,7.0,6,6,2,2,19,20,14,15
83,18/10/08,Monaco,Nice,1,2,A,2.2,3.0,3.6,-2,-3,1,2,9,9,11,14
84,18/10/08,Nantes,St Etienne,1,0,H,2.6,3.0,2.9,-7,-6,-1,-2,7,10,10,10
85,18/10/08,Paris SG,Lorient,3,2,H,1.62,3.4,6.5,0,1,-6,-7,11,14,6,6
86,18/10/08,Sochaux,Le Havre,1,1,D,1.83,3.2,5.0,-4,-4,-7,-7,4,5,4,5
87,19/10/08,Auxerre,Rennes,0,0,D,2.4,3.0,3.2,-1,-1,4,4,10,11,13,14
88,19/10/08,Le Mans,Nancy,2,0,H,2.05,3.0,4.2,5,7,-1,-3,14,17,8,8
89,19/10/08,Valenciennes,Marseille,1,3,A,3.5,3.2,2.15,-5,-7,7,9,7,7,16,19
90,25/10/08,Auxerre,Lyon,0,0,D,4.2,3.3,1.91,-1,-1,6,6,11,12,20,21
91,25/10/08,Le Havre,Valenciennes,2,1,H,2.2,3.0,3.6,-7,-6,-7,-8,5,8,7,7
92,25/10/08,Lille,Caen,2,2,D,1.67,3.5,5.5,2,2,4,4,15,16,12,13
93,25/10/08,Lorient,Nantes,3,0,H,2.1,3.1,3.75,-7,-4,-6,-9,6,9,10,10
94,25/10/08,Nice,Bordeaux,2,2,D,2.88,3.0,2.6,2,2,4,4,14,15,17,18
95,25/10/08,Rennes,Le Mans,2,2,D,2.0,3.1,4.2,4,4,7,7,14,15,17,18
96,25/10/08,Toulouse,Monaco,0,0,D,2.1,3.1,3.75,1,1,-3,-3,17,18,9,10
97,26/10/08,Marseille,Paris SG,2,4,A,1.83,3.4,4.5,9,7,1,3,19,19,14,17
98,26/10/08,Nancy,Sochaux,1,1,D,2.05,3.1,4.0,-3,-3,-4,-4,8,9,5,6
99,26/10/08,St Etienne,Grenoble,0,2,A,1.73,3.5,5.0,-2,-4,0,2,10,10,14,17
100,28/10/08,Bordeaux,Le Havre,4,0,H,1.36,4.5,9.0,4,8,-6,-10,18,21,8,8
101,29/10/08,Caen,Nice,1,1,D,2.25,3.0,3.5,4,4,2,2,13,14,15,16
102,29/10/08,Grenoble,Lille,0,0,D,2.8,3.0,2.7,2,2,2,2,17,18,16,17
103,29/10/08,Le Mans,Auxerre,0,2,A,1.91,3.25,4.33,7,5,-1,1,18,18,12,15
104,29/10/08,Monaco,Nancy,3,1,H,2.1,3.0,4.0,-3,-1,-3,-5,10,13,9,9
105,29/10/08,Nantes,Marseille,1,1,D,3.6,3.0,2.2,-9,-9,7,7,10,11,19,20
106,29/10/08,Paris SG,Toulouse,0,1,A,1.75,3.25,5.5,3,2,1,2,17,17,18,21
107,29/10/08,Sochaux,Lyon,0,2,A,5.25,3.3,1.75,-4,-6,6,8,6,6,21,24
108,29/10/08,St Etienne,Lorient,1,4,A,1.73,3.25,5.5,-4,-7,-4,-1,10,10,9,12
109,29/10/08,Valenciennes,Rennes,0,0,D,2.75,3.0,2.75,-8,-8,4,4,7,8,15,16
110,01/11/08,Auxerre,Valenciennes,0,0,D,1.83,3.1,5.0,1,1,-8,-8,15,16,8,9
111,01/11/08,Lille,Nantes,2,0,H,1.73,3.25,4.75,2,4,-9,-11,17,20,11,11
112,01/11/08,Lorient,Grenoble,1,1,D,2.2,2.9,3.75,-1,-1,2,2,12,13,18,19
113,01/11/08,Marseille,St Etienne,3,1,H,1.57,3.6,6.5,7,9,-7,-9,20,23,10,10
114,01/11/08,Nancy,Bordeaux,1,0,H,3.1,2.88,2.6,-5,-4,8,7,9,12,21,21
115,01/11/08,Nice,Paris SG,1,0,H,2.6,2.88,3.0,2,3,2,1,16,19,17,17
116,01/11/08,Toulouse,Caen,0,1,A,2.0,3.0,4.33,2,1,4,5,21,21,14,17
117,02/11/08,Le Havre,Monaco,2,3,A,2.6,2.88,3.0,-10,-11,-1,0,8,8,13,16
118,02/11/08,Lyon,Le Mans,2,0,H,1.5,3.75,7.5,8,10,5,3,24,27,18,18
119,02/11/08,Rennes,Sochaux,1,0,H,1.65,3.4,6.0,4,5,-6,-7,16,19,6,6
120,08/11/08,Bordeaux,Auxerre,2,0,H,1.55,3.6,7.0,7,9,1,-1,21,24,16,16
121,08/11/08,Caen,Le Havre,0,1,A,1.7,3.4,5.5,5,4,-11,-10,17,17,8,11
122,08/11/08,Grenoble,Marseille,0,3,A,3.6,3.2,2.1,2,-1,9,12,19,19,23,26
123,08/11/08,Lorient,Nice,0,1,A,2.25,3.0,3.5,-1,-2,3,4,13,13,19,22
124,08/11/08,Monaco,Lyon,0,1,A,4.2,3.3,1.91,0,-1,10,11,16,16,27,30
125,08/11/08,Nantes,Toulouse,1,1,D,2.4,3.0,3.1,-11,-11,1,1,11,12,21,22
126,08/11/08,Sochaux,Le Mans,2,1,H,2.38,3.0,3.2,-7,-6,3,2,6,9,18,18
127,09/11/08,Paris SG,Lille,1,0,H,2.2,3.0,3.6,1,2,4,3,17,20,20,20
128,09/11/08,St Etienne,Rennes,0,3,A,2.38,3.0,3.2,-9,-12,5,8,10,10,19,22
129,09/11/08,Valenciennes,Nancy,0,1,A,2.38,3.0,3.2,-8,-9,-4,-3,9,9,12,15
130,15/11/08,Auxerre,Sochaux,1,0,H,1.95,3.0,4.5,-1,0,-6,-7,16,19,9,9
131,15/11/08,Le Havre,Paris SG,1,3,A,3.3,3.0,2.3,-10,-12,2,4,11,11,20,23
132,15/11/08,Le Mans,Valenciennes,1,0,H,1.6,3.4,6.5,2,3,-9,-10,18,21,9,9
133,15/11/08,Lille,St Etienne,3,0,H,1.73,3.2,5.75,3,6,-12,-15,20,23,10,10
134,15/11/08,Marseille,Lorient,2,3,A,1.4,4.33,8.5,12,11,-2,-1,26,26,13,16
135,15/11/08,Nancy,Caen,1,1,D,2.0,3.1,4.2,-3,-3,4,4,15,16,17,18
136,15/11/08,Toulouse,Grenoble,2,0,H,2.0,3.1,4.2,1,3,-1,-3,22,25,19,19
137,16/11/08,Lyon,Bordeaux,2,1,H,1.73,3.4,5.25,11,12,9,8,30,33,24,24
138,16/11/08,Nice,Nantes,2,1,H,1.73,3.2,5.75,4,5,-11,-12,22,25,12,12
139,16/11/08,Rennes,Monaco,2,1,H,1.73,3.3,5.5,8,9,-1,-2,22,25,16,16
140,22/11/08,Bordeaux,Rennes,1,1,D,1.95,3.1,4.33,8,8,9,9,24,25,25,26
141,22/11/08,Caen,Auxerre,1,0,H,2.1,3.1,3.75,4,5,0,-1,18,21,19,19
142,22/11/08,Grenoble,Le Havre,0,0,D,2.1,3.1,3.8,-3,-3,-12,-12,19,20,11,12
143,22/11/08,Lorient,Toulouse,1,0,H,2.38,3.0,3.1,-1,0,3,2,16,19,25,25
144,22/11/08,Paris SG,Lyon,1,0,H,3.2,3.0,2.4,4,5,12,11,23,26,33,33
145,22/11/08,St Etienne,Nice,0,1,A,2.25,3.1,3.3,-15,-16,5,6,10,10,25,28
146,22/11/08,Valenciennes,Sochaux,2,2,D,2.38,3.0,3.2,-10,-10,-7,-7,9,10,9,10
147,23/11/08,Marseille,Lille,2,2,D,1.8,3.25,5.0,11,11,6,6,26,27,23,24
148,23/11/08,Monaco,Le Mans,3,0,H,2.2,3.1,3.5,-2,1,3,0,16,19,21,21
149,23/11/08,Nantes,Nancy,0,1,A,2.38,3.0,3.25,-12,-13,-3,-2,12,12,16,19
150,29/11/08,Auxerre,Monaco,0,1,A,2.25,3.0,3.5,-1,-2,1,2,19,19,19,22
151,29/11/08,Le Havre,Nantes,0,2,A,2.4,3.1,3.1,-12,-14,-13,-11,12,12,12,15
152,29/11/08,Le Mans,Caen,2,0,H,2.05,3.0,4.0,0,2,5,3,21,24,21,21
153,29/11/08,Lille,Lorient,1,1,D,1.57,3.6,6.5,6,6,0,0,24,25,19,20
154,29/11/08,Lyon,Valenciennes,0,0,D,1.22,5.5,15.0,11,11,-10,-10,33,34,10,11
155,29/11/08,Sochaux,Bordeaux,0,0,D,3.4,3.1,2.25,-7,-7,8,8,10,11,25,26
156,30/11/08,Nancy,St Etienne,1,2,A,1.91,3.2,4.33,-2,-3,-16,-15,19,19,10,13
157,30/11/08,Rennes,Paris SG,1,0,H,2.25,3.0,3.5,9,10,5,4,26,29,26,26
158,30/11/08,Toulouse,Marseille,0,0,D,3.4,3.1,2.25,2,2,11,11,25,26,27,28
159,05/12/08,Bordeaux,Valenciennes,2,1,H,1.44,4.0,8.5,8,9,-10,-11,26,29,11,11
160,06/12/08,Caen,Rennes,1,1,D,2.75,3.0,2.75,3,3,10,10,21,22,29,30
161,06/12/08,Lille,Toulouse,1,1,D,1.75,3.3,5.25,6,6,2,2,25,26,26,27
162,06/12/08,Marseille,Nice,2,1,H,1.75,3.3,5.25,11,12,6,5,28,31,28,28
163,06/12/08,St Etienne,Le Havre,2,0,H,1.75,3.3,5.25,-15,-13,-14,-16,13,16,12,12
164,07/12/08,Grenoble,Auxerre,0,0,D,2.38,3.0,3.25,-3,-3,-2,-2,20,21,19,20
165,07/12/08,Lorient,Nancy,1,0,H,2.1,3.1,3.75,0,1,-3,-4,20,23,19,19
166,07/12/08,Monaco,Sochaux,1,1,D,1.83,3.25,4.75,2,2,-7,-7,22,23,11,12
167,07/12/08,Nantes,Lyon,2,1,H,4.75,3.4,1.8,-11,-10,11,10,15,18,34,34
168,07/12/08,Paris SG,Le Mans,3,1,H,1.8,3.2,5.0,4,6,2,0,26,29,24,24
169,10/12/08,Nice,Grenoble,0,0,D,1.67,3.4,5.0,5,5,-3,-3,28,29,21,22
170,13/12/08,Auxerre,Paris SG,1,2,A,2.75,2.9,2.8,-2,-3,6,7,20,20,29,32
171,13/12/08,Le Mans,Bordeaux,1,3,A,2.88,3.1,2.5,0,-2,9,11,24,24,29,32
172,13/12/08,Nancy,Grenoble,2,0,H,1.91,3.1,4.5,-4,-2,-3,-5,19,22,22,22
173,13/12/08,Rennes,Nantes,0,0,D,1.62,3.5,6.25,10,10,-10,-10,30,31,18,19
174,13/12/08,Sochaux,Caen,2,2,D,2.2,3.1,3.5,-7,-7,3,3,12,13,22,23
175,13/12/08,Toulouse,St Etienne,3,1,H,2.1,3.0,3.8,2,4,-13,-15,27,30,16,16
176,13/12/08,Valenciennes,Monaco,3,1,H,2.75,2.9,2.8,-11,-9,2,0,11,14,23,23
177,14/12/08,Le Havre,Lorient,1,3,A,2.65,3.0,2.8,-16,-18,1,3,12,12,23,26
178,14/12/08,Lyon,Marseille,0,0,D,1.91,3.25,4.33,10,10,12,12,34,35,31,32
179,14/12/08,Nice,Lille,0,1,A,2.4,3.0,3.2,5,4,6,7,29,29,26,29
180,20/12/08,Caen,Lyon,0,1,A,4.5,3.4,1.83,3,2,10,11,23,23,35,38
181,20/12/08,Grenoble,Le Mans,2,1,H,2.4,3.0,3.2,-5,-4,-2,-3,22,25,24,24
182,20/12/08,Lille,Le Havre,3,1,H,1.44,3.75,9.5,7,9,-18,-20,29,32,12,12
183,20/12/08,Lorient,Rennes,1,2,A,2.6,2.9,3.0,3,2,10,11,26,26,31,34
184,20/12/08,Nantes,Sochaux,1,1,D,2.1,3.1,3.75,-10,-10,-7,-7,19,20,13,14
185,20/12/08,St Etienne,Auxerre,2,0,H,1.83,3.25,4.75,-15,-13,-3,-5,16,19,20,20
186,20/12/08,Toulouse,Nice,2,2,D,2.2,3.0,3.6,4,4,4,4,30,31,29,30
187,21/12/08,Marseille,Nancy,0,3,A,1.53,3.75,7.0,12,9,-2,1,32,32,22,25
188,21/12/08,Monaco,Bordeaux,3,4,A,3.1,3.1,2.4,0,-1,11,12,23,23,32,35
189,21/12/08,Paris SG,Valenciennes,2,2,D,1.5,3.8,7.5,7,7,-9,-9,32,33,14,15
190,10/01/09,Auxerre,Marseille,0,2,A,3.8,3.1,2.1,-5,-7,9,11,20,20,32,35
191,10/01/09,Le Havre,Toulouse,0,1,A,2.75,3.0,2.75,-20,-21,4,5,12,12,31,34
192,10/01/09,Lyon,Lorient,1,1,D,1.4,4.2,8.5,11,11,2,2,38,39,26,27
193,10/01/09,Monaco,Nantes,1,2,A,1.95,3.1,4.33,-1,-2,-10,-9,23,23,20,23
194,10/01/09,Rennes,Grenoble,1,0,H,1.57,3.6,6.5,11,12,-4,-5,34,37,25,25
195,10/01/09,Sochaux,St Etienne,1,0,H,2.38,2.9,3.3,-7,-6,-13,-14,14,17,19,19
196,11/01/09,Bordeaux,Paris SG,4,0,H,1.91,3.0,4.2,12,16,7,3,35,38,33,33
197,17/01/09,Grenoble,Lyon,0,2,A,4.75,3.5,1.75,-5,-7,11,13,25,25,39,42
198,17/01/09,Lorient,Valenciennes,1,1,D,1.85,3.2,4.75,2,2,-9,-9,27,28,15,16
199,17/01/09,Marseille,Le Havre,2,0,H,1.33,4.5,11.0,11,13,-21,-23,35,38,12,12
200,17/01/09,Nantes,Bordeaux,1,2,A,4.0,3.1,2.05,-9,-10,16,17,23,23,38,41
201,17/01/09,Nice,Auxerre,2,0,H,1.91,3.2,4.33,4,6,-7,-9,30,33,20,20
202,17/01/09,St Etienne,Le Mans,1,1,D,2.0,3.1,4.2,-14,-14,-3,-3,19,20,24,25
203,17/01/09,Toulouse,Nancy,3,0,H,2.05,3.1,4.0,5,8,1,-2,34,37,25,25
204,18/01/09,Caen,Monaco,2,2,D,2.2,3.1,3.5,2,2,-2,-2,23,24,23,24
205,18/01/09,Lille,Rennes,1,0,H,2.25,3.0,3.5,9,10,12,11,32,35,37,37
206,18/01/09,Paris SG,Sochaux,2,1,H,1.62,3.6,6.0,3,4,-6,-7,33,36,17,17
207,31/01/09,Auxerre,Lorient,0,0,D,2.6,3.0,2.9,-9,-9,2,2,20,21,28,29
208,31/01/09,Le Havre,Nancy,2,3,A,2.9,3.0,2.6,-23,-24,-2,-1,12,12,25,28
209,31/01/09,Le Mans,Nantes,0,2,A,2.1,3.0,4.0,-3,-5,-10,-8,25,25,23,26
210,31/01/09,Monaco,Grenoble,1,0,H,2.05,3.1,4.0,-2,-1,-7,-8,24,27,25,25
211,31/01/09,Paris SG,Caen,2,0,H,1.6,3.5,6.5,4,6,2,0,36,39,24,24
212,31/01/09,Rennes,Toulouse,0,0,D,1.83,3.1,5.0,11,11,8,8,37,38,37,38
213,31/01/09,Valenciennes,Nice,1,0,H,2.6,3.0,2.9,-9,-8,6,5,16,19,33,33
214,01/02/09,Bordeaux,Lille,2,2,D,1.83,3.2,4.75,17,17,10,10,41,42,35,36
215,01/02/09,Lyon,St Etienne,1,1,D,1.4,4.33,9.0,13,13,-14,-14,42,43,20,21
216,01/02/09,Sochaux,Marseille,1,0,H,3.6,3.1,2.2,-7,-6,13,12,17,20,38,38
217,07/02/09,Le Havre,Rennes,1,0,H,4.3,3.0,2.0,-24,-23,11,10,12,15,38,38
218,07/02/09,Lille,Sochaux,3,2,H,1.61,3.5,6.25,10,11,-6,-7,36,39,20,20
219,07/02/09,Lorient,Monaco,1,1,D,2.15,3.0,3.75,2,2,-1,-1,29,30,27,28
220,07/02/09,Nancy,Auxerre,0,2,A,1.9,3.1,4.33,-1,-3,-9,-7,28,28,21,24
221,07/02/09,Nantes,Paris SG,1,4,A,3.1,3.1,2.4,-8,-11,6,9,26,26,39,42
222,07/02/09,St Etienne,Caen,3,2,H,1.8,3.2,5.0,-14,-13,0,-1,21,24,24,24
223,07/02/09,Toulouse,Le Mans,2,0,H,1.8,3.2,5.0,8,10,-5,-7,38,41,25,25
224,08/02/09,Grenoble,Valenciennes,0,0,D,2.2,3.0,3.3,-8,-8,-8,-8,25,26,19,20
225,08/02/09,Marseille,Bordeaux,1,0,H,2.25,2.87,3.3,12,13,17,16,38,41,42,42
226,08/02/09,Nice,Lyon,1,3,A,3.8,3.0,2.0,5,3,13,15,33,33,43,46
227,14/02/09,Auxerre,Lille,2,0,H,3.2,3.0,2.37,-7,-5,11,9,24,27,39,39
228,14/02/09,Bordeaux,Grenoble,1,1,D,1.36,4.5,10.0,16,16,-8,-8,42,43,26,27
229,14/02/09,Caen,Lorient,1,1,D,2.25,3.0,3.5,-1,-1,2,2,24,25,30,31
230,14/02/09,Le Mans,Nice,1,2,A,2.5,3.0,3.0,-7,-8,3,4,25,25,33,36
231,14/02/09,Paris SG,St Etienne,2,1,H,1.7,3.3,6.0,9,10,-13,-14,42,45,24,24
232,14/02/09,Rennes,Nancy,1,1,D,1.75,3.2,5.5,10,10,-3,-3,38,39,28,29
233,14/02/09,Valenciennes,Nantes,1,1,D,2.1,3.1,3.8,-8,-8,-11,-11,20,21,26,27
234,15/02/09,Lyon,Le Havre,3,1,H,1.22,5.5,15.0,15,17,-23,-25,46,49,15,15
235,15/02/09,Monaco,Marseille,0,1,A,3.2,3.0,2.37,-1,-2,13,14,28,28,41,44
236,15/02/09,Sochaux,Toulouse,1,2,A,2.5,3.0,3.0,-7,-8,10,11,20,20,41,44
237,17/02/09,Le Mans,Lille,0,0,D,2.87,3.0,2.6,-8,-8,9,9,25,26,39,40
238,17/02/09,Nancy,Nice,1,2,A,2.15,2.87,4.0,-3,-4,4,5,29,29,36,39
239,17/02/09,Valenciennes,Caen,2,0,H,2.1,3.1,3.75,-8,-6,-1,-3,21,24,25,25
240,21/02/09,Grenoble,Paris SG,0,0,D,4.0,3.1,2.05,-8,-8,10,10,27,28,45,46
241,21/02/09,Le Havre,Auxerre,1,2,A,2.6,3.0,2.87,-25,-26,-5,-4,15,15,27,30
242,21/02/09,Lorient,Sochaux,1,2,A,2.05,2.9,4.2,2,1,-8,-7,31,31,20,23
243,21/02/09,Nancy,Lyon,0,2,A,4.0,3.0,2.1,-4,-6,17,19,29,29,49,52
244,21/02/09,Nantes,Caen,1,1,D,2.1,3.0,4.0,-11,-11,-3,-3,27,28,25,26
245,21/02/09,Nice,Rennes,0,1,A,2.75,2.87,2.8,5,4,10,11,39,39,39,42
246,21/02/09,Toulouse,Valenciennes,0,0,D,1.7,3.25,6.0,11,11,-6,-6,44,45,24,25
247,22/02/09,Lille,Monaco,2,1,H,1.65,3.4,6.5,9,10,-2,-3,40,43,28,28
248,22/02/09,Marseille,Le Mans,0,0,D,1.44,4.0,8.0,14,14,-8,-8,44,45,26,27
249,22/02/09,St Etienne,Bordeaux,1,1,D,3.0,3.0,2.5,-14,-14,16,16,24,25,43,44
250,28/02/09,Auxerre,Toulouse,1,1,D,2.5,2.9,3.1,-4,-4,11,11,30,31,45,46
251,28/02/09,Le Mans,Le Havre,2,0,H,1.8,3.2,5.0,-8,-6,-26,-28,27,30,15,15
