,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
82,01/10/11,Dijon,Ajaccio,1,1,D,1.91,3.25,4.2,-7,-7,-8,-8,10,11,6,7
83,01/10/11,Lorient,Valenciennes,2,0,H,2.0,3.2,4.0,3,5,-1,-3,13,16,6,6
84,01/10/11,Nancy,Evian Thonon Gaillard,1,1,D,2.2,3.1,3.5,-4,-4,-4,-4,4,5,7,8
85,01/10/11,Sochaux,Toulouse,3,0,H,2.4,3.1,3.1,-6,-3,5,2,9,12,17,17
86,01/10/11,St Etienne,Auxerre,1,1,D,2.4,3.1,3.1,-4,-4,4,4,9,10,11,12
87,02/10/11,Lille,Rennes,2,0,H,1.75,3.4,5.0,3,5,6,4,13,16,15,15
88,02/10/11,Marseille,Brest,1,1,D,1.44,4.0,8.0,-2,-2,-2,-2,7,8,6,7
89,02/10/11,Paris SG,Lyon,2,0,H,2.2,3.25,3.25,7,9,7,5,17,20,17,17
90,15/10/11,Auxerre,Lille,1,3,A,3.2,3.2,2.3,4,2,5,7,12,12,16,19
91,15/10/11,Brest,Caen,1,1,D,2.2,3.1,3.5,-2,-2,2,2,7,8,14,15
92,15/10/11,Evian Thonon Gaillard,St Etienne,1,2,A,2.4,3.1,3.1,-4,-5,-4,-3,8,8,10,13
93,15/10/11,Lyon,Nancy,3,1,H,1.33,4.75,10.0,5,7,-4,-6,17,20,5,5
94,15/10/11,Montpellier,Dijon,5,3,H,1.44,4.0,8.0,6,8,-7,-9,17,20,11,11
95,15/10/11,Nice,Bordeaux,3,0,H,2.8,3.1,2.6,-2,1,-3,-6,7,10,8,8
96,15/10/11,Toulouse,Marseille,0,0,D,2.8,3.1,2.6,2,2,-2,-2,17,18,8,9
97,16/10/11,Ajaccio,Paris SG,1,3,A,6.0,3.6,1.62,-8,-10,9,11,7,7,20,23
98,16/10/11,Rennes,Lorient,2,0,H,2.0,3.2,4.0,4,6,5,3,15,18,16,16
99,16/10/11,Valenciennes,Sochaux,3,0,H,2.05,3.2,3.75,-3,0,-3,-6,6,9,12,12
100,22/10/11,Bordeaux,Brest,1,1,D,1.75,3.4,5.0,-6,-6,-2,-2,8,9,8,9
101,22/10/11,Caen,Montpellier,1,3,A,2.7,3.1,2.7,2,0,8,10,15,15,20,23
102,22/10/11,Lorient,Toulouse,0,0,D,2.2,3.1,3.5,3,3,2,2,16,17,18,19
103,22/10/11,Marseille,Ajaccio,2,0,H,1.3,5.0,10.0,-2,0,-10,-12,9,12,7,7
104,22/10/11,Nancy,Nice,1,0,H,2.4,3.0,3.2,-6,-5,1,0,5,8,10,10
105,22/10/11,Sochaux,Evian Thonon Gaillard,1,1,D,1.95,3.3,4.0,-6,-6,-5,-5,12,13,8,9
106,22/10/11,St Etienne,Valenciennes,1,0,H,2.1,3.25,3.5,-3,-2,0,-1,13,16,9,9
107,23/10/11,Auxerre,Rennes,0,1,A,2.4,3.2,3.0,2,1,6,7,12,12,18,21
108,23/10/11,Lille,Lyon,3,1,H,2.3,3.1,3.2,7,9,7,5,19,22,20,20
109,23/10/11,Paris SG,Dijon,2,0,H,1.25,5.5,12.0,11,13,-9,-11,23,26,11,11
110,29/10/11,Ajaccio,Bordeaux,0,2,A,3.6,3.1,2.15,-12,-14,-6,-4,7,7,9,12
111,29/10/11,Brest,Lorient,3,1,H,2.6,3.0,2.9,-2,0,3,1,9,12,17,17
112,29/10/11,Dijon,Marseille,2,3,A,4.2,3.3,1.91,-11,-12,0,1,11,11,12,15
113,29/10/11,Evian Thonon Gaillard,Auxerre,3,1,H,2.6,3.1,2.8,-5,-3,1,-1,9,12,12,12
114,29/10/11,Lyon,St Etienne,2,0,H,1.62,3.6,6.0,5,7,-2,-4,20,23,16,16
115,29/10/11,Montpellier,Nancy,2,0,H,1.57,3.75,6.25,10,12,-5,-7,23,26,8,8
116,29/10/11,Paris SG,Caen,4,2,H,1.33,4.5,10.5,13,15,0,-2,26,29,15,15
117,30/10/11,Nice,Sochaux,1,1,D,2.2,3.2,3.4,0,0,-6,-6,10,11,13,14
118,30/10/11,Toulouse,Rennes,1,0,H,2.5,3.0,3.0,2,3,7,6,19,22,21,21
119,30/10/11,Valenciennes,Lille,0,0,D,3.2,3.2,2.3,-1,-1,9,9,9,10,22,23
120,05/11/11,Lille,Evian Thonon Gaillard,1,1,D,1.36,4.5,9.0,9,9,-3,-3,23,24,12,13
121,06/11/11,Auxerre,Toulouse,2,0,H,2.4,3.0,3.2,-1,1,3,1,12,15,22,22
122,06/11/11,Bordeaux,Paris SG,1,1,D,3.4,3.0,2.3,-4,-4,15,15,12,13,29,30
123,06/11/11,Caen,Dijon,3,0,H,1.83,3.25,4.75,-2,1,-12,-15,15,18,11,11
124,06/11/11,Lorient,Ajaccio,2,0,H,1.44,4.0,8.0,1,3,-14,-16,17,20,7,7
125,06/11/11,Marseille,Nice,2,0,H,1.44,4.0,8.0,1,3,0,-2,15,18,11,11
126,06/11/11,Nancy,Brest,2,1,H,2.3,3.1,3.25,-7,-6,0,-1,8,11,12,12
127,06/11/11,Rennes,Valenciennes,1,1,D,1.8,3.25,5.0,6,6,-1,-1,21,22,10,11
128,06/11/11,Sochaux,Lyon,2,1,H,3.2,3.1,2.3,-6,-5,7,6,14,17,23,23
129,06/11/11,St Etienne,Montpellier,1,1,D,2.5,3.1,2.9,-4,-4,12,12,16,17,26,27
130,18/11/11,Lyon,Rennes,1,2,A,1.8,3.25,5.0,6,5,6,7,23,23,22,25
131,18/11/11,Toulouse,Lille,0,0,D,3.0,3.0,2.5,1,1,9,9,22,23,24,25
132,19/11/11,Ajaccio,Caen,2,2,D,3.2,3.0,2.4,-16,-16,1,1,7,8,18,19
133,19/11/11,Dijon,Bordeaux,2,0,H,3.1,3.1,2.4,-15,-13,-4,-6,11,14,13,13
134,19/11/11,Evian Thonon Gaillard,Lorient,2,1,H,2.75,3.0,2.75,-3,-2,3,2,13,16,20,20
135,19/11/11,Montpellier,Marseille,1,0,H,2.8,3.1,2.63,12,13,3,2,27,30,18,18
136,19/11/11,Nice,St Etienne,0,2,A,2.4,3.0,3.2,-2,-4,-4,-2,11,11,17,20
137,20/11/11,Brest,Sochaux,2,0,H,2.25,3.0,3.5,-1,1,-5,-7,12,15,17,17
138,20/11/11,Paris SG,Nancy,0,1,A,1.3,5.0,11.0,15,14,-6,-5,30,30,11,14
139,20/11/11,Valenciennes,Auxerre,2,1,H,2.25,3.1,3.4,-1,0,1,0,11,14,15,15
140,26/11/11,Bordeaux,Caen,2,0,H,1.91,3.2,4.33,-6,-4,1,-1,13,16,19,19
141,26/11/11,Lille,Brest,2,0,H,1.4,4.33,8.5,9,11,1,-1,25,28,15,15
142,26/11/11,Nancy,Dijon,1,2,A,1.8,3.3,4.75,-5,-6,-13,-12,14,14,14,17
143,26/11/11,Rennes,Evian Thonon Gaillard,3,2,H,1.73,3.5,5.0,7,8,-2,-3,25,28,16,16
144,26/11/11,Sochaux,Montpellier,1,3,A,2.7,3.1,2.7,-7,-9,13,15,17,17,30,33
145,26/11/11,St Etienne,Ajaccio,3,1,H,1.5,4.0,7.0,-2,0,-16,-18,20,23,8,8
146,26/11/11,Toulouse,Valenciennes,2,0,H,2.2,3.1,3.5,1,3,0,-2,23,26,14,14
147,27/11/11,Auxerre,Lyon,0,3,A,3.1,3.1,2.4,0,-3,5,8,15,15,23,26
148,27/11/11,Lorient,Nice,1,0,H,1.62,3.6,6.0,2,3,-4,-5,20,23,11,11
149,27/11/11,Marseille,Paris SG,3,0,H,2.25,3.2,3.2,2,5,14,11,18,21,30,30
150,02/12/11,Caen,Marseille,1,2,A,4.0,3.2,2.0,-1,-2,5,6,19,19,21,24
151,03/12/11,Ajaccio,Lille,2,3,A,6.0,3.75,1.57,-18,-19,11,12,8,8,28,31
152,03/12/11,Brest,St Etienne,2,2,D,2.4,3.0,3.2,-1,-1,0,0,15,16,23,24
153,03/12/11,Dijon,Sochaux,0,0,D,2.25,3.2,3.25,-12,-12,-9,-9,17,18,17,18
154,03/12/11,Evian Thonon Gaillard,Valenciennes,2,1,H,2.25,3.1,3.4,-3,-2,-2,-3,16,19,14,14
155,03/12/11,Montpellier,Lorient,4,0,H,1.8,3.4,4.6,15,19,3,-1,33,36,23,23
156,03/12/11,Nice,Rennes,2,0,H,3.0,3.0,2.5,-5,-3,8,6,11,14,28,28
157,04/12/11,Bordeaux,Nancy,2,0,H,1.67,3.5,5.5,-4,-2,-6,-8,16,19,14,14
158,04/12/11,Lyon,Toulouse,3,2,H,1.73,3.4,5.25,8,9,3,2,26,29,26,26
159,04/12/11,Paris SG,Auxerre,3,2,H,1.5,3.75,7.5,11,12,-3,-4,30,33,15,15
160,10/12/11,Marseille,Bordeaux,0,0,D,1.73,3.4,5.25,6,6,-2,-2,24,25,19,20
161,10/12/11,Nancy,Ajaccio,2,2,D,1.73,3.3,5.5,-8,-8,-19,-19,14,15,8,9
162,10/12/11,Rennes,Brest,1,1,D,1.62,3.6,6.0,6,6,-1,-1,28,29,16,17
163,10/12/11,Sochaux,Paris SG,0,1,A,4.0,3.3,1.95,-9,-10,12,13,18,18,33,36
164,10/12/11,St Etienne,Caen,2,0,H,1.8,3.3,4.75,0,2,-2,-4,24,27,19,19
165,10/12/11,Toulouse,Evian Thonon Gaillard,2,1,H,1.73,3.3,5.5,2,3,-2,-3,26,29,19,19
166,10/12/11,Valenciennes,Montpellier,1,0,H,2.5,3.0,3.0,-3,-2,19,18,14,17,36,36
167,11/12/11,Auxerre,Nice,2,1,H,1.95,3.1,4.33,-4,-3,-3,-4,15,18,14,14
168,11/12/11,Lille,Dijon,2,0,H,1.29,5.0,12.0,12,14,-12,-14,31,34,18,18
169,11/12/11,Lorient,Lyon,0,1,A,3.0,3.0,2.5,-1,-2,9,10,23,23,29,32
170,17/12/11,Brest,Auxerre,1,0,H,2.1,3.0,4.0,-1,0,-3,-4,17,20,18,18
171,17/12/11,Caen,Nancy,1,2,A,2.0,3.2,4.0,-4,-5,-8,-7,19,19,15,18
172,17/12/11,Dijon,St Etienne,1,2,A,2.9,3.1,2.5,-14,-15,2,3,18,18,27,30
173,17/12/11,Lyon,Evian Thonon Gaillard,2,1,H,1.36,4.33,10.0,10,11,-3,-4,32,35,19,19
174,17/12/11,Marseille,Lorient,2,1,H,1.53,3.75,7.0,6,7,-2,-3,25,28,23,23
175,17/12/11,Montpellier,Toulouse,1,1,D,1.83,3.25,4.75,18,18,3,3,36,37,29,30
176,17/12/11,Nice,Valenciennes,2,0,H,2.3,3.0,3.4,-4,-2,-2,-4,14,17,17,17
177,18/12/11,Ajaccio,Rennes,1,0,H,5.0,3.5,1.73,-19,-18,6,5,9,12,29,29
178,18/12/11,Bordeaux,Sochaux,1,0,H,1.57,3.75,6.0,-2,-1,-10,-11,20,23,18,18
179,18/12/11,Paris SG,Lille,0,0,D,2.2,3.2,3.4,13,13,14,14,36,37,34,35
180,20/12/11,Nancy,Marseille,1,3,A,4.5,3.3,1.85,-7,-9,7,9,18,18,28,31
181,21/12/11,Auxerre,Dijon,2,2,D,1.8,3.25,5.0,-4,-4,-15,-15,18,19,18,19
182,21/12/11,Evian Thonon Gaillard,Montpellier,4,2,H,3.2,3.0,2.38,-4,-2,18,16,19,22,37,37
183,21/12/11,Lille,Nice,4,4,D,1.36,4.33,10.0,14,14,-2,-2,35,36,17,18
184,21/12/11,Lorient,Caen,0,0,D,1.83,3.25,4.75,-3,-3,-5,-5,23,24,19,20
185,21/12/11,Rennes,Bordeaux,1,0,H,2.2,3.1,3.5,5,6,-1,-2,29,32,23,23
186,21/12/11,Sochaux,Ajaccio,0,2,A,1.62,3.6,6.0,-11,-13,-18,-16,18,18,12,15
187,21/12/11,St Etienne,Paris SG,0,1,A,3.5,3.1,2.2,3,2,13,14,30,30,37,40
188,21/12/11,Toulouse,Brest,0,0,D,1.85,3.2,4.75,3,3,0,0,30,31,20,21
189,21/12/11,Valenciennes,Lyon,1,0,H,3.1,3.1,2.4,-4,-3,11,10,17,20,35,35
190,14/01/12,Ajaccio,Auxerre,2,1,H,2.8,3.1,2.6,-16,-15,-4,-5,15,18,19,19
191,14/01/12,Bordeaux,Valenciennes,2,1,H,1.8,3.3,4.75,-2,-1,-3,-4,23,26,20,20
192,14/01/12,Brest,Nice,1,0,H,1.95,3.2,4.2,0,1,-2,-3,21,24,18,18
193,14/01/12,Caen,Rennes,0,2,A,2.9,3.1,2.5,-5,-7,6,8,20,20,32,35
194,14/01/12,Dijon,Evian Thonon Gaillard,3,1,H,2.25,3.2,3.25,-15,-13,-2,-4,19,22,22,22
195,14/01/12,Montpellier,Lyon,1,0,H,2.7,3.1,2.7,16,17,10,9,37,40,35,35
196,14/01/12,Nancy,Lorient,2,2,D,2.5,3.1,2.9,-9,-9,-3,-3,18,19,24,25
197,14/01/12,Paris SG,Toulouse,3,1,H,1.57,3.75,6.0,14,16,3,1,40,43,31,31
198,14/01/12,St Etienne,Sochaux,1,0,H,1.67,3.5,5.5,2,3,-13,-14,30,33,18,18
199,15/01/12,Marseille,Lille,2,0,H,2.2,3.1,3.5,9,11,14,12,31,34,36,36
200,28/01/12,Auxerre,Nancy,1,3,A,2.05,3.1,4.0,-5,-7,-9,-7,19,19,19,22
201,28/01/12,Brest,Paris SG,0,1,A,4.0,3.2,2.0,1,0,16,17,24,24,43,46
202,28/01/12,Lille,St Etienne,3,0,H,1.55,3.75,6.5,12,15,3,0,36,39,33,33
203,28/01/12,Lorient,Sochaux,1,1,D,1.7,3.4,5.5,-3,-3,-14,-14,25,26,18,19
204,28/01/12,Lyon,Dijon,3,1,H,1.36,4.5,9.0,9,11,-13,-15,35,38,22,22
205,28/01/12,Nice,Montpellier,0,1,A,3.0,3.0,2.5,-3,-4,17,18,18,18,40,43
206,28/01/12,Toulouse,Caen,1,0,H,1.8,3.25,5.0,1,2,-7,-8,31,34,20,20
207,29/01/12,Evian Thonon Gaillard,Bordeaux,0,0,D,2.8,3.0,2.7,-4,-4,-1,-1,22,23,26,27
208,29/01/12,Rennes,Marseille,1,2,A,2.8,3.0,2.7,8,7,11,12,35,35,34,37
209,29/01/12,Valenciennes,Ajaccio,1,2,A,1.53,3.75,7.0,-4,-5,-15,-14,20,20,18,21
210,04/02/12,Ajaccio,Nice,1,1,D,2.4,3.1,3.1,-14,-14,-4,-4,21,22,18,19
211,04/02/12,Bordeaux,Toulouse,2,0,H,2.0,3.1,4.2,-1,1,2,0,27,30,34,34
212,04/02/12,Dijon,Valenciennes,1,2,A,2.63,3.0,2.88,-15,-16,-5,-4,22,22,20,23
213,04/02/12,Montpellier,Brest,1,0,H,1.57,3.6,6.5,18,19,0,-1,43,46,24,24
214,04/02/12,Nancy,Rennes,0,0,D,3.2,3.0,2.38,-7,-7,7,7,22,23,35,36
215,04/02/12,Paris SG,Evian Thonon Gaillard,3,1,H,1.33,4.75,10.0,17,19,-4,-6,46,49,23,23
216,05/02/12,Marseille,Lyon,2,2,D,2.0,3.3,3.75,12,12,11,11,37,38,38,39
217,11/02/12,Auxerre,Lorient,1,1,D,2.4,3.2,3.0,-7,-7,-3,-3,19,20,26,27
218,11/02/12,Brest,Dijon,1,1,D,1.91,3.25,4.33,-1,-1,-16,-16,24,25,22,23
219,11/02/12,Lyon,Caen,1,2,A,1.4,4.2,9.0,11,10,-8,-7,39,39,20,23
220,11/02/12,Montpellier,Ajaccio,3,0,H,1.3,5.0,10.0,19,22,-14,-17,46,49,22,22
221,11/02/12,Rennes,Sochaux,1,0,H,1.44,4.0,8.0,7,8,-14,-15,36,39,19,19
222,11/02/12,Valenciennes,Nancy,1,0,H,1.8,3.3,4.75,-4,-3,-7,-8,23,26,23,23
223,12/02/12,Lille,Bordeaux,4,5,A,1.62,3.75,5.5,15,14,1,2,39,39,30,33
224,12/02/12,Nice,Paris SG,0,0,D,4.0,3.2,2.0,-4,-4,19,19,19,20,49,50
225,12/02/12,Toulouse,St Etienne,0,1,A,2.1,3.0,4.0,0,-1,0,1,34,34,33,36
226,18/02/12,Ajaccio,Brest,0,0,D,2.6,3.1,2.8,-17,-17,-1,-1,22,23,25,26
227,18/02/12,Caen,Evian Thonon Gaillard,2,2,D,2.25,3.1,3.4,-7,-7,-6,-6,23,24,23,24
228,18/02/12,Dijon,Nice,3,0,H,2.38,3.2,3.0,-16,-13,-4,-7,23,26,20,20
229,18/02/12,Lorient,Lille,0,1,A,3.25,3.2,2.25,-3,-4,14,15,27,27,39,42
230,18/02/12,Marseille,Valenciennes,1,1,D,1.44,4.0,8.0,12,12,-3,-3,38,39,26,27
231,18/02/12,Nancy,Toulouse,0,3,A,2.5,3.2,2.8,-8,-11,-1,2,23,23,34,37
232,18/02/12,Sochaux,Auxerre,0,0,D,2.4,3.1,3.1,-15,-15,-7,-7,19,20,20,21
233,19/02/12,Bordeaux,Lyon,1,0,H,2.5,3.1,2.9,2,3,10,9,33,36,39,39
234,19/02/12,Paris SG,Montpellier,2,2,D,1.8,3.3,4.75,19,19,22,22,50,51,49,50
235,19/02/12,St Etienne,Rennes,4,0,H,2.3,3.1,3.25,1,5,8,4,36,39,39,39
236,22/02/12,Caen,Auxerre,2,1,H,2.1,3.25,3.5,-7,-6,-7,-8,24,27,21,21
237,22/02/12,Sochaux,Lille,0,1,A,5.0,3.5,1.73,-15,-16,15,16,20,20,42,45
238,22/02/12,St Etienne,Lorient,4,2,H,2.0,3.2,4.0,5,7,-4,-6,39,42,27,27
239,25/02/12,Ajaccio,Dijon,2,1,H,2.3,3.25,3.1,-17,-16,-13,-14,23,26,26,26
240,25/02/12,Auxerre,St Etienne,0,0,D,2.63,3.1,2.75,-8,-8,7,7,21,22,42,43
241,25/02/12,Evian Thonon Gaillard,Nancy,2,0,H,2.1,3.25,3.5,-6,-4,-11,-13,24,27,23,23
242,25/02/12,Lyon,Paris SG,4,4,D,2.3,3.25,3.1,9,9,19,19,39,40,51,52
243,25/02/12,Montpellier,Bordeaux,1,0,H,1.91,3.3,4.2,22,23,3,2,50,53,36,36
244,25/02/12,Nice,Caen,1,0,H,2.05,3.2,3.75,-7,-6,-6,-7,20,23,27,27
245,25/02/12,Valenciennes,Lorient,2,0,H,2.0,3.2,4.0,-3,-1,-6,-8,27,30,27,27
246,26/02/12,Brest,Marseille,1,0,H,4.0,3.2,2.0,-1,0,12,11,26,29,39,39
247,26/02/12,Rennes,Lille,1,1,D,2.6,3.1,2.8,4,4,16,16,39,40,45,46
