,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
32,28/08/10,Lorient,Lyon,2,0,H,3.25,3.1,2.3,-3,-1,0,-2,1,4,4,4
33,28/08/10,Nancy,Toulouse,0,2,A,2.4,3.0,3.2,-2,-4,4,6,4,4,9,12
34,28/08/10,St Etienne,Lens,3,1,H,2.05,3.1,4.0,-1,1,0,-2,4,7,4,4
35,28/08/10,Valenciennes,Montpellier,0,1,A,2.2,3.0,3.6,1,0,1,2,5,5,5,8
36,29/08/10,Bordeaux,Marseille,1,1,D,2.4,3.1,3.1,-1,-1,0,0,3,4,3,4
37,29/08/10,Lille,Nice,1,1,D,1.5,3.75,7.5,0,0,1,1,3,4,5,6
38,29/08/10,Monaco,Auxerre,2,0,H,2.38,3.0,3.25,0,2,0,-2,3,6,3,3
39,29/08/10,Sochaux,Paris SG,3,1,H,3.25,3.1,2.3,0,2,1,-1,4,7,4,4
40,11/09/10,Auxerre,Caen,1,1,D,2.05,3.1,4.0,-2,-2,0,0,3,4,7,8
41,11/09/10,Lens,Lille,1,4,A,3.2,3.0,2.4,-2,-5,0,3,4,4,4,7
42,11/09/10,Lyon,Valenciennes,1,1,D,1.53,3.75,7.0,-2,-2,0,0,4,5,5,6
43,11/09/10,Montpellier,Nancy,1,2,A,1.85,3.2,4.75,2,1,-4,-3,8,8,4,7
44,11/09/10,Paris SG,Arles,4,0,H,1.4,4.33,8.5,-1,3,-4,-8,4,7,0,0
45,11/09/10,Rennes,Sochaux,2,1,H,1.67,3.5,5.5,4,5,2,1,8,11,7,7
46,11/09/10,Toulouse,St Etienne,0,1,A,1.8,3.25,5.0,6,5,1,2,12,12,7,10
47,12/09/10,Brest,Lorient,0,0,D,2.5,3.0,3.0,-1,-1,-1,-1,4,5,4,5
48,12/09/10,Marseille,Monaco,2,2,D,1.6,3.6,6.0,0,0,2,2,4,5,6,7
49,12/09/10,Nice,Bordeaux,2,1,H,3.25,3.1,2.3,1,2,-1,-2,6,9,4,4
50,18/09/10,Arles,Marseille,0,3,A,5.25,3.6,1.67,-8,-11,0,3,0,0,5,8
51,18/09/10,Lorient,Caen,0,1,A,2.2,3.0,3.6,-1,-2,0,1,5,5,8,11
52,18/09/10,Monaco,Toulouse,0,0,D,2.3,3.0,3.4,2,2,5,5,7,8,12,13
53,18/09/10,Nancy,Brest,0,2,A,2.0,3.2,3.9,-3,-5,-1,1,7,7,5,8
54,18/09/10,Sochaux,Nice,4,0,H,2.1,3.2,3.6,1,5,2,-2,7,10,9,9
55,18/09/10,St Etienne,Montpellier,3,0,H,2.05,3.2,3.8,2,5,1,-2,10,13,8,8
56,18/09/10,Valenciennes,Lens,1,1,D,2.1,3.1,3.4,0,0,-5,-5,6,7,4,5
57,19/09/10,Bordeaux,Lyon,2,0,H,2.55,3.0,2.9,-2,0,-2,-4,4,7,5,5
58,19/09/10,Lille,Auxerre,1,0,H,1.85,3.25,4.6,3,4,-2,-3,7,10,4,4
59,19/09/10,Paris SG,Rennes,0,0,D,2.15,3.2,3.5,3,3,5,5,7,8,11,12
60,25/09/10,Auxerre,Nancy,2,2,D,2.0,3.2,4.0,-3,-3,-5,-5,4,5,7,8
61,25/09/10,Caen,Bordeaux,0,0,D,3.0,2.9,2.6,1,1,0,0,11,12,7,8
62,25/09/10,Lorient,Monaco,2,1,H,2.25,3.0,3.5,-2,-1,2,1,5,8,8,8
63,25/09/10,Lyon,St Etienne,0,1,A,1.7,3.4,5.5,-4,-5,5,6,5,5,13,16
64,25/09/10,Marseille,Sochaux,2,1,H,1.4,4.33,8.5,3,4,5,4,8,11,10,10
65,25/09/10,Montpellier,Arles,3,1,H,1.5,3.75,7.5,-2,0,-11,-13,8,11,0,0
66,25/09/10,Nice,Rennes,1,2,A,2.75,2.9,2.8,-2,-3,5,6,9,9,12,15
67,26/09/10,Brest,Valenciennes,1,0,H,2.3,3.1,3.25,1,2,0,-1,8,11,7,7
68,26/09/10,Lens,Paris SG,0,2,A,3.0,3.0,2.5,-5,-7,3,5,5,5,8,11
69,26/09/10,Toulouse,Lille,1,1,D,2.75,3.0,2.7,5,5,4,4,13,14,10,11
70,02/10/10,Arles,Auxerre,0,4,A,3.9,3.2,2.0,-13,-17,-3,1,0,0,5,8
71,02/10/10,Bordeaux,Lorient,1,0,H,1.75,3.4,5.0,0,1,-1,-2,8,11,8,8
72,02/10/10,Monaco,Brest,0,1,A,1.91,3.2,4.33,1,0,2,3,8,8,11,14
73,02/10/10,Nancy,Lyon,2,3,A,3.5,3.1,2.2,-5,-6,-5,-4,8,8,5,8
74,02/10/10,Sochaux,Lens,3,0,H,2.1,3.2,3.6,4,7,-7,-10,10,13,5,5
75,02/10/10,St Etienne,Marseille,1,1,D,2.88,3.2,2.45,6,6,4,4,16,17,11,12
76,02/10/10,Valenciennes,Caen,2,1,H,2.2,3.1,3.5,-1,0,1,0,7,10,12,12
77,03/10/10,Lille,Montpellier,3,1,H,1.7,3.4,5.25,4,6,0,-2,11,14,11,11
78,03/10/10,Paris SG,Nice,0,0,D,1.62,3.6,6.0,5,5,-3,-3,11,12,9,10
79,03/10/10,Rennes,Toulouse,3,1,H,2.0,3.1,4.1,6,8,5,3,15,18,14,14
80,16/10/10,Auxerre,Bordeaux,0,1,A,2.5,3.0,3.0,1,0,1,2,8,8,11,14
81,16/10/10,Brest,Arles,0,0,D,1.57,3.6,6.5,3,3,-17,-17,14,15,0,1
82,16/10/10,Caen,Monaco,0,0,D,2.25,3.0,3.5,0,0,0,0,12,13,8,9
83,16/10/10,Marseille,Nancy,1,0,H,1.44,4.2,7.5,4,5,-6,-7,12,15,8,8
84,16/10/10,Montpellier,Sochaux,2,0,H,2.0,3.2,4.0,-2,0,7,5,11,14,13,13
85,16/10/10,Toulouse,Paris SG,0,2,A,2.75,3.0,2.75,3,1,5,7,14,14,12,15
86,17/10/10,Lens,Rennes,0,0,D,3.2,3.0,2.4,-10,-10,8,8,5,6,18,19
87,17/10/10,Lorient,Valenciennes,2,1,H,2.0,3.2,4.0,-2,-1,0,-1,8,11,10,10
88,17/10/10,Lyon,Lille,3,1,H,2.1,3.2,3.6,-4,-2,6,4,8,11,14,14
89,17/10/10,Nice,St Etienne,2,1,H,2.8,3.0,2.7,-3,-2,6,5,10,13,17,17
90,23/10/10,Bordeaux,Brest,0,2,A,1.6,3.6,6.0,2,0,3,5,14,14,15,18
91,23/10/10,Lens,Nice,1,0,H,2.15,3.1,3.6,-10,-9,-2,-3,6,9,13,13
92,23/10/10,Monaco,Valenciennes,0,2,A,2.0,3.2,3.9,0,-2,-1,1,9,9,10,13
93,23/10/10,Nancy,Lorient,1,0,H,2.35,3.0,3.25,-7,-6,-1,-2,8,11,11,11
94,23/10/10,Rennes,Montpellier,0,1,A,1.83,3.3,4.6,8,7,0,1,19,19,14,17
95,23/10/10,Sochaux,Toulouse,1,3,A,2.25,3.0,3.5,5,3,1,3,13,13,14,17
96,23/10/10,St Etienne,Caen,1,1,D,1.8,3.3,4.75,5,5,0,0,17,18,13,14
97,24/10/10,Arles,Lyon,1,1,D,7.0,4.0,1.5,-17,-17,-2,-2,1,2,11,12
98,24/10/10,Lille,Marseille,1,3,A,2.5,3.1,2.9,4,2,5,7,14,14,15,18
99,24/10/10,Paris SG,Auxerre,2,3,A,1.75,3.4,5.0,7,6,0,1,15,15,8,11
100,30/10/10,Auxerre,Nice,2,0,H,1.95,3.1,4.33,1,3,-3,-5,11,14,13,13
101,30/10/10,Brest,St Etienne,2,0,H,2.63,2.88,3.0,5,7,5,3,18,21,18,18
102,30/10/10,Caen,Nancy,2,3,A,2.05,3.0,4.0,0,-1,-6,-5,14,14,11,14
103,30/10/10,Lorient,Arles,2,0,H,1.5,4.0,6.5,-2,0,-17,-19,11,14,2,2
104,30/10/10,Lyon,Sochaux,2,1,H,1.5,4.0,6.5,-2,-1,3,2,12,15,13,13
105,30/10/10,Toulouse,Lens,1,1,D,1.75,3.3,5.25,3,3,-9,-9,17,18,9,10
106,31/10/10,Montpellier,Paris SG,1,1,D,2.6,2.9,3.0,1,1,6,6,17,18,15,16
107,31/10/10,Valenciennes,Lille,1,1,D,3.4,3.0,2.3,1,1,2,2,13,14,14,15
108,02/11/10,Monaco,Bordeaux,2,2,D,2.8,2.9,2.75,-2,-2,0,0,9,10,14,15
109,06/11/10,Arles,Caen,3,2,H,3.25,3.0,2.38,-19,-18,-1,-2,2,5,14,14
110,06/11/10,Bordeaux,Valenciennes,1,1,D,1.73,3.3,5.5,0,0,1,1,15,16,14,15
111,06/11/10,Rennes,Lyon,1,1,D,2.7,3.0,2.8,7,7,-1,-1,19,20,15,16
112,06/11/10,Sochaux,Auxerre,1,1,D,2.25,3.0,3.5,2,2,3,3,13,14,14,15
113,06/11/10,St Etienne,Lorient,1,2,A,1.91,3.25,4.33,3,2,0,1,18,18,14,17
114,07/11/10,Lens,Montpellier,2,0,H,2.38,3.0,3.25,-9,-7,1,-1,10,13,18,18
115,07/11/10,Lille,Brest,3,1,H,1.67,3.5,5.5,2,4,7,5,15,18,21,21
116,07/11/10,Nancy,Monaco,0,4,A,2.2,3.0,3.6,-5,-9,-2,2,14,14,10,13
117,07/11/10,Nice,Toulouse,2,0,H,2.6,3.0,2.9,-5,-3,3,1,13,16,18,18
118,07/11/10,Paris SG,Marseille,2,1,H,2.5,3.1,2.9,6,7,7,6,16,19,18,18
119,13/11/10,Bordeaux,Nancy,2,1,H,1.75,3.3,5.25,0,1,-9,-10,16,19,14,14
120,13/11/10,Brest,Sochaux,1,1,D,2.0,3.2,4.0,5,5,2,2,21,22,14,15
121,13/11/10,Caen,Lille,2,5,A,3.5,3.0,2.25,-2,-5,4,7,14,14,18,21
122,13/11/10,Marseille,Lens,1,1,D,1.4,4.2,9.0,6,6,-7,-7,18,19,13,14
123,13/11/10,Monaco,Arles,0,0,D,1.53,3.6,7.5,2,2,-18,-18,13,14,5,6
124,13/11/10,Montpellier,Toulouse,1,0,H,2.05,3.2,3.8,-1,0,1,0,18,21,18,18
125,14/11/10,Auxerre,Rennes,2,1,H,2.4,3.0,3.2,3,4,7,6,15,18,20,20
126,14/11/10,Lorient,Paris SG,1,1,D,3.0,3.0,2.5,1,1,7,7,17,18,19,20
127,14/11/10,Lyon,Nice,1,0,H,1.36,4.5,9.0,-1,0,-3,-4,16,19,16,16
128,20/11/10,Nancy,Valenciennes,2,0,H,2.15,3.1,3.6,-10,-8,1,-1,14,17,15,15
129,20/11/10,Nice,Montpellier,0,1,A,2.5,3.0,3.0,-4,-5,0,1,16,16,21,24
130,20/11/10,Paris SG,Caen,2,1,H,1.53,3.75,7.0,7,8,-5,-6,20,23,14,14
131,20/11/10,Rennes,Brest,2,1,H,1.75,3.4,5.0,6,7,5,4,20,23,22,22
132,20/11/10,Sochaux,Lorient,2,0,H,2.3,3.0,3.4,2,4,1,-1,15,18,18,18
133,20/11/10,St Etienne,Auxerre,1,1,D,2.2,3.0,3.6,2,2,4,4,18,19,18,19
134,20/11/10,Toulouse,Marseille,0,1,A,3.25,3.0,2.38,0,-1,6,7,18,18,19,22
135,21/11/10,Arles,Bordeaux,2,4,A,5.5,3.5,1.67,-18,-20,1,3,6,6,19,22
136,21/11/10,Lens,Lyon,1,3,A,3.8,3.1,2.1,-7,-9,0,2,14,14,19,22
137,21/11/10,Lille,Monaco,2,1,H,1.53,3.75,7.0,7,8,2,1,21,24,14,14
138,27/11/10,Bordeaux,Lille,1,1,D,2.38,3.0,3.25,3,3,8,8,22,23,24,25
139,27/11/10,Lorient,Rennes,2,0,H,2.45,3.0,3.1,-1,1,7,5,18,21,23,23
140,27/11/10,Marseille,Montpellier,4,0,H,1.53,3.6,7.5,7,11,1,-3,22,25,24,24
141,27/11/10,Monaco,Nice,1,1,D,1.91,3.2,4.33,1,1,-5,-5,14,15,16,17
142,27/11/10,Nancy,St Etienne,1,1,D,2.25,3.0,3.5,-8,-8,2,2,17,18,19,20
143,27/11/10,Valenciennes,Arles,3,0,H,1.5,3.6,8.0,-1,2,-20,-23,15,18,6,6
144,28/11/10,Auxerre,Toulouse,1,2,A,2.0,3.1,4.1,4,3,-1,0,19,19,18,21
145,28/11/10,Caen,Sochaux,0,3,A,2.2,3.1,3.4,-6,-9,4,7,14,14,18,21
146,28/11/10,Lyon,Paris SG,2,2,D,1.91,3.25,4.2,2,2,8,8,22,23,23,24
147,30/11/10,Brest,Lens,4,1,H,2.05,3.1,4.0,4,7,-9,-12,22,25,14,14
148,01/12/10,Marseille,Rennes,0,0,D,1.67,3.5,5.5,11,11,5,5,25,26,23,24
149,01/12/10,Valenciennes,St Etienne,1,1,D,2.2,3.1,3.5,2,2,2,2,18,19,20,21
150,04/12/10,Arles,Nancy,1,1,D,3.5,3.1,2.2,-23,-23,-8,-8,6,7,18,19
151,04/12/10,Lens,Auxerre,1,1,D,2.4,3.0,3.2,-12,-12,3,3,14,15,19,20
152,04/12/10,Lille,Lorient,6,3,H,1.53,3.75,7.0,8,11,1,-2,25,28,21,21
153,04/12/10,Montpellier,Lyon,1,2,A,3.2,3.0,2.4,-3,-4,2,3,24,24,23,26
154,04/12/10,Rennes,Monaco,1,0,H,1.73,3.4,5.25,5,6,1,0,24,27,15,15
155,04/12/10,Sochaux,Valenciennes,2,1,H,2.0,3.2,4.0,7,8,2,1,21,24,19,19
156,04/12/10,Toulouse,Caen,1,0,H,1.7,3.4,5.5,0,1,-9,-10,21,24,14,14
157,05/12/10,Nice,Marseille,1,0,H,4.0,3.2,2.0,-5,-4,11,10,17,20,26,26
158,05/12/10,Paris SG,Brest,3,1,H,1.6,3.6,6.0,8,10,7,5,24,27,25,25
159,05/12/10,St Etienne,Bordeaux,2,2,D,2.5,3.0,3.0,2,2,3,3,21,22,23,24
160,11/12/10,Arles,Lille,0,1,A,7.5,3.8,1.5,-23,-24,11,12,7,7,28,31
161,11/12/10,Auxerre,Marseille,1,1,D,3.2,3.1,2.3,3,3,10,10,20,21,26,27
162,11/12/10,Brest,Montpellier,0,0,D,2.4,3.0,3.2,5,5,-4,-4,25,26,24,25
163,11/12/10,Caen,Nice,0,0,D,2.05,3.1,3.9,-10,-10,-4,-4,14,15,20,21
164,11/12/10,Lorient,Lens,3,0,H,1.91,3.3,4.2,-2,1,-12,-15,21,24,15,15
165,11/12/10,Nancy,Sochaux,1,0,H,2.1,3.2,3.6,-8,-7,8,7,19,22,24,24
166,11/12/10,Valenciennes,Paris SG,1,2,A,3.2,3.1,2.35,1,0,10,11,19,19,27,30
167,12/12/10,Bordeaux,Rennes,0,0,D,2.05,3.1,3.9,3,3,6,6,24,25,27,28
168,12/12/10,Lyon,Toulouse,2,0,H,1.53,3.7,7.0,3,5,1,-1,26,29,24,24
169,12/12/10,Monaco,St Etienne,0,2,A,2.4,3.1,3.1,0,-2,2,4,15,15,22,25
170,18/12/10,Montpellier,Auxerre,1,1,D,2.1,3.1,3.8,-4,-4,3,3,25,26,21,22
171,18/12/10,Nice,Brest,1,1,D,2.4,3.0,3.2,-4,-4,5,5,21,22,26,27
172,18/12/10,Paris SG,Monaco,2,2,D,1.53,3.75,7.0,11,11,-2,-2,30,31,15,16
173,18/12/10,Rennes,Valenciennes,1,0,H,1.8,3.3,4.75,6,7,0,-1,28,31,19,19
174,18/12/10,St Etienne,Arles,2,0,H,1.36,4.5,9.0,4,6,-24,-26,25,28,7,7
175,18/12/10,Toulouse,Lorient,3,0,H,2.1,3.1,3.8,-1,2,1,-2,24,27,24,24
176,19/12/10,Marseille,Lyon,1,1,D,2.1,3.25,3.6,10,10,5,5,27,28,29,30
177,19/12/10,Sochaux,Bordeaux,1,1,D,2.7,3.0,2.75,7,7,3,3,24,25,25,26
178,21/12/10,Lorient,Montpellier,0,0,D,2.1,3.1,3.8,-2,-2,-4,-4,24,25,26,27
179,22/12/10,Arles,Nice,0,0,D,3.25,3.1,2.3,-26,-26,-4,-4,7,8,22,23
180,22/12/10,Bordeaux,Lens,2,2,D,1.57,3.6,6.5,3,3,-15,-15,26,27,15,16
181,22/12/10,Brest,Marseille,0,0,D,3.8,3.0,2.15,5,5,10,10,27,28,28,29
182,22/12/10,Caen,Rennes,1,0,H,3.0,3.0,2.5,-10,-9,7,6,15,18,31,31
183,22/12/10,Lille,St Etienne,1,1,D,1.44,4.1,7.5,12,12,6,6,31,32,28,29
184,22/12/10,Lyon,Auxerre,1,1,D,1.53,3.75,7.0,5,5,3,3,30,31,22,23
185,22/12/10,Monaco,Sochaux,2,1,H,2.15,3.0,3.7,-2,-1,7,6,16,19,25,25
186,22/12/10,Nancy,Paris SG,2,0,H,3.5,3.1,2.2,-7,-5,11,9,22,25,31,31
187,22/12/10,Valenciennes,Toulouse,2,1,H,2.3,3.0,3.4,-1,0,2,1,19,22,27,27
188,15/01/11,Auxerre,Monaco,1,1,D,1.83,3.25,4.75,3,3,-1,-1,23,24,19,20
189,15/01/11,Brest,Caen,1,3,A,1.91,3.2,4.33,5,3,-9,-7,28,28,18,21
190,15/01/11,Lens,St Etienne,2,1,H,2.5,3.0,3.0,-15,-14,6,5,16,19,29,29
191,15/01/11,Lyon,Lorient,3,0,H,1.5,4.0,7.0,5,8,-2,-5,31,34,25,25
192,15/01/11,Montpellier,Valenciennes,2,1,H,1.91,3.2,4.33,-4,-3,0,-1,27,30,22,22
193,15/01/11,Nice,Lille,0,2,A,4.33,3.2,1.91,-4,-6,12,14,23,23,32,35
194,15/01/11,Paris SG,Sochaux,2,1,H,1.5,4.0,7.0,9,10,6,5,31,34,25,25
195,15/01/11,Rennes,Arles,4,0,H,1.36,4.5,9.0,6,10,-26,-30,31,34,8,8
196,15/01/11,Toulouse,Nancy,1,0,H,2.1,3.2,3.6,1,2,-5,-6,27,30,25,25
197,16/01/11,Marseille,Bordeaux,2,1,H,1.73,3.4,5.0,10,11,3,2,29,32,27,27
198,19/01/11,Lille,Nancy,3,0,H,1.4,4.2,8.5,14,17,-6,-9,35,38,25,25
199,22/01/11,Lens,Caen,2,0,H,2.1,3.1,3.75,-14,-12,-7,-9,19,22,21,21
200,29/01/11,Arles,Paris SG,1,2,A,7.0,4.0,1.5,-30,-31,10,11,8,8,34,37
201,29/01/11,Caen,Auxerre,2,0,H,2.4,3.0,3.2,-9,-7,3,1,21,24,24,24
202,29/01/11,Lille,Lens,1,0,H,1.36,4.5,9.0,17,18,-12,-13,38,41,22,22
203,29/01/11,Lorient,Brest,2,0,H,1.91,3.25,4.33,-5,-3,3,1,25,28,28,28
204,29/01/11,Sochaux,Rennes,5,1,H,2.4,3.0,3.2,5,9,10,6,25,28,34,34
205,29/01/11,St Etienne,Toulouse,2,1,H,2.2,3.0,3.6,5,6,2,1,29,32,30,30
206,29/01/11,Valenciennes,Lyon,2,1,H,3.75,3.1,2.1,-1,0,8,7,22,25,34,34
207,30/01/11,Bordeaux,Nice,2,0,H,1.67,3.5,5.5,2,4,-6,-8,27,30,23,23
208,30/01/11,Monaco,Marseille,0,0,D,3.6,3.0,2.2,-1,-1,11,11,20,21,32,33
209,30/01/11,Nancy,Montpellier,1,2,A,2.25,3.1,3.4,-9,-10,-3,-2,25,25,30,33
210,05/02/11,Brest,Nancy,2,1,H,2.1,3.25,3.5,1,2,-10,-11,28,31,25,25
211,05/02/11,Caen,Lorient,0,2,A,2.3,3.1,3.25,-7,-9,-3,-1,24,24,28,31
212,05/02/11,Lens,Valenciennes,1,1,D,2.1,3.25,3.5,-13,-13,0,0,22,23,25,26
213,05/02/11,Marseille,Arles,1,0,H,1.2,6.5,13.0,11,12,-31,-32,33,36,8,8
214,05/02/11,Montpellier,St Etienne,1,2,A,2.1,3.25,3.5,-2,-3,6,7,33,33,32,35
215,05/02/11,Nice,Sochaux,1,0,H,2.2,3.1,3.4,-8,-7,9,8,23,26,28,28
216,05/02/11,Rennes,Paris SG,1,0,H,2.5,3.1,2.9,6,7,11,10,34,37,37,37
217,06/02/11,Auxerre,Lille,1,1,D,3.5,3.25,2.1,1,1,18,18,24,25,41,42
218,06/02/11,Lyon,Bordeaux,0,0,D,1.73,3.5,5.0,7,7,4,4,34,35,30,31
219,06/02/11,Toulouse,Monaco,2,0,H,1.9,3.25,4.33,1,3,-1,-3,30,33,21,21
220,12/02/11,Arles,Montpellier,0,0,D,4.75,3.3,1.8,-32,-32,-3,-3,8,9,33,34
221,12/02/11,Bordeaux,Caen,1,2,A,1.57,3.6,6.5,4,3,-9,-8,31,31,24,27
222,12/02/11,Monaco,Lorient,3,1,H,2.2,3.0,3.6,-3,-1,-1,-3,21,24,31,31
223,12/02/11,Nancy,Auxerre,3,1,H,2.25,3.0,3.5,-11,-9,1,-1,25,28,25,25
224,12/02/11,Paris SG,Lens,0,0,D,1.4,4.5,9.0,10,10,-13,-13,37,38,23,24
225,12/02/11,Sochaux,Marseille,1,2,A,3.4,3.2,2.2,8,7,12,13,28,28,36,39
226,12/02/11,St Etienne,Lyon,1,4,A,3.25,3.0,2.38,7,4,7,10,35,35,35,38
227,13/02/11,Lille,Toulouse,2,0,H,1.5,3.8,7.5,18,20,3,1,42,45,33,33
228,13/02/11,Rennes,Nice,2,0,H,1.53,3.75,7.0,7,9,-7,-9,37,40,26,26
229,13/02/11,Valenciennes,Brest,3,0,H,2.15,3.1,3.6,0,3,2,-1,26,29,31,31
230,18/02/11,Lyon,Nancy,4,0,H,1.44,3.8,9.5,10,14,-9,-13,38,41,28,28
231,19/02/11,Auxerre,Arles,1,1,D,1.36,4.33,9.5,-1,-1,-32,-32,25,26,9,10
232,19/02/11,Brest,Monaco,2,0,H,2.5,3.0,3.0,-1,1,-1,-3,31,34,24,24
233,19/02/11,Caen,Valenciennes,2,2,D,2.2,3.1,3.5,-8,-8,3,3,27,28,29,30
234,19/02/11,Lens,Sochaux,2,3,A,2.0,3.2,4.0,-13,-14,7,8,24,24,28,31
235,19/02/11,Lorient,Bordeaux,5,1,H,2.38,3.0,3.25,-3,1,3,-1,31,34,31,31
236,19/02/11,Marseille,St Etienne,2,1,H,1.55,3.6,7.0,13,14,4,3,39,42,35,35
237,20/02/11,Montpellier,Lille,1,0,H,3.4,3.0,2.25,-3,-2,20,19,34,37,45,45
238,20/02/11,Nice,Paris SG,0,3,A,3.75,3.1,2.1,-9,-12,10,13,26,26,38,41
239,20/02/11,Toulouse,Rennes,1,2,A,2.4,3.0,3.2,1,0,9,10,33,33,40,43
240,26/02/11,Arles,Brest,1,1,D,3.2,3.0,2.38,-32,-32,1,1,10,11,34,35
241,26/02/11,Bordeaux,Auxerre,3,0,H,1.75,3.3,5.25,-1,2,-1,-4,31,34,26,26
242,26/02/11,Monaco,Caen,2,2,D,1.91,3.1,4.5,-3,-3,-8,-8,24,25,28,29
243,26/02/11,Rennes,Lens,2,0,H,1.73,3.5,5.0,10,12,-14,-16,43,46,24,24
244,26/02/11,Sochaux,Montpellier,0,0,D,2.3,3.0,3.4,8,8,-2,-2,31,32,37,38
245,26/02/11,St Etienne,Nice,0,2,A,1.75,3.3,5.25,3,1,-12,-10,35,35,26,29
246,26/02/11,Valenciennes,Lorient,0,0,D,2.1,3.1,3.75,3,3,1,1,30,31,34,35
247,27/02/11,Lille,Lyon,1,1,D,2.1,3.25,3.6,19,19,14,14,45,46,41,42
248,27/02/11,Nancy,Marseille,1,2,A,3.75,3.2,2.05,-13,-14,14,15,28,28,42,45
249,27/02/11,Paris SG,Toulouse,2,1,H,1.62,3.6,6.0,13,14,0,-1,41,44,33,33
250,05/03/11,Auxerre,Paris SG,1,0,H,3.25,3.1,2.3,-4,-3,14,13,26,29,44,44
251,05/03/11,Caen,St Etienne,1,0,H,2.38,3.1,3.1,-8,-7,1,0,29,32,35,35
252,05/03/11,Lorient,Nancy,0,0,D,1.8,3.3,4.75,1,1,-14,-14,35,36,28,29
253,05/03/11,Montpellier,Rennes,0,1,A,2.3,3.1,3.2,-2,-3,12,13,38,38,46,49
254,05/03/11,Nice,Lens,0,0,D,2.2,3.1,3.5,-10,-10,-16,-16,29,30,24,25
255,05/03/11,Toulouse,Sochaux,0,1,A,1.9,3.25,4.33,-1,-2,8,9,33,33,32,35
