,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
27,20/08/17,Lille,Caen,0,2,A,1.6,3.8,6.0,0.0,-2.0,-2.0,0.0,3.0,3.0,0.0,3.0
28,20/08/17,Marseille,Angers,1,1,D,1.6,3.9,5.75,4.0,4.0,2.0,2.0,6.0,7.0,4.0,5.0
29,20/08/17,Paris SG,Toulouse,6,2,H,1.08,11.0,34.0,5.0,9.0,0.0,-4.0,6.0,9.0,3.0,3.0
30,25/08/17,Paris SG,St Etienne,3,0,H,1.08,11.0,29.0,9.0,12.0,5.0,2.0,9.0,12.0,9.0,9.0
31,26/08/17,Amiens,Nice,3,0,H,3.3,3.2,2.3,-7.0,-4.0,0.0,-3.0,0.0,3.0,3.0,3.0
32,26/08/17,Bordeaux,Troyes,2,1,H,1.44,4.5,7.5,2.0,3.0,,,5.0,8.0,,
33,26/08/17,Caen,Metz,1,0,H,1.85,3.4,4.75,0.0,1.0,-5.0,-6.0,3.0,6.0,0.0,0.0
34,26/08/17,Dijon,Montpellier,2,1,H,2.55,3.2,2.88,-6.0,-5.0,0.0,-1.0,1.0,4.0,4.0,4.0
35,26/08/17,Nantes,Lyon,0,0,D,3.6,3.4,2.1,-3.0,-3.0,5.0,5.0,3.0,4.0,7.0,8.0
36,26/08/17,Toulouse,Rennes,3,2,H,2.3,3.1,3.4,-4.0,-3.0,-1.0,-2.0,3.0,6.0,2.0,2.0
37,27/08/17,Angers,Lille,1,1,D,2.25,3.1,3.5,2.0,2.0,-2.0,-2.0,5.0,6.0,3.0,4.0
38,27/08/17,Guingamp,Strasbourg,2,0,H,1.91,3.4,4.33,-3.0,-1.0,-1.0,-3.0,3.0,6.0,4.0,4.0
39,27/08/17,Monaco,Marseille,6,1,H,1.62,4.0,5.5,5.0,10.0,4.0,-1.0,9.0,12.0,7.0,7.0
40,08/09/17,Lille,Bordeaux,0,0,D,3.0,3.3,2.45,-2.0,-2.0,3.0,3.0,4.0,5.0,8.0,9.0
41,08/09/17,Metz,Paris SG,1,5,A,19.0,10.0,1.13,-6.0,-10.0,12.0,16.0,0.0,0.0,12.0,15.0
42,09/09/17,Caen,Dijon,2,1,H,2.05,3.2,4.0,1.0,2.0,-5.0,-6.0,6.0,9.0,4.0,4.0
43,09/09/17,Montpellier,Nantes,0,1,A,2.15,3.2,3.8,-1.0,-2.0,-3.0,-2.0,4.0,4.0,4.0,7.0
44,09/09/17,Nice,Monaco,4,0,H,4.75,3.6,1.8,-3.0,1.0,10.0,6.0,3.0,6.0,12.0,12.0
45,09/09/17,Strasbourg,Amiens,0,1,A,2.0,3.2,4.2,-3.0,-4.0,-4.0,-3.0,4.0,4.0,3.0,6.0
46,09/09/17,Troyes,Toulouse,0,0,D,2.88,3.2,2.6,,,-3.0,-3.0,,,6.0,7.0
47,10/09/17,Lyon,Guingamp,2,1,H,1.4,4.75,8.5,5.0,6.0,-1.0,-2.0,8.0,11.0,6.0,6.0
48,10/09/17,Marseille,Rennes,1,3,A,1.67,4.0,5.0,-1.0,-3.0,-2.0,0.0,7.0,7.0,2.0,5.0
49,10/09/17,St Etienne,Angers,1,1,D,2.15,3.2,3.75,2.0,2.0,2.0,2.0,9.0,10.0,6.0,7.0
50,15/09/17,Toulouse,Bordeaux,0,1,A,2.9,3.1,2.5,-3.0,-4.0,3.0,4.0,7.0,7.0,9.0,12.0
51,16/09/17,Dijon,St Etienne,0,1,A,3.0,3.2,2.5,-6.0,-7.0,2.0,3.0,4.0,4.0,10.0,13.0
52,16/09/17,Guingamp,Lille,1,0,H,2.15,3.3,3.5,-2.0,-1.0,-2.0,-3.0,6.0,9.0,5.0,5.0
53,16/09/17,Monaco,Strasbourg,3,0,H,1.18,7.5,15.0,6.0,9.0,-4.0,-7.0,12.0,15.0,4.0,4.0
54,16/09/17,Nantes,Caen,1,0,H,1.95,3.25,4.33,-2.0,-1.0,2.0,1.0,7.0,10.0,9.0,9.0
55,16/09/17,Troyes,Montpellier,0,1,A,2.8,3.2,2.7,,,-2.0,-1.0,,,4.0,7.0
56,17/09/17,Amiens,Marseille,0,2,A,4.0,3.2,2.05,-3.0,-5.0,-3.0,-1.0,6.0,6.0,7.0,10.0
57,17/09/17,Angers,Metz,0,1,A,1.5,4.0,7.5,2.0,1.0,-10.0,-9.0,7.0,7.0,0.0,3.0
58,17/09/17,Paris SG,Lyon,2,0,H,1.17,7.5,17.0,16.0,18.0,6.0,4.0,15.0,18.0,11.0,11.0
59,17/09/17,Rennes,Nice,0,1,A,2.3,3.2,3.3,0.0,-1.0,1.0,2.0,5.0,5.0,6.0,9.0
60,22/09/17,Lille,Monaco,0,4,A,4.75,3.8,1.7,-3.0,-7.0,9.0,13.0,5.0,5.0,15.0,18.0
61,22/09/17,Nice,Angers,2,2,D,1.8,3.5,4.5,2.0,2.0,1.0,1.0,9.0,10.0,7.0,8.0
62,23/09/17,Bordeaux,Guingamp,3,1,H,1.73,3.5,5.5,4.0,6.0,-1.0,-3.0,12.0,15.0,9.0,9.0
63,23/09/17,Caen,Amiens,1,0,H,1.85,3.3,4.75,1.0,2.0,-5.0,-6.0,9.0,12.0,6.0,6.0
64,23/09/17,Lyon,Dijon,3,3,D,1.29,5.75,10.0,4.0,4.0,-7.0,-7.0,11.0,12.0,4.0,5.0
65,23/09/17,Metz,Troyes,0,1,A,2.0,3.3,4.0,-9.0,-10.0,,,3.0,3.0,,
66,23/09/17,Montpellier,Paris SG,0,0,D,17.0,7.5,1.17,-1.0,-1.0,18.0,18.0,7.0,8.0,18.0,19.0
67,24/09/17,Marseille,Toulouse,2,0,H,1.53,4.2,6.5,-1.0,1.0,-4.0,-6.0,10.0,13.0,7.0,7.0
68,24/09/17,St Etienne,Rennes,2,2,D,2.05,3.2,4.0,3.0,3.0,-1.0,-1.0,13.0,14.0,5.0,6.0
69,24/09/17,Strasbourg,Nantes,1,2,A,2.55,3.0,3.1,-7.0,-8.0,-1.0,0.0,4.0,4.0,10.0,13.0
70,29/09/17,Monaco,Montpellier,1,1,D,1.36,5.0,8.5,13.0,13.0,-1.0,-1.0,18.0,19.0,8.0,9.0
71,30/09/17,Dijon,Strasbourg,1,1,D,2.05,3.2,4.0,-7.0,-7.0,-8.0,-8.0,5.0,6.0,4.0,5.0
72,30/09/17,Guingamp,Toulouse,1,1,D,1.91,3.4,4.33,-3.0,-3.0,-6.0,-6.0,9.0,10.0,7.0,8.0
73,30/09/17,Nantes,Metz,1,0,H,1.67,3.5,6.0,0.0,1.0,-10.0,-11.0,13.0,16.0,3.0,3.0
74,30/09/17,Paris SG,Bordeaux,6,2,H,1.14,9.0,15.0,18.0,22.0,6.0,2.0,19.0,22.0,15.0,15.0
75,30/09/17,Rennes,Caen,0,1,A,1.91,3.25,4.5,-1.0,-2.0,2.0,3.0,6.0,6.0,12.0,15.0
76,01/10/17,Angers,Lyon,3,3,D,3.25,3.25,2.3,1.0,1.0,4.0,4.0,8.0,9.0,12.0,13.0
77,01/10/17,Nice,Marseille,2,4,A,2.38,3.4,3.0,2.0,0.0,1.0,3.0,10.0,10.0,13.0,16.0
78,01/10/17,Troyes,St Etienne,2,1,H,3.3,3.2,2.3,,,3.0,2.0,,,14.0,14.0
79,13/10/17,Lyon,Monaco,3,2,H,2.1,3.75,3.3,4.0,5.0,13.0,12.0,13.0,16.0,19.0,19.0
80,14/10/17,Caen,Angers,0,2,A,2.5,3.1,3.1,3.0,1.0,1.0,3.0,15.0,15.0,9.0,12.0
81,14/10/17,Dijon,Paris SG,1,2,A,21.0,9.0,1.13,-7.0,-8.0,22.0,23.0,6.0,6.0,22.0,25.0
82,14/10/17,Guingamp,Rennes,2,0,H,2.15,3.3,3.5,-3.0,-1.0,-2.0,-4.0,10.0,13.0,6.0,6.0
83,14/10/17,Lille,Troyes,2,2,D,1.55,3.8,6.5,-7.0,-7.0,,,5.0,6.0,,
84,14/10/17,St Etienne,Metz,3,1,H,1.53,4.0,7.0,2.0,4.0,-11.0,-13.0,14.0,17.0,3.0,3.0
85,14/10/17,Toulouse,Amiens,1,0,H,1.73,3.5,5.0,-6.0,-5.0,-6.0,-7.0,8.0,11.0,6.0,6.0
86,15/10/17,Bordeaux,Nantes,1,1,D,1.67,3.5,6.0,2.0,2.0,1.0,1.0,15.0,16.0,16.0,17.0
87,15/10/17,Montpellier,Nice,2,0,H,2.4,3.2,3.1,-1.0,1.0,0.0,-2.0,9.0,12.0,10.0,10.0
88,15/10/17,Strasbourg,Marseille,3,3,D,4.2,3.4,1.91,-8.0,-8.0,3.0,3.0,5.0,6.0,16.0,17.0
89,20/10/17,St Etienne,Montpellier,0,1,A,2.14,3.25,3.6,4.0,3.0,1.0,2.0,17.0,17.0,12.0,15.0
90,21/10/17,Amiens,Bordeaux,1,0,H,5.5,3.79,1.64,-7.0,-6.0,2.0,1.0,6.0,9.0,16.0,16.0
91,21/10/17,Angers,Toulouse,0,1,A,2.0,3.39,4.0,3.0,2.0,-5.0,-4.0,12.0,12.0,11.0,14.0
92,21/10/17,Metz,Dijon,1,2,A,2.75,3.29,2.62,-13.0,-14.0,-8.0,-7.0,3.0,3.0,6.0,9.0
93,21/10/17,Monaco,Caen,2,0,H,1.33,5.0,10.0,12.0,14.0,1.0,-1.0,19.0,22.0,15.0,15.0
94,21/10/17,Nantes,Guingamp,2,1,H,2.1,3.29,3.75,1.0,2.0,-1.0,-2.0,17.0,20.0,13.0,13.0
95,21/10/17,Rennes,Lille,1,0,H,2.14,3.29,3.5,-4.0,-3.0,-7.0,-8.0,6.0,9.0,6.0,6.0
96,22/10/17,Marseille,Paris SG,2,2,D,6.5,5.0,1.44,3.0,3.0,23.0,23.0,17.0,18.0,25.0,26.0
97,22/10/17,Nice,Strasbourg,1,2,A,1.57,4.0,6.0,-2.0,-3.0,-8.0,-7.0,10.0,10.0,6.0,9.0
98,22/10/17,Troyes,Lyon,0,5,A,5.0,4.0,1.66,,,5.0,10.0,,,16.0,19.0
99,27/10/17,Paris SG,Nice,3,0,H,1.14,9.0,17.0,23.0,26.0,-3.0,-6.0,26.0,29.0,10.0,10.0
100,28/10/17,Bordeaux,Monaco,0,2,A,2.5,3.39,2.79,1.0,-1.0,14.0,16.0,16.0,16.0,22.0,25.0
101,28/10/17,Caen,Troyes,1,0,H,1.66,3.6,5.75,-1.0,0.0,,,15.0,18.0,,
102,28/10/17,Dijon,Nantes,1,0,H,2.6,3.1,2.89,-7.0,-6.0,2.0,1.0,9.0,12.0,20.0,20.0
103,28/10/17,Guingamp,Amiens,1,1,D,1.66,3.5,6.0,-2.0,-2.0,-6.0,-6.0,13.0,14.0,9.0,10.0
104,28/10/17,Montpellier,Rennes,0,1,A,2.04,3.1,4.09,2.0,1.0,-3.0,-2.0,15.0,15.0,9.0,12.0
105,28/10/17,Strasbourg,Angers,2,2,D,2.7,3.1,2.79,-7.0,-7.0,2.0,2.0,9.0,10.0,12.0,13.0
106,29/10/17,Lille,Marseille,0,1,A,3.39,3.25,2.25,-8.0,-9.0,3.0,4.0,6.0,6.0,18.0,21.0
107,29/10/17,Lyon,Metz,2,0,H,1.18,7.5,15.0,10.0,12.0,-14.0,-16.0,19.0,22.0,3.0,3.0
108,29/10/17,Toulouse,St Etienne,0,0,D,2.2,3.1,3.6,-4.0,-4.0,3.0,3.0,14.0,15.0,17.0,18.0
109,03/11/17,Rennes,Bordeaux,1,0,H,3.25,3.25,2.29,-2.0,-1.0,-1.0,-2.0,12.0,15.0,16.0,16.0
110,04/11/17,Angers,Paris SG,0,5,A,15.0,7.0,1.19,2.0,-3.0,26.0,31.0,13.0,13.0,29.0,32.0
111,04/11/17,Monaco,Guingamp,6,0,H,1.44,4.75,7.0,16.0,22.0,-2.0,-8.0,25.0,28.0,14.0,14.0
112,04/11/17,Montpellier,Amiens,1,1,D,1.75,3.39,5.5,1.0,1.0,-6.0,-6.0,15.0,16.0,10.0,11.0
113,04/11/17,Nantes,Toulouse,2,1,H,2.0,3.1,4.33,1.0,2.0,-4.0,-5.0,20.0,23.0,15.0,15.0
114,04/11/17,Troyes,Strasbourg,3,0,H,2.75,3.29,2.62,,,-7.0,-10.0,,,10.0,10.0
115,05/11/17,Marseille,Caen,5,0,H,1.53,4.0,7.0,4.0,9.0,0.0,-5.0,21.0,24.0,18.0,18.0
116,05/11/17,Metz,Lille,0,3,A,3.29,3.2,2.29,-16.0,-19.0,-9.0,-6.0,3.0,3.0,6.0,9.0
117,05/11/17,Nice,Dijon,1,0,H,1.72,3.6,5.25,-6.0,-5.0,-6.0,-7.0,10.0,13.0,12.0,12.0
118,05/11/17,St Etienne,Lyon,0,5,A,4.2,3.39,1.95,3.0,-2.0,12.0,17.0,18.0,18.0,22.0,25.0
119,17/11/17,Amiens,Monaco,1,1,D,5.25,3.79,1.66,-6.0,-6.0,22.0,22.0,11.0,12.0,28.0,29.0
120,17/11/17,Lille,St Etienne,3,1,H,2.1,3.25,3.75,-6.0,-4.0,-2.0,-4.0,9.0,12.0,18.0,18.0
121,18/11/17,Dijon,Troyes,3,1,H,1.9,3.39,4.33,-7.0,-5.0,,,12.0,15.0,,
122,18/11/17,Guingamp,Angers,1,1,D,2.29,3.2,3.29,-8.0,-8.0,-3.0,-3.0,14.0,15.0,13.0,14.0
123,18/11/17,Paris SG,Nantes,4,1,H,1.11,10.0,21.0,31.0,34.0,2.0,-1.0,32.0,35.0,23.0,23.0
124,18/11/17,Strasbourg,Rennes,2,1,H,2.29,3.2,3.29,-10.0,-9.0,-1.0,-2.0,10.0,13.0,15.0,15.0
125,18/11/17,Toulouse,Metz,0,0,D,1.72,3.6,5.25,-5.0,-5.0,-19.0,-19.0,15.0,16.0,3.0,4.0
126,19/11/17,Bordeaux,Marseille,1,1,D,2.29,3.39,3.1,-2.0,-2.0,9.0,9.0,16.0,17.0,24.0,25.0
127,19/11/17,Caen,Nice,1,1,D,2.6,3.1,2.89,-5.0,-5.0,-5.0,-5.0,18.0,19.0,13.0,14.0
128,19/11/17,Lyon,Montpellier,0,0,D,1.39,4.5,9.0,17.0,17.0,1.0,1.0,25.0,26.0,16.0,17.0
129,20/11/17,Amiens,Lille,3,0,H,2.7,3.1,2.7,-6.0,-3.0,-4.0,-7.0,12.0,15.0,12.0,12.0
130,24/11/17,St Etienne,Strasbourg,2,2,D,2.0,3.5,3.75,-4.0,-4.0,-9.0,-9.0,18.0,19.0,13.0,14.0
131,25/11/17,Caen,Bordeaux,1,0,H,3.39,3.1,2.29,-5.0,-4.0,-2.0,-3.0,19.0,22.0,17.0,17.0
132,25/11/17,Dijon,Toulouse,3,1,H,2.25,3.2,3.39,-5.0,-3.0,-5.0,-7.0,15.0,18.0,16.0,16.0
133,25/11/17,Metz,Amiens,0,2,A,2.37,3.2,3.2,-19.0,-21.0,-3.0,-1.0,4.0,4.0,15.0,18.0
134,25/11/17,Montpellier,Lille,3,0,H,2.14,3.2,3.7,1.0,4.0,-7.0,-10.0,17.0,20.0,12.0,12.0
135,25/11/17,Rennes,Nantes,2,1,H,2.39,3.1,3.2,-2.0,-1.0,-1.0,-2.0,15.0,18.0,23.0,23.0
136,25/11/17,Troyes,Angers,3,0,H,3.2,3.2,2.37,,,-3.0,-6.0,,,14.0,14.0
137,26/11/17,Marseille,Guingamp,1,0,H,1.5,4.33,6.5,9.0,10.0,-8.0,-9.0,25.0,28.0,15.0,15.0
138,26/11/17,Monaco,Paris SG,1,2,A,5.25,4.75,1.53,22.0,21.0,34.0,35.0,29.0,29.0,35.0,38.0
139,26/11/17,Nice,Lyon,0,5,A,3.29,3.39,2.2,-5.0,-10.0,17.0,22.0,14.0,14.0,26.0,29.0
140,28/11/17,Amiens,Dijon,2,1,H,2.37,3.1,3.25,-1.0,0.0,-3.0,-4.0,18.0,21.0,18.0,18.0
141,28/11/17,Bordeaux,St Etienne,3,0,H,1.83,3.39,4.75,-3.0,0.0,-4.0,-7.0,17.0,20.0,19.0,19.0
142,28/11/17,Strasbourg,Caen,0,0,D,1.95,3.25,4.2,-9.0,-9.0,-4.0,-4.0,14.0,15.0,22.0,23.0
143,29/11/17,Angers,Rennes,1,2,A,2.1,3.2,3.79,-6.0,-7.0,-1.0,0.0,14.0,14.0,18.0,21.0
144,29/11/17,Guingamp,Montpellier,0,0,D,2.39,3.1,3.25,-9.0,-9.0,4.0,4.0,15.0,16.0,20.0,21.0
145,29/11/17,Lyon,Lille,1,2,A,1.33,5.0,10.0,22.0,21.0,-10.0,-9.0,29.0,29.0,12.0,15.0
146,29/11/17,Metz,Marseille,0,3,A,6.5,4.33,1.5,-21.0,-24.0,10.0,13.0,4.0,4.0,28.0,31.0
147,29/11/17,Nantes,Monaco,1,0,H,3.75,3.39,2.04,-2.0,-1.0,21.0,20.0,23.0,26.0,29.0,29.0
148,29/11/17,Paris SG,Troyes,2,0,H,1.04,17.0,34.0,35.0,37.0,,,38.0,41.0,,
149,29/11/17,Toulouse,Nice,1,2,A,2.62,3.0,2.89,-7.0,-8.0,-10.0,-9.0,16.0,16.0,14.0,17.0
150,01/12/17,Dijon,Bordeaux,3,2,H,3.1,3.1,2.5,-4.0,-3.0,0.0,-1.0,18.0,21.0,20.0,20.0
151,02/12/17,Lille,Toulouse,1,0,H,2.04,3.29,3.89,-9.0,-8.0,-8.0,-9.0,15.0,18.0,16.0,16.0
152,02/12/17,Monaco,Angers,1,0,H,1.39,4.75,8.0,20.0,21.0,-7.0,-8.0,29.0,32.0,14.0,14.0
153,02/12/17,Nice,Metz,3,1,H,1.44,4.0,8.5,-9.0,-7.0,-24.0,-26.0,17.0,20.0,4.0,4.0
154,02/12/17,Rennes,Amiens,2,0,H,2.0,3.0,4.75,0.0,2.0,0.0,-2.0,21.0,24.0,21.0,21.0
155,02/12/17,Strasbourg,Paris SG,2,1,H,15.0,8.0,1.16,-9.0,-8.0,37.0,36.0,15.0,18.0,41.0,41.0
156,02/12/17,Troyes,Guingamp,0,1,A,2.62,3.1,2.89,,,-9.0,-8.0,,,16.0,19.0
157,03/12/17,Caen,Lyon,1,2,A,4.33,3.6,1.85,-4.0,-5.0,21.0,22.0,23.0,23.0,29.0,32.0
158,03/12/17,Montpellier,Marseille,1,1,D,3.39,3.29,2.2,4.0,4.0,13.0,13.0,21.0,22.0,31.0,32.0
159,03/12/17,St Etienne,Nantes,1,1,D,2.29,3.0,3.6,-7.0,-7.0,-1.0,-1.0,19.0,20.0,26.0,27.0
160,08/12/17,Bordeaux,Strasbourg,0,3,A,1.64,3.75,5.75,-1.0,-4.0,-8.0,-5.0,20.0,20.0,18.0,21.0
161,09/12/17,Angers,Montpellier,1,1,D,2.39,3.1,3.25,-8.0,-8.0,4.0,4.0,14.0,15.0,22.0,23.0
162,09/12/17,Guingamp,Dijon,4,0,H,2.1,3.29,3.75,-8.0,-4.0,-3.0,-7.0,19.0,22.0,21.0,21.0
163,09/12/17,Metz,Rennes,1,1,D,3.7,3.0,2.25,-26.0,-26.0,2.0,2.0,4.0,5.0,24.0,25.0
164,09/12/17,Monaco,Troyes,3,2,H,1.3,5.5,10.0,21.0,22.0,,,32.0,35.0,,
165,09/12/17,Paris SG,Lille,3,1,H,1.12,9.0,21.0,36.0,38.0,-8.0,-10.0,41.0,44.0,18.0,18.0
166,09/12/17,Toulouse,Caen,2,0,H,2.25,2.89,3.79,-9.0,-7.0,-5.0,-7.0,16.0,19.0,23.0,23.0
167,10/12/17,Amiens,Lyon,1,2,A,5.5,4.0,1.61,-2.0,-3.0,22.0,23.0,21.0,21.0,32.0,35.0
168,10/12/17,Marseille,St Etienne,3,0,H,1.5,4.2,7.0,13.0,16.0,-7.0,-10.0,32.0,35.0,20.0,20.0
169,10/12/17,Nantes,Nice,1,2,A,2.1,3.1,3.89,-1.0,-2.0,-7.0,-6.0,27.0,27.0,20.0,23.0
170,15/12/17,St Etienne,Monaco,0,4,A,4.75,3.75,1.75,-10.0,-14.0,22.0,26.0,20.0,20.0,35.0,38.0
171,16/12/17,Caen,Guingamp,0,0,D,2.14,3.25,3.6,-7.0,-7.0,-4.0,-4.0,23.0,24.0,22.0,23.0
172,16/12/17,Dijon,Lille,3,0,H,2.25,3.2,3.39,-7.0,-4.0,-10.0,-13.0,21.0,24.0,18.0,18.0
173,16/12/17,Montpellier,Metz,1,3,A,1.44,4.2,8.0,4.0,2.0,-26.0,-24.0,23.0,23.0,5.0,8.0
174,16/12/17,Rennes,Paris SG,1,4,A,11.0,7.0,1.22,2.0,-1.0,38.0,41.0,25.0,25.0,44.0,47.0
175,16/12/17,Strasbourg,Toulouse,2,1,H,2.1,3.2,3.7,-5.0,-4.0,-7.0,-8.0,21.0,24.0,19.0,19.0
176,16/12/17,Troyes,Amiens,1,0,H,2.29,3.1,3.39,,,-3.0,-4.0,,,21.0,21.0
177,17/12/17,Lyon,Marseille,2,0,H,2.04,3.6,3.5,23.0,25.0,16.0,14.0,35.0,38.0,35.0,35.0
178,17/12/17,Nantes,Angers,1,0,H,2.04,3.2,4.0,-2.0,-1.0,-8.0,-9.0,27.0,30.0,15.0,15.0
179,17/12/17,Nice,Bordeaux,1,0,H,2.29,3.25,3.2,-6.0,-5.0,-4.0,-5.0,23.0,26.0,20.0,20.0
180,20/12/17,Amiens,Nantes,0,1,A,2.79,3.1,2.7,-4.0,-5.0,-1.0,0.0,21.0,21.0,30.0,33.0
181,20/12/17,Angers,Dijon,2,1,H,2.14,3.25,3.6,-9.0,-8.0,-4.0,-5.0,15.0,18.0,24.0,24.0
182,20/12/17,Bordeaux,Montpellier,0,2,A,2.1,3.2,3.79,-5.0,-7.0,2.0,4.0,20.0,20.0,23.0,26.0
183,20/12/17,Guingamp,St Etienne,2,1,H,1.9,3.25,4.5,-4.0,-3.0,-14.0,-15.0,23.0,26.0,20.0,20.0
184,20/12/17,Lille,Nice,1,1,D,2.54,3.2,2.89,-13.0,-13.0,-5.0,-5.0,18.0,19.0,26.0,27.0
185,20/12/17,Marseille,Troyes,3,1,H,1.3,5.5,10.0,14.0,16.0,,,35.0,38.0,,
186,20/12/17,Metz,Strasbourg,3,0,H,3.0,3.29,2.45,-24.0,-21.0,-4.0,-7.0,8.0,11.0,24.0,24.0
187,20/12/17,Monaco,Rennes,2,1,H,1.39,4.75,8.0,26.0,27.0,-1.0,-2.0,38.0,41.0,25.0,25.0
188,20/12/17,Paris SG,Caen,3,1,H,1.07,12.0,29.0,41.0,43.0,-7.0,-9.0,47.0,50.0,24.0,24.0
189,20/12/17,Toulouse,Lyon,1,2,A,4.33,3.79,1.8,-8.0,-9.0,25.0,26.0,19.0,19.0,38.0,41.0
190,12/01/18,Strasbourg,Guingamp,0,2,A,2.5,3.25,2.87,-7.0,-9.0,-3.0,-1.0,24.0,24.0,26.0,29.0
191,13/01/18,Caen,Lille,0,1,A,2.6,2.89,3.1,-9.0,-10.0,-13.0,-12.0,24.0,24.0,19.0,22.0
192,13/01/18,Dijon,Metz,1,1,D,1.85,3.5,4.33,-5.0,-5.0,-21.0,-21.0,24.0,25.0,11.0,12.0
193,13/01/18,Montpellier,Monaco,0,0,D,3.5,3.25,2.2,4.0,4.0,27.0,27.0,26.0,27.0,41.0,42.0
194,13/01/18,Nice,Amiens,1,0,H,1.6,3.6,6.5,-5.0,-4.0,-5.0,-6.0,27.0,30.0,21.0,21.0
195,13/01/18,Rennes,Marseille,0,3,A,4.0,3.29,2.0,-2.0,-5.0,16.0,19.0,25.0,25.0,38.0,41.0
196,13/01/18,Troyes,Bordeaux,0,1,A,3.25,3.1,2.37,,,-7.0,-6.0,,,20.0,23.0
197,14/01/18,Lyon,Angers,1,1,D,1.44,4.5,7.5,26.0,26.0,-8.0,-8.0,41.0,42.0,18.0,19.0
198,14/01/18,Nantes,Paris SG,0,1,A,12.0,6.0,1.25,0.0,-1.0,43.0,44.0,33.0,33.0,50.0,53.0
