,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,HTGDBG,HTGDAG,ATGDBG,ATGDAG,HTPBG,HTPAG,ATPBG,ATPAG
43,15/09/12,Nice,Brest,4,2,H,2.0,3.2,4.0,-1.0,1.0,-3.0,-5.0,3.0,6.0,6.0,6.0
44,15/09/12,St Etienne,Sochaux,0,1,A,1.5,3.8,7.5,5.0,4.0,-6.0,-5.0,6.0,6.0,0.0,3.0
45,15/09/12,Troyes,Lille,1,1,D,4.0,3.2,2.0,,,0.0,0.0,,,5.0,6.0
46,15/09/12,Valenciennes,Bordeaux,0,0,D,2.63,3.0,2.88,3.0,3.0,2.0,2.0,7.0,8.0,8.0,9.0
47,16/09/12,Lyon,Ajaccio,2,0,H,1.44,4.2,7.5,5.0,7.0,0.0,-2.0,10.0,13.0,7.0,7.0
48,16/09/12,Nancy,Marseille,0,1,A,3.4,3.1,2.25,-3.0,-4.0,6.0,7.0,4.0,4.0,12.0,15.0
49,16/09/12,Rennes,Lorient,1,2,A,1.83,3.25,4.75,-3.0,-4.0,4.0,5.0,3.0,3.0,8.0,11.0
50,21/09/12,Montpellier,St Etienne,1,1,D,2.0,3.2,4.0,-2.0,-2.0,4.0,4.0,4.0,5.0,6.0,7.0
51,22/09/12,Bastia,Paris SG,0,4,A,5.25,3.6,1.67,-5.0,-9.0,3.0,7.0,6.0,6.0,9.0,12.0
52,22/09/12,Brest,Valenciennes,2,1,H,2.7,3.0,2.75,-5.0,-4.0,3.0,2.0,6.0,9.0,8.0,8.0
53,22/09/12,Lorient,Nice,1,1,D,1.91,3.3,4.2,5.0,5.0,1.0,1.0,11.0,12.0,6.0,7.0
54,22/09/12,Reims,Nancy,2,0,H,2.3,3.0,3.4,1.0,3.0,-4.0,-6.0,7.0,10.0,4.0,4.0
55,22/09/12,Sochaux,Troyes,3,1,H,2.2,3.2,3.4,-5.0,-3.0,,,3.0,6.0,,
56,22/09/12,Toulouse,Rennes,2,2,D,2.1,3.25,3.6,0.0,0.0,-4.0,-4.0,8.0,9.0,3.0,4.0
57,23/09/12,Bordeaux,Ajaccio,2,2,D,1.57,3.4,7.5,2.0,2.0,-2.0,-2.0,9.0,10.0,7.0,8.0
58,23/09/12,Lille,Lyon,1,1,D,2.1,3.3,3.5,0.0,0.0,7.0,7.0,6.0,7.0,13.0,14.0
59,23/09/12,Marseille,Evian Thonon Gaillard,1,0,H,1.4,4.5,8.0,7.0,8.0,-1.0,-2.0,15.0,18.0,4.0,4.0
60,28/09/12,Rennes,Lille,2,0,H,2.5,3.1,2.9,-4.0,-2.0,0.0,-2.0,4.0,7.0,7.0,7.0
61,29/09/12,Ajaccio,Brest,1,0,H,1.91,3.2,4.33,-2.0,-1.0,-4.0,-5.0,8.0,11.0,9.0,9.0
62,29/09/12,Evian Thonon Gaillard,Lorient,1,1,D,2.5,3.1,2.9,-2.0,-2.0,5.0,5.0,4.0,5.0,12.0,13.0
63,29/09/12,Nancy,Montpellier,0,2,A,3.2,3.0,2.4,-6.0,-8.0,-2.0,0.0,4.0,4.0,5.0,8.0
64,29/09/12,Nice,Bastia,2,2,D,2.2,3.0,3.6,1.0,1.0,-9.0,-9.0,7.0,8.0,6.0,7.0
65,29/09/12,Paris SG,Sochaux,2,0,H,1.2,6.0,15.0,7.0,9.0,-3.0,-5.0,12.0,15.0,6.0,6.0
66,29/09/12,Troyes,Toulouse,0,2,A,3.0,3.0,2.5,,,0.0,2.0,,,9.0,12.0
67,30/09/12,Lyon,Bordeaux,0,2,A,2.0,3.2,4.0,7.0,5.0,2.0,4.0,14.0,14.0,10.0,13.0
68,30/09/12,St Etienne,Reims,0,0,D,1.62,3.6,6.0,4.0,4.0,3.0,3.0,7.0,8.0,10.0,11.0
69,30/09/12,Valenciennes,Marseille,4,1,H,3.3,3.1,2.3,2.0,5.0,8.0,5.0,8.0,11.0,18.0,18.0
70,05/10/12,St Etienne,Nancy,4,0,H,1.62,3.5,6.5,4.0,8.0,-8.0,-12.0,8.0,11.0,4.0,4.0
71,06/10/12,Bastia,Troyes,3,2,H,1.75,3.4,5.0,-9.0,-8.0,,,7.0,10.0,,
72,06/10/12,Lille,Ajaccio,2,0,H,1.4,4.33,8.5,-2.0,0.0,-1.0,-3.0,7.0,10.0,11.0,11.0
73,06/10/12,Montpellier,Evian Thonon Gaillard,2,3,A,1.67,3.5,5.5,0.0,-1.0,-2.0,-1.0,8.0,8.0,5.0,8.0
74,06/10/12,Reims,Nice,3,1,H,2.2,3.1,3.5,3.0,5.0,1.0,-1.0,11.0,14.0,8.0,8.0
75,06/10/12,Sochaux,Rennes,0,1,A,3.1,3.1,2.38,-5.0,-6.0,-2.0,-1.0,6.0,6.0,7.0,10.0
76,06/10/12,Toulouse,Valenciennes,2,2,D,1.83,3.25,4.75,2.0,2.0,5.0,5.0,12.0,13.0,11.0,12.0
77,07/10/12,Brest,Bordeaux,1,1,D,3.75,3.0,2.15,-5.0,-5.0,4.0,4.0,9.0,10.0,13.0,14.0
78,07/10/12,Lorient,Lyon,1,1,D,2.8,3.1,2.6,5.0,5.0,5.0,5.0,13.0,14.0,14.0,15.0
79,07/10/12,Marseille,Paris SG,2,2,D,3.0,3.2,2.4,5.0,5.0,9.0,9.0,18.0,19.0,15.0,16.0
80,19/10/12,Bordeaux,Lille,1,1,D,2.25,3.0,3.5,4.0,4.0,0.0,0.0,14.0,15.0,10.0,11.0
81,20/10/12,Evian Thonon Gaillard,Toulouse,0,4,A,2.63,3.1,2.8,-1.0,-5.0,2.0,6.0,8.0,8.0,13.0,16.0
82,20/10/12,Nancy,Sochaux,1,1,D,1.91,3.2,4.33,-12.0,-12.0,-6.0,-6.0,4.0,5.0,6.0,7.0
83,20/10/12,Nice,St Etienne,1,1,D,2.8,3.1,2.6,-1.0,-1.0,8.0,8.0,8.0,9.0,11.0,12.0
84,20/10/12,Paris SG,Reims,1,0,H,1.2,6.5,13.0,9.0,10.0,5.0,4.0,16.0,19.0,14.0,14.0
85,20/10/12,Rennes,Montpellier,2,1,H,2.2,3.25,3.3,-1.0,0.0,-1.0,-2.0,10.0,13.0,8.0,8.0
86,20/10/12,Valenciennes,Lorient,6,1,H,2.1,3.2,3.6,5.0,10.0,5.0,0.0,12.0,15.0,14.0,14.0
87,21/10/12,Ajaccio,Bastia,0,0,D,2.3,3.2,3.2,-3.0,-3.0,-8.0,-8.0,11.0,12.0,10.0,11.0
88,21/10/12,Lyon,Brest,1,0,H,1.33,5.0,9.0,5.0,6.0,-5.0,-6.0,15.0,18.0,10.0,10.0
89,21/10/12,Troyes,Marseille,1,0,H,5.0,3.5,1.73,,,5.0,4.0,,,19.0,19.0
90,26/10/12,St Etienne,Rennes,2,0,H,2.05,3.1,4.0,8.0,10.0,0.0,-2.0,12.0,15.0,13.0,13.0
91,27/10/12,Lille,Valenciennes,2,1,H,1.57,3.6,6.5,0.0,1.0,10.0,9.0,11.0,14.0,15.0,15.0
92,27/10/12,Montpellier,Nice,3,1,H,1.7,3.5,5.25,-2.0,0.0,-1.0,-3.0,8.0,11.0,9.0,9.0
93,27/10/12,Nancy,Paris SG,0,1,A,7.5,3.75,1.5,-12.0,-13.0,10.0,11.0,5.0,5.0,19.0,22.0
94,27/10/12,Reims,Troyes,1,1,D,1.75,3.4,5.0,4.0,4.0,,,14.0,15.0,,
95,27/10/12,Toulouse,Brest,3,1,H,1.5,3.75,7.5,6.0,8.0,-6.0,-8.0,16.0,19.0,10.0,10.0
96,28/10/12,Bastia,Bordeaux,3,1,H,2.8,3.1,2.6,-8.0,-6.0,4.0,2.0,11.0,14.0,15.0,15.0
97,28/10/12,Lorient,Ajaccio,4,4,D,1.75,3.4,5.0,0.0,0.0,-3.0,-3.0,14.0,15.0,12.0,13.0
98,02/11/12,Brest,Lorient,2,0,H,3.1,3.1,2.4,-8.0,-6.0,0.0,-2.0,10.0,13.0,15.0,15.0
99,03/11/12,Evian Thonon Gaillard,Lille,0,2,A,3.6,3.2,2.1,-5.0,-7.0,1.0,3.0,8.0,8.0,14.0,17.0
100,03/11/12,Nice,Nancy,2,1,H,2.0,3.2,4.0,-3.0,-2.0,-13.0,-14.0,9.0,12.0,5.0,5.0
101,03/11/12,Paris SG,St Etienne,1,2,A,1.44,4.2,7.5,11.0,10.0,10.0,11.0,22.0,22.0,15.0,18.0
102,03/11/12,Rennes,Reims,1,0,H,1.62,3.6,6.0,-2.0,-1.0,4.0,3.0,13.0,16.0,15.0,15.0
103,03/11/12,Troyes,Montpellier,1,1,D,3.5,3.2,2.15,,,0.0,0.0,,,11.0,12.0
104,03/11/12,Valenciennes,Sochaux,3,1,H,1.57,3.75,6.0,9.0,11.0,-6.0,-8.0,15.0,18.0,7.0,7.0
105,04/11/12,Ajaccio,Marseille,0,2,A,3.6,3.2,2.1,-3.0,-5.0,4.0,6.0,13.0,13.0,19.0,22.0
106,04/11/12,Bordeaux,Toulouse,1,0,H,2.1,3.2,3.6,2.0,3.0,8.0,7.0,15.0,18.0,19.0,19.0
107,04/11/12,Lyon,Bastia,5,2,H,1.53,4.0,6.0,6.0,9.0,-6.0,-9.0,18.0,21.0,14.0,14.0
108,07/11/12,Sochaux,Evian Thonon Gaillard,2,1,H,2.5,3.2,2.88,-8.0,-7.0,-7.0,-8.0,7.0,10.0,8.0,8.0
109,09/11/12,Nancy,Rennes,1,3,A,3.25,3.1,2.3,-14.0,-16.0,-1.0,1.0,5.0,5.0,16.0,19.0
110,10/11/12,Bastia,Valenciennes,2,3,A,2.3,3.4,3.0,-9.0,-10.0,11.0,12.0,14.0,14.0,18.0,21.0
111,10/11/12,Lille,Brest,1,0,H,1.33,4.75,10.0,3.0,4.0,-6.0,-7.0,17.0,20.0,13.0,13.0
112,10/11/12,Reims,Evian Thonon Gaillard,1,2,A,2.2,3.1,3.5,3.0,2.0,-8.0,-7.0,15.0,15.0,8.0,11.0
113,10/11/12,St Etienne,Troyes,2,0,H,1.4,4.33,8.5,11.0,13.0,,,18.0,21.0,,
114,10/11/12,Toulouse,Ajaccio,2,4,A,1.57,3.6,6.5,7.0,5.0,-5.0,-3.0,19.0,19.0,13.0,16.0
115,11/11/12,Lorient,Bordeaux,0,4,A,2.4,3.1,3.1,-2.0,-6.0,3.0,7.0,15.0,15.0,18.0,21.0
116,11/11/12,Marseille,Nice,2,2,D,1.4,4.33,8.5,6.0,6.0,-2.0,-2.0,22.0,23.0,12.0,13.0
117,11/11/12,Montpellier,Paris SG,1,1,D,3.25,3.25,2.25,0.0,0.0,10.0,10.0,12.0,13.0,22.0,23.0
118,11/11/12,Sochaux,Lyon,1,1,D,4.5,3.4,1.83,-7.0,-7.0,9.0,9.0,10.0,11.0,21.0,22.0
119,16/11/12,Lorient,Lille,2,0,H,3.1,3.1,2.4,-6.0,-4.0,4.0,2.0,15.0,18.0,20.0,20.0
120,17/11/12,Ajaccio,Sochaux,0,1,A,1.83,3.25,4.75,-3.0,-4.0,-7.0,-6.0,16.0,16.0,11.0,14.0
121,17/11/12,Brest,Bastia,3,0,H,2.5,3.1,2.9,-7.0,-4.0,-10.0,-13.0,13.0,16.0,14.0,14.0
122,17/11/12,Evian Thonon Gaillard,St Etienne,2,2,D,3.6,3.2,2.1,-7.0,-7.0,13.0,13.0,11.0,12.0,21.0,22.0
123,17/11/12,Paris SG,Rennes,1,2,A,1.55,3.8,6.5,10.0,9.0,1.0,2.0,23.0,23.0,19.0,22.0
124,17/11/12,Troyes,Nancy,3,3,D,2.38,3.0,3.25,,,-16.0,-16.0,,,5.0,6.0
125,17/11/12,Valenciennes,Montpellier,1,1,D,2.1,3.25,3.6,12.0,12.0,0.0,0.0,21.0,22.0,13.0,14.0
126,18/11/12,Bordeaux,Marseille,1,0,H,2.3,3.1,3.25,7.0,8.0,6.0,5.0,21.0,24.0,23.0,23.0
127,18/11/12,Lyon,Reims,3,0,H,1.4,4.33,8.5,9.0,12.0,2.0,-1.0,22.0,25.0,15.0,15.0
128,18/11/12,Nice,Toulouse,1,0,H,2.63,3.0,2.88,-2.0,-1.0,5.0,4.0,13.0,16.0,19.0,19.0
129,23/11/12,St Etienne,Valenciennes,1,0,H,1.8,3.5,4.5,13.0,14.0,12.0,11.0,22.0,25.0,22.0,22.0
130,24/11/12,Bastia,Lorient,2,1,H,2.4,3.3,2.9,-13.0,-12.0,-4.0,-5.0,14.0,17.0,18.0,18.0
131,24/11/12,Nancy,Ajaccio,1,1,D,2.3,3.1,3.3,-16.0,-16.0,-4.0,-4.0,6.0,7.0,16.0,17.0
132,24/11/12,Paris SG,Troyes,4,0,H,1.18,6.5,15.0,9.0,13.0,,,23.0,26.0,,
133,24/11/12,Reims,Brest,0,0,D,2.1,3.1,3.75,-1.0,-1.0,-4.0,-4.0,15.0,16.0,16.0,17.0
134,24/11/12,Rennes,Evian Thonon Gaillard,0,1,A,1.67,3.6,5.5,2.0,1.0,-7.0,-6.0,22.0,22.0,12.0,15.0
135,24/11/12,Sochaux,Nice,0,1,A,2.38,3.1,3.1,-6.0,-7.0,-1.0,0.0,14.0,14.0,16.0,19.0
136,25/11/12,Marseille,Lille,1,0,H,2.3,3.1,3.3,5.0,6.0,2.0,1.0,23.0,26.0,20.0,20.0
137,25/11/12,Montpellier,Bordeaux,1,0,H,2.4,3.0,3.2,0.0,1.0,8.0,7.0,14.0,17.0,24.0,24.0
138,25/11/12,Toulouse,Lyon,3,0,H,2.5,3.1,2.9,4.0,7.0,12.0,9.0,19.0,22.0,25.0,25.0
139,28/11/12,Marseille,Lyon,1,4,A,2.2,3.2,3.4,6.0,3.0,9.0,12.0,26.0,26.0,25.0,28.0
140,30/11/12,Ajaccio,St Etienne,0,0,D,3.1,3.1,2.4,-4.0,-4.0,14.0,14.0,17.0,18.0,25.0,26.0
141,01/12/12,Bordeaux,Sochaux,2,2,D,1.44,4.2,7.5,7.0,7.0,-7.0,-7.0,24.0,25.0,14.0,15.0
142,01/12/12,Evian Thonon Gaillard,Nancy,1,1,D,2.1,3.2,3.6,-6.0,-6.0,-16.0,-16.0,15.0,16.0,7.0,8.0
143,01/12/12,Lille,Bastia,0,0,D,1.4,4.5,8.0,1.0,1.0,-12.0,-12.0,20.0,21.0,17.0,18.0
144,01/12/12,Lyon,Montpellier,1,0,H,1.83,3.4,4.5,12.0,13.0,1.0,0.0,28.0,31.0,17.0,17.0
145,01/12/12,Nice,Paris SG,2,1,H,4.75,3.4,1.8,0.0,1.0,13.0,12.0,19.0,22.0,26.0,26.0
146,01/12/12,Valenciennes,Reims,1,0,H,1.62,3.75,5.5,11.0,12.0,-1.0,-2.0,22.0,25.0,16.0,16.0
147,02/12/12,Brest,Marseille,1,2,A,3.25,3.2,2.25,-4.0,-5.0,3.0,4.0,17.0,17.0,26.0,29.0
148,02/12/12,Lorient,Toulouse,1,0,H,2.4,3.2,3.0,-5.0,-4.0,7.0,6.0,18.0,21.0,22.0,22.0
149,02/12/12,Troyes,Rennes,2,3,A,3.6,3.2,2.1,,,1.0,2.0,,,22.0,25.0
150,07/12/12,Toulouse,Bastia,0,0,D,1.65,3.6,5.5,6.0,6.0,-12.0,-12.0,22.0,23.0,18.0,19.0
151,08/12/12,Montpellier,Ajaccio,3,0,H,1.62,3.6,6.0,0.0,3.0,-4.0,-7.0,17.0,20.0,18.0,18.0
152,08/12/12,Nancy,Valenciennes,1,1,D,2.8,3.1,2.6,-16.0,-16.0,12.0,12.0,8.0,9.0,25.0,26.0
153,08/12/12,Paris SG,Evian Thonon Gaillard,4,0,H,1.22,6.0,13.0,12.0,16.0,-6.0,-10.0,26.0,29.0,16.0,16.0
154,08/12/12,Rennes,Brest,2,2,D,1.62,3.5,6.5,2.0,2.0,-5.0,-5.0,25.0,26.0,17.0,18.0
155,08/12/12,Sochaux,Lille,1,1,D,4.2,3.2,1.95,-7.0,-7.0,1.0,1.0,15.0,16.0,21.0,22.0
156,08/12/12,Troyes,Nice,1,1,D,2.8,3.0,2.7,,,1.0,1.0,,,22.0,23.0
157,09/12/12,Marseille,Lorient,0,3,A,1.62,3.6,6.0,4.0,1.0,-4.0,-1.0,29.0,29.0,21.0,24.0
158,09/12/12,Reims,Bordeaux,0,0,D,3.4,3.1,2.25,-2.0,-2.0,7.0,7.0,16.0,17.0,25.0,26.0
159,09/12/12,St Etienne,Lyon,0,1,A,2.05,3.2,3.75,14.0,13.0,13.0,14.0,26.0,26.0,31.0,34.0
160,11/12/12,Lille,Toulouse,2,0,H,1.73,3.4,5.25,1.0,3.0,6.0,4.0,22.0,25.0,23.0,23.0
161,11/12/12,Nice,Rennes,1,0,H,2.3,3.1,3.25,1.0,2.0,2.0,1.0,23.0,26.0,26.0,26.0
162,11/12/12,Valenciennes,Paris SG,0,4,A,4.33,3.5,1.83,12.0,8.0,16.0,20.0,26.0,26.0,29.0,32.0
163,12/12/12,Ajaccio,Reims,2,0,H,1.8,3.3,4.75,-7.0,-5.0,-2.0,-4.0,18.0,21.0,17.0,17.0
164,12/12/12,Bastia,Marseille,1,2,A,3.5,3.2,2.15,-12.0,-13.0,1.0,2.0,19.0,19.0,29.0,32.0
165,12/12/12,Brest,Montpellier,1,2,A,3.0,3.0,2.5,-5.0,-6.0,3.0,4.0,18.0,18.0,20.0,23.0
166,12/12/12,Evian Thonon Gaillard,Troyes,2,0,H,1.83,3.4,4.5,-10.0,-8.0,,,16.0,19.0,,
167,12/12/12,Lorient,Sochaux,2,0,H,1.67,3.5,5.5,-1.0,1.0,-7.0,-9.0,24.0,27.0,16.0,16.0
168,12/12/12,Lyon,Nancy,1,1,D,1.4,4.5,8.0,14.0,14.0,-16.0,-16.0,34.0,35.0,9.0,10.0
169,13/12/12,Bordeaux,St Etienne,0,0,D,2.0,3.2,4.0,7.0,7.0,13.0,13.0,26.0,27.0,26.0,27.0
170,14/12/12,Rennes,Valenciennes,2,0,H,2.0,3.3,3.8,1.0,3.0,8.0,6.0,26.0,29.0,26.0,26.0
171,15/12/12,Montpellier,Bastia,4,0,H,1.62,3.75,5.5,4.0,8.0,-13.0,-17.0,23.0,26.0,19.0,19.0
172,15/12/12,Nice,Evian Thonon Gaillard,3,2,H,1.91,3.3,4.2,2.0,3.0,-8.0,-9.0,26.0,29.0,19.0,19.0
173,15/12/12,Reims,Lille,1,1,D,4.75,3.25,1.83,-4.0,-4.0,3.0,3.0,17.0,18.0,25.0,26.0
174,15/12/12,Sochaux,Brest,1,2,A,2.2,3.1,3.5,-9.0,-10.0,-6.0,-5.0,16.0,16.0,18.0,21.0
175,15/12/12,Toulouse,Marseille,0,1,A,2.63,3.1,2.75,4.0,3.0,2.0,3.0,23.0,23.0,32.0,35.0
176,15/12/12,Troyes,Ajaccio,3,2,H,2.4,3.1,3.1,,,-5.0,-6.0,,,21.0,21.0
177,16/12/12,Nancy,Bordeaux,1,1,D,3.3,3.2,2.25,-16.0,-16.0,7.0,7.0,10.0,11.0,27.0,28.0
178,16/12/12,Paris SG,Lyon,1,0,H,1.62,3.75,5.5,20.0,21.0,14.0,13.0,32.0,35.0,35.0,35.0
179,16/12/12,St Etienne,Lorient,0,2,A,1.73,3.3,5.5,13.0,11.0,1.0,3.0,27.0,27.0,27.0,30.0
180,21/12/12,Brest,Paris SG,0,3,A,7.5,4.1,1.44,-5.0,-8.0,21.0,24.0,21.0,21.0,35.0,38.0
181,22/12/12,Ajaccio,Rennes,2,4,A,2.88,3.0,2.63,-6.0,-8.0,3.0,5.0,21.0,21.0,29.0,32.0
182,22/12/12,Bastia,Nancy,4,2,H,2.5,3.1,2.9,-17.0,-15.0,-16.0,-18.0,19.0,22.0,11.0,11.0
183,22/12/12,Bordeaux,Troyes,0,0,D,1.4,4.33,8.5,7.0,7.0,,,28.0,29.0,,
184,22/12/12,Lille,Montpellier,4,1,H,2.0,3.2,4.0,3.0,6.0,8.0,5.0,26.0,29.0,26.0,26.0
185,22/12/12,Lorient,Reims,2,2,D,1.5,3.75,7.5,3.0,3.0,-4.0,-4.0,30.0,31.0,18.0,19.0
186,22/12/12,Lyon,Nice,3,0,H,1.62,3.6,6.0,13.0,16.0,3.0,0.0,35.0,38.0,29.0,29.0
187,23/12/12,Marseille,St Etienne,1,0,H,1.83,3.4,4.5,3.0,4.0,11.0,10.0,35.0,38.0,27.0,27.0
188,23/12/12,Toulouse,Sochaux,2,0,H,1.62,3.5,6.5,3.0,5.0,-10.0,-12.0,23.0,26.0,16.0,16.0
189,23/12/12,Valenciennes,Evian Thonon Gaillard,2,1,H,1.8,3.5,4.5,6.0,7.0,-9.0,-10.0,26.0,29.0,19.0,19.0
190,11/01/13,Paris SG,Ajaccio,0,0,D,1.14,7.5,17.0,24.0,24.0,-8.0,-8.0,38.0,39.0,21.0,22.0
191,11/01/13,St Etienne,Toulouse,2,2,D,2.0,3.2,4.0,10.0,10.0,5.0,5.0,27.0,28.0,26.0,27.0
192,12/01/13,Evian Thonon Gaillard,Brest,0,2,A,1.83,3.4,4.5,-10.0,-12.0,-8.0,-6.0,19.0,19.0,21.0,24.0
193,12/01/13,Montpellier,Lorient,2,0,H,1.85,3.4,4.33,5.0,7.0,3.0,1.0,26.0,29.0,31.0,31.0
194,12/01/13,Nancy,Lille,2,2,D,4.0,3.2,2.0,-18.0,-18.0,6.0,6.0,11.0,12.0,29.0,30.0
195,12/01/13,Rennes,Bordeaux,0,2,A,2.3,3.1,3.3,5.0,3.0,7.0,9.0,32.0,32.0,29.0,32.0
196,12/01/13,Troyes,Lyon,1,2,A,4.33,3.25,1.91,,,16.0,17.0,,,38.0,41.0
